id_lab,id,subset,no,requisitioner,tax_name,functional_group,net_gas_8h_ml,net_gas_24h_ml,gas_ml_g_dm_incubated_24h,tddm,part_fact,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,ch4_ml_g_dm_incubated_24h,methane_intensity,ch4_ml_g_ndf_digested_24h,n_replicates_gas
F26-3382,CIAT-22598,6,1077,Genetic_bank,Lablab purpureus,Herbaceous_legumes,4.87,7.62,16.07,3.05,0.22,0.61,0.3,2.66,3.01,0.15,6
F26-3383,CIAT-18701,6,1079,JUAN CARDOSO,Cajanus cajan,Shrub_Trees,1.1,1.82,3.9,3.11,0.34,0.35,0.31,0.55,6.95,2.72,6
F26-3384,CIAT-20891,6,1081,JUAN CARDOSO,Cajanus cajan,Shrub_Trees,0.51,2.21,4.69,2.72,0.29,0.34,0.22,0.6,5.63,4.36,6
F26-3385,CIAT-15551,6,1083,Genetic_bank,Centrosema molle,Herbaceous_legumes,0.59,2.21,4.63,2.15,0.18,0.53,0.35,0.67,2.45,5.37,6
F26-3386,CIAT-13953,6,1085,JUAN CARDOSO,Desmodium velutinum,Shrub_Trees,1.28,2.15,4.59,2.96,0.28,0.72,0.41,0.67,3.56,28.89,6
F26-3387,CIAT-15551,6,1087,Genetic_bank,Centrosema molle,Herbaceous_legumes,1.45,1.35,2.84,2.17,0.27,0.46,0.31,0.24,3.87,4.55,6
F26-4574,Cayman-Br-02-1752-Exp-VII-Gramíneas,6,1517,ISABEL MOLINA,Urochloa interespecific,Grass,1.01,3.21,7.01,3.29,0.23,0.23,0.32,1.41,4.98,0.09,6
F26-4575,Estrella-Exp-VII-Gramíneas,6,1519,ISABEL MOLINA,Cynodon nlemfuensis,,4.62,5.49,11.75,3.33,0.28,0.2,0.1,1.97,9.9,7.48,6
F26-4576,Mulato-Br-02-1752-Exp-VII-Gramíneas,6,1521,ISABEL MOLINA,Urochloa interespecific,Grass,0.79,2.09,4.45,2.97,0.16,0.43,0.5,0.96,5.73,0.2,6
F26-4577,Heno-Estrella,6,1523,ISABEL MOLINA,Cynodon nlemfuensis,,1.47,1.71,3.61,2.25,0.15,0.37,0.21,0.62,5.99,2.5,6
F26-4578,Heno-Estrella,6,1525,ISABEL MOLINA,Cynodon nlemfuensis,,1.88,4.03,8.55,1.99,0.2,0.26,0.17,1.39,6.74,0.85,6
F26-4724,CIAT-17009,6,1527,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,2.21,1.86,3.92,5.0,0.21,0.25,0.12,0.82,2.98,2.86,6
F26-4725,CIAT-17462,6,1529,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,1.78,1.79,3.74,3.45,0.15,0.33,0.31,0.82,1.9,5.28,6
F26-4726,CIAT-13953,6,1531,JUAN CARDOSO,Desmodium velutinum,Shrub_Trees,0.92,7.27,15.1,9.12,0.39,0.33,0.14,2.49,6.56,1.7,6
F26-4727,CIAT-9432,6,1533,Genetic_bank,Clitoria tertanea,Herbaceous_legumes,6.96,10.7,22.46,8.97,0.49,0.9,0.43,4.69,11.35,2.99,6
F26-4729,CIAT-22768,6,1537,Genetic_bank,Lablab purpureus,Herbaceous_legumes,0.69,0.78,1.66,6.56,0.29,0.18,0.15,0.55,6.18,0.93,6
F26-4730,CIAT-22598,6,1539,Genetic_bank,Lablab purpureus,Herbaceous_legumes,2.17,1.92,4.04,3.74,0.22,0.21,0.13,0.77,4.19,0.32,6
F26-4731,CIAT-18701,6,1541,JUAN CARDOSO,Cajanus cajan,Shrub_Trees,0.43,1.71,3.62,6.33,0.51,0.67,0.25,0.59,28.18,0.11,6
F26-4732,CIAT-20891,6,1543,JUAN CARDOSO,Cajanus cajan,Shrub_Trees,0.62,1.69,3.58,6.81,0.6,0.68,0.36,0.92,24.23,0.39,6
F26-4733,CIAT-15551,6,1545,Genetic_bank,Centrosema molle,Herbaceous_legumes,1.13,4.15,8.54,6.94,0.5,0.24,0.3,1.44,11.44,1.33,6
F26-4734,CIAT-17009,6,1547,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,1.41,7.01,14.52,5.98,0.3,0.11,0.23,2.84,5.41,3.29,6
F26-4735,CIAT-17462,6,1549,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,0.46,2.36,4.88,9.76,0.54,0.47,0.21,1.11,11.44,9.16,6
F26-4736,CIAT-17009,6,1551,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,1.67,1.71,3.6,5.14,0.32,0.29,0.34,0.98,4.19,11.12,6
F26-4737,CIAT-17462,6,1553,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,2.66,6.05,12.69,4.79,0.38,0.45,0.42,1.76,5.78,5.28,6
