subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm
3,72,Genetic bank,F25-1671,CIAT-13329,Fabales,Fabaceae,Desmodium,cajanifolium,Desmodium cajanifolium,Shrub_Trees,24,94.26114777,11.52977775,88.47022225,20.27549341,25.61537115,52.60041423
3,73,Genetic bank,F25-1672,CIAT-13387,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Shrub_Trees,24,92.5214957,5.216181392,94.78381861,18.43450369,57.08983488,63.60823844
3,74,Genetic bank,F25-1672,CIAT-13387,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Shrub_Trees,24,92.63441935,5.246481861,94.75351814,18.43450369,57.37226721,64.24106655
3,75,Genetic bank,F25-1673,CIAT-13547,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,24,94.74210316,7.654552961,92.34544704,17.23665416,42.79058774,58.08298714
3,76,Genetic bank,F25-1673,CIAT-13547,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,24,94.87307615,7.558150783,92.44184922,17.23665416,42.04908929,58.45103326
3,77,Genetic bank,F25-1674,CIAT-13953,Fabales,Fabaceae,Desmodium,velutinum,Desmodium velutinum,Shrub_Trees,24,92.87,10.04999713,89.95000287,22.1380071,28.53235004,44.43673647
3,78,Genetic bank,F25-1674,CIAT-13953,Fabales,Fabaceae,Desmodium,velutinum,Desmodium velutinum,Shrub_Trees,24,93.00069993,10.2318968,89.7681032,22.1380071,28.3346642,44.50767102
3,79,Genetic bank,F25-1675,CIAT-15086,Fabales,Fabaceae,Centrosema,acutifolium,Centrosema acutifolium,Herbaceous_legumes,24,95.03049695,6.624223698,93.3757763,25.42628158,26.93609793,55.38060158
3,80,Genetic bank,F25-1675,CIAT-15086,Fabales,Fabaceae,Centrosema,acutifolium,Centrosema acutifolium,Herbaceous_legumes,24,95.16145156,6.717512097,93.2824879,25.42628158,27.45125703,57.11939791
3,81,Genetic bank,F25-1676,CIAT-17403,Fabales,Fabaceae,Flemingia,macrophylla,Flemingia macrophylla,Shrub_Trees,24,93.93121376,5.842638524,94.15736148,18.3851851,51.52755452,63.61391173
3,82,Genetic bank,F25-1676,CIAT-17403,Fabales,Fabaceae,Flemingia,macrophylla,Flemingia macrophylla,Shrub_Trees,24,93.96,6.365385459,93.63461454,18.3851851,52.30099778,64.76631348
3,83,Genetic bank,F25-1677,CIAT-17519,Fabales,Fabaceae,Mimosa,somnians,Mimosa somnians,Herbaceous_legumes,24,93.99,8.741203238,91.25879676,17.65179446,25.59568862,46.60433872
3,84,Genetic bank,F25-1677,CIAT-17519,Fabales,Fabaceae,Mimosa,somnians,Mimosa somnians,Herbaceous_legumes,24,95,8.762368379,91.23763162,17.65179446,25.52665638,45.80949958
3,85,Genetic bank,F25-1678,CIAT-17896,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,94.68319009,6.363179501,93.6368205,15.64033488,39.38483751,52.92619891
3,86,Genetic bank,F25-1678,CIAT-17896,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,94.73105379,6.291826968,93.70817303,15.64033488,41.27596095,50.55721229
3,87,Genetic bank,F25-1679,CIAT-18123,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,94.48055194,8.190953434,91.80904657,14.9986906,42.28676206,63.71362875
3,88,Genetic bank,F25-1679,CIAT-18123,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,94.73368642,8.42898291,91.57101709,14.9986906,39.6936425,61.86824661
3,89,Genetic bank,F25-1680,CIAT-18126,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,92.79072093,10.27945913,89.72054087,17.86623651,40.83493966,56.25746006
3,90,Genetic bank,F25-1680,CIAT-18126,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,92.8035982,10.32920344,89.67079656,18.16909484,40.14885516,56.56713176
