"id_lab","net_gas_8h_ml","net_gas_8h_ml_SE","net_gas_24h_ml","net_gas_24h_ml_SE","ch4_8h_ml","ch4_8h_ml_SE","ch4_24h_ml","ch4_24h_ml_SE","ch4_percentage_in_gas_8h","ch4_percentage_in_gas_8h_SE","ch4_percentage_in_gas_24h","ch4_percentage_in_gas_24h_SE","gas_ml_g_dm_incubated_24h","gas_ml_g_dm_incubated_24h_SE","ch4_ml_g_ndf_digested_24h","ch4_ml_g_ndf_digested_24h_SE","methane_intensity","methane_intensity_SE","tddm","tddm_SE"
"F25-2170",29.9971219443291,1.04933318232562,72.3575759027939,2.12642513802207,4.13421464462906,0.149119663687967,10.3104364080548,0.360538762437007,13.9282202801466,0.19626619962623,14.5706901743224,0.180870106832593,135.652700186372,5.0219111811866,0.314966800954625,10.8621475156635,147.933581907482,36.2012564509026,27.3833826515349,5.76104712915373
"F25-2171",30.1446230687735,1.04933318232562,77.0776119350162,2.12642513802207,3.88828110051795,0.149119663687967,10.8888374901659,0.360538762437008,13.0504425023689,0.19626619962623,14.8929123965446,0.180870106832593,146.22719373464,5.1774485789291,0.133142120760013,11.0222366029837,177.076573263066,37.2562171847225,28.3302319185462,5.92422038143076
"F25-2172",29.3087833576624,1.04933318232562,73.9800882872384,2.12642513802207,3.80742590007351,0.149119663687967,10.302987601277,0.360538762437007,13.1282202801466,0.19626619962623,14.5151346187668,0.180870106832593,139.040804693276,4.89986991013335,-2.79167350656067,10.7383968664467,122.873028532027,35.3748687064395,25.4688783369706,5.6333228431403
"F25-2173",29.8004537765513,1.04933318232562,71.3250680205717,2.12642513802207,3.99989848040684,0.149119663687967,10.0445492401659,0.360538762437008,13.5726647245911,0.19626619962623,14.5484679521001,0.180870106832593,131.942476059942,4.89986991013335,-6.603249714894,10.7383968664467,149.145162778694,35.3748687064395,27.1013951867483,5.6333228431403
"F25-2174",32.4370989509509,0.957743270420428,86.2199107933002,1.90683425425349,4.29415816254888,0.137835992778071,12.6215065518621,0.329605261309466,12.991940686644,0.178157238456723,15.5576602395366,0.174390715009707,177.519673884228,4.40248894957011,13.1868148147495,9.29972448226198,63.4102508097228,31.9601451807552,35.6975656489473,5.1026884798902
"F25-2175",33.4548567192842,0.957743270420429,90.3278171508002,1.90683425425349,4.38501885621555,0.137835992778071,12.8052984854454,0.329605261309466,12.8752740199773,0.178157238456723,14.8993269062032,0.174390715009707,188.113798018481,4.72259390585122,5.80696056368189,9.61845989568343,92.5658758444739,34.1284034560505,31.1320794644663,5.43777176228987
"F25-2176",32.6214753576176,0.957743270420428,87.5769211533002,1.90683425425349,4.27179945013221,0.137835992778071,12.4420554521121,0.329605261309466,12.866940686644,0.178157238456723,14.9493269062032,0.174390715009707,178.557404049649,4.6561340391315,6.21316483433662,9.60289465028693,144.114235296134,33.6604846966528,26.7102039657444,5.36432183291655
"F25-2177",33.1746045801176,0.957743270420428,87.1344177766336,1.9068342542535,4.29716964388222,0.137835992778071,12.5968671012788,0.329605261309466,12.716940686644,0.178157238456723,15.4493269062032,0.174390715009707,178.433663294199,4.46411641114944,0.545738258059494,9.38208650093892,253.849718908213,32.3695347253984,23.3835153971874,5.1654396348104
"F25-2178",29.4870764292842,0.957743270420428,77.8787221183002,1.90683425425349,3.81281282138222,0.137835992778071,11.1591828460288,0.329605261309466,12.691940686644,0.178157238456723,15.1993269062032,0.174390715009707,160.177714866165,4.54891481352097,0.513815997731513,9.49291624610755,141.945568043401,32.9353724348217,23.5827119594756,5.25233512322901
"F25-2179",34.2071124634509,0.957743270420428,82.3775064616336,1.90683425425349,4.57752626313222,0.137835992778071,12.1684162796121,0.329605261309466,13.1752740199773,0.178157238456723,15.8159935728699,0.174390715009707,166.961960446537,4.79788609004204,-4.65797538453872,9.78409000091164,157.210822299859,34.6127435347644,22.5922695131743,5.51098365883023
"F25-2180",32.0609710784509,0.957743270420428,85.7995325849669,1.90683425425349,4.06254574854888,0.137835992778071,12.2206236887788,0.329605261309466,12.4336073533107,0.178157238456723,15.2493269062032,0.174390715009707,176.398539234037,4.79788609004204,-6.08125035578871,9.78409000091164,246.079639953609,34.6127435347644,19.4800136722993,5.51098365883023
"F25-2181",31.7733438817842,0.957743270420428,84.2581458183002,1.90683425425349,4.12690417746555,0.137835992778071,12.0723776835288,0.329605261309466,12.7502740199773,0.178157238456723,15.1993269062032,0.174390715009707,174.503086887456,4.6677207242606,3.19052965066399,9.64551461009366,129.158397340853,33.7316851825343,24.3950870681612,5.37485672587619
"F25-2182",34.9077428117842,0.957743270420428,85.4381548258002,1.90683425425349,4.65466935213222,0.137835992778071,12.4904849879454,0.329605261309466,13.1086073533107,0.178157238456723,15.5743269062032,0.174390715009707,173.927122612381,4.46411641114944,3.27384689396858,9.38208650093892,104.105196507304,32.3695347253984,26.2286188905511,5.1654396348104
"F25-2183",34.7233664034509,0.957743270420428,86.0281593308002,1.90683425425349,4.35854240404888,0.137835992778071,12.0752140056121,0.329605261309466,12.291940686644,0.178157238456723,15.0993269062032,0.174390715009707,177.236128820789,4.6677207242606,-1.95907203133601,9.64551461009366,130.37900980863,33.7316851825343,22.3977934481612,5.37485672587619
