trial,field,plot,rep,X,Y,lab_delivery_date,sampling_date,material,requisitioner,id,genotype,state,comercial_name,type,biomass_g,dry_biomass_g,dry_matter_pct,height_cm,leaf_number,cover_m2,yield_g_m2,yield_kgDM_ha_cut,yield_ton_ha_cut,yield_ton_ha_year
FM2411,I1N,518,2,37,14,2/19/2026 0:00,2/11/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1462,BR15_1462,,,hybrid,523.1,123.09,0.235308736,28,2.5,0.71635573,171.8280386,1718.280386,1.718280386,10.30968231
FM2411,I1N,764,3,55,8,2/19/2026 0:00,2/11/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1462,BR15_1462,,,hybrid,964.2,209.37,0.217143746,41,3,0.88639742,236.2033048,2362.033048,2.362033048,14.17219829
FM2411,I1N,127,1,10,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1468,BR15_1468,,,hybrid,333.4,73.51634828,0.220504944,,,0.45388747,161.9704291,1619.704291,1.619704291,9.718225746
FM2411,I1N,461,2,33,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1468,BR15_1468,,,hybrid,540.4,132.8874818,0.245905777,,,0.63916428,207.9081794,2079.081794,2.079081794,12.47449076
FM2411,I1N,669,3,48,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1468,BR15_1468,,,hybrid,840.6,173.5340339,0.206440678,,,0.64073857,270.8343809,2708.343809,2.708343809,16.25006285
FM2411,I1N,227,1,17,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1628,BR15_1628,,,hybrid,746.5,180.0382353,0.241176471,,,0.73008893,246.5976786,2465.976786,2.465976786,14.79586071
FM2411,I1N,493,2,36,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1628,BR15_1628,,,hybrid,380.4,86.1524347,0.226478535,,,0.49150095,175.2843707,1752.843707,1.752843707,10.51706224
FM2411,I1N,786,3,57,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1628,BR15_1628,,,hybrid,788.1,177.4071884,0.225107459,,,0.55228676,321.222961,3212.22961,3.21222961,19.27337766
FM2411,I1N,128,1,10,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1689,BR15_1689,,,hybrid,393.8,95.60357962,0.242771914,,,0.42692308,223.936311,2239.36311,2.23936311,13.43617866
FM2411,I1N,548,2,40,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1689,BR15_1689,,,hybrid,233.6,56.72,0.242808219,,,0.21435266,264.6106654,2646.106654,2.646106654,15.87663993
FM2411,I1N,589,3,43,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1689,BR15_1689,,,hybrid,548.3,110.9188954,0.202295998,,,0.40720363,272.3917158,2723.917158,2.723917158,16.34350295
FM2411,I1N,1,1,1,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1712,BR15_1712,,,hybrid,314.8,71.3831858,0.226757261,,,0.53003116,134.6773382,1346.773382,1.346773382,8.080640293
FM2411,I1N,534,2,39,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1712,BR15_1712,,,hybrid,1295.1,261.9291265,0.202246256,,,0.83943124,312.0316638,3120.316638,3.120316638,18.72189983
FM2411,I1N,688,3,50,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1712,BR15_1712,,,hybrid,828.8,195.3946199,0.235756057,,,0.5592886,349.3627796,3493.627796,3.493627796,20.96176677
FM2411,I1N,205,1,15,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1830,BR15_1830,,,hybrid,899.2,211.6019372,0.235322439,,,0.9450814,223.8981078,2238.981078,2.238981078,13.43388647
FM2411,I1N,566,2,41,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1830,BR15_1830,,,hybrid,1467.5,287.1876766,0.195698587,,,0.84347656,340.4809217,3404.809217,3.404809217,20.4288553
FM2411,I1N,850,3,61,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1830,BR15_1830,,,hybrid,459.9,110.0113891,0.239207195,,,0.44897929,245.0255313,2450.255313,2.450255313,14.70153188
FM2411,I1N,149,1,6,11,5/20/2025 0:00,4/7/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-1851,BR15_1851,,,hybrid,2088.2,421,0.201609041,44,3.5,1.868032187,225.370849,2253.70849,2.25370849,13.52225094
FM2411,I1N,470,2,8,34,5/20/2025 0:00,4/9/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-1851,BR15_1851,,,hybrid,1859.8,409.7,0.220292505,38,4.5,1.604681785,255.3154176,2553.154176,2.553154176,15.31892505
FM2411,I1N,193,1,14,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1865,BR15_1865,,,hybrid,1318,318.0113472,0.241283268,,,1.0472732,303.6565313,3036.565313,3.036565313,18.21939188
FM2411,I1N,323,2,24,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1865,BR15_1865,,,hybrid,564.7,206.8541506,0.366308041,,,0.67559329,306.1814759,3061.814759,3.061814759,18.37088855
FM2411,I1N,856,3,62,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1865,BR15_1865,,,hybrid,1577.8,356.2850661,0.225811298,,,0.91533553,389.2398519,3892.398519,3.892398519,23.35439111
FM2411,I1N,179,1,13,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1877,BR15_1877,,,hybrid,1129.8,233.7787938,0.206920511,,,0.8942439,261.4262102,2614.262102,2.614262102,15.68557261
FM2411,I1N,319,2,23,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1877,BR15_1877,,,hybrid,289.7,66.82824539,0.230680861,,,0.39706103,168.3072383,1683.072383,1.683072383,10.0984343
FM2411,I1N,618,3,45,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-1877,BR15_1877,,,hybrid,865.4,169.778368,0.196184849,,,0.70777302,239.8768576,2398.768576,2.398768576,14.39261146
FM2411,I1N,150,1,11,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2174,BR15_2174,,,hybrid,781.7,193.9252804,0.248081464,,,0.85863765,225.852291,2258.52291,2.25852291,13.55113746
FM2411,I1N,425,2,31,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2174,BR15_2174,,,hybrid,258.3,73.84,0.285869144,,,0.4240226,174.1416613,1741.416613,1.741416613,10.44849968
FM2411,I1N,773,3,56,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2174,BR15_2174,,,hybrid,706.3,181.4983265,0.256970588,,,0.53663746,338.2140458,3382.140458,3.382140458,20.29284275
FM2411,I1N,180,1,13,12,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2464,BR15_2464,,,hybrid,1172.4,266.4123515,0.227236738,,,0.97421519,273.4635574,2734.635574,2.734635574,16.40781344
FM2411,I1N,370,2,27,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2464,BR15_2464,,,hybrid,375.3,95.92,0.255582201,,,0.52166483,183.8728518,1838.728518,1.838728518,11.03237111
FM2411,I1N,259,1,19,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2528,BR15_2528,,,hybrid,802.2,206.21732,0.257064722,,,0.81478064,253.095508,2530.95508,2.53095508,15.18573048
FM2411,I1N,427,2,31,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2528,BR15_2528,,,hybrid,382,91.72414184,0.240115555,,,0.48799714,187.9604086,1879.604086,1.879604086,11.27762452
FM2411,I1N,5,1,1,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2532,BR15_2532,,,hybrid,668.9,139.9669807,0.209249485,,,0.75359196,185.733113,1857.33113,1.85733113,11.14398678
FM2411,I1N,438,2,32,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2532,BR15_2532,,,hybrid,411.7,105.3975851,0.256005793,,,0.52074758,202.3966873,2023.966873,2.023966873,12.14380124
FM2411,I1N,766,3,55,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2532,BR15_2532,,,hybrid,1212.2,254.0198942,0.209552792,,,0.80609914,315.1223982,3151.223982,3.151223982,18.90734389
FM2411,I1N,175,1,13,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2538,BR15_2538,,,hybrid,702.8,186.4252608,0.265260758,,,0.69579847,267.9299665,2679.299665,2.679299665,16.07579799
FM2411,I1N,582,2,42,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2538,BR15_2538,,,hybrid,511.6,121.6383433,0.23776064,,,0.48831916,249.0959874,2490.959874,2.490959874,14.94575924
FM2411,I1N,779,3,56,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2538,BR15_2538,,,hybrid,797.5,206.107773,0.258442349,,,0.52466323,392.838227,3928.38227,3.92838227,23.57029362
FM2411,I1N,126,1,9,14,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2545,BR15_2545,,,hybrid,618.3,139.4329907,0.225510255,,,0.68584818,203.3000812,2033.000812,2.033000812,12.19800487
FM2411,I1N,372,2,27,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2545,BR15_2545,,,hybrid,515,125.6683091,0.244016134,,,0.68587104,183.2243989,1832.243989,1.832243989,10.99346394
FM2411,I1N,44,1,2,4,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-2558,BR15_2558,,,hybrid,684.3,156.9,0.229285401,39,,1.235505319,126.9925735,1269.925735,1.269925735,7.619554407
FM2411,I1N,549,2,3,40,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-2558,BR15_2558,,,hybrid,1080.1,203.5,0.188408481,42,,1.373537234,148.1576145,1481.576145,1.481576145,8.889456869
FM2411,I1N,735,3,8,53,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-2558,BR15_2558,,,hybrid,467.5,97.9,0.209411765,45,,1.038031915,94.31309249,943.1309249,0.943130925,5.65878555
FM2411,I1N,105,1,8,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2767,BR15_2767,,,hybrid,724.5,163.311877,0.225413219,,,0.81837016,199.557468,1995.57468,1.99557468,11.97344808
FM2411,I1N,517,2,37,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2767,BR15_2767,,,hybrid,677.8,150.6582046,0.222275309,,,0.61274247,245.8752445,2458.752445,2.458752445,14.75251467
FM2411,I1N,841,3,61,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-2767,BR15_2767,,,hybrid,259.6,78.79,0.303505393,,,0.36287173,217.1290665,2171.290665,2.171290665,13.02774399
FM2411,I1N,55,1,13,4,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-2811,BR15_2811,,,hybrid,983.3,160.5,0.163225872,22,,1.724202128,93.08653401,930.8653401,0.93086534,5.585192041
FM2411,I1N,414,2,8,30,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-2811,BR15_2811,,,hybrid,1006,179.3,0.178230616,22,,1.662765957,107.8323736,1078.323736,1.078323736,6.469942418
FM2411,I1N,831,3,5,60,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-2811,BR15_2811,,,hybrid,1633.87,267.37,0.16364215,33,,1.899335106,140.7703144,1407.703144,1.407703144,8.446218862
FM2411,I1N,207,1,4,15,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-2891,BR15_2891,,,hybrid,1549.9,253.2,0.163365378,45,,1.699388298,148.9947885,1489.947885,1.489947885,8.939687309
FM2411,I1N,451,2,12,33,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-2891,BR15_2891,,,hybrid,1217.3,219.4,0.180234946,42,,1.32287234,165.8512264,1658.512264,1.658512264,9.951073583
FM2411,I1N,829,3,3,60,3/25/2025 0:00,2/19/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-2891,BR15_2891,,,hybrid,980.3,184.9,0.18861573,40,,1.282180851,144.2074258,1442.074258,1.442074258,8.652445551
FM2411,I1N,119,1,9,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3013,BR15_3013,,,hybrid,744.3,164.1129235,0.220492978,,,0.79681314,205.9616179,2059.616179,2.059616179,12.35769707
FM2411,I1N,501,2,36,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3013,BR15_3013,,,hybrid,883.2,169.4417357,0.191849791,,,0.77136113,219.6658986,2196.658986,2.196658986,13.17995391
FM2411,I1N,691,3,50,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3013,BR15_3013,,,hybrid,1144.2,247.5569494,0.21635811,,,0.70248958,352.3994611,3523.994611,3.523994611,21.14396767
FM2411,I1N,186,1,14,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3017,BR15_3017,,,hybrid,946.6,202.3765517,0.213793103,,,0.9972669,202.9311829,2029.311829,2.029311829,12.17587098
FM2411,I1N,482,2,35,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3017,BR15_3017,,,hybrid,445.6,97.43217871,0.218653902,,,0.49239047,197.8758417,1978.758417,1.978758417,11.8725505
FM2411,I1N,848,3,61,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3017,BR15_3017,,,hybrid,268.8,60.1,0.22358631,,,0.35827017,167.7504996,1677.504996,1.677504996,10.06502997
FM2411,I1N,199,1,12,15,5/20/2025 0:00,4/7/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-3025,BR15_3025,,,hybrid,1913.3,389.7,0.203679507,36,3.5,1.352743233,288.0812784,2880.812784,2.880812784,17.2848767
FM2411,I1N,376,2,3,27,5/20/2025 0:00,4/9/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-3025,BR15_3025,,,hybrid,1786.7,374.4,0.209548329,36.5,4.5,1.347037308,277.943304,2779.43304,2.77943304,16.67659824
FM2411,I1N,714,3,1,51,5/20/2025 0:00,4/8/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-3025,BR15_3025,,,hybrid,1544.6,320.9,0.207756053,40,4,1.718361375,186.7476799,1867.476799,1.867476799,11.20486079
FM2411,I1N,65,1,5,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3186,BR15_3186,,,hybrid,599.7,120.487747,0.200913368,,,0.58840412,204.7704,2047.704,2.047704,12.286224
FM2411,I1N,341,2,25,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3186,BR15_3186,,,hybrid,711.1,164.4356257,0.231241212,,,0.63851896,257.526614,2575.26614,2.57526614,15.45159684
FM2411,I1N,767,3,55,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3186,BR15_3186,,,hybrid,1585.2,297.5178325,0.187684729,,,0.94432802,315.0577196,3150.577196,3.150577196,18.90346317
FM2411,I1N,52,1,4,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3234,BR15_3234,,,hybrid,784.1,162.09445,0.206726757,,,0.77165295,210.0613365,2100.613365,2.100613365,12.60368019
FM2411,I1N,510,2,37,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3234,BR15_3234,,,hybrid,888.3,183.1329384,0.206161137,,,0.6461589,283.417807,2834.17807,2.83417807,17.00506842
FM2411,I1N,778,3,56,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3234,BR15_3234,,,hybrid,1477.3,291.2780116,0.197169168,,,0.82456374,353.2510556,3532.510556,3.532510556,21.19506334
FM2411,I1N,15,1,1,2,5/20/2025 0:00,4/7/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-3248,BR15_3248,,,hybrid,952.2,202.3,0.212455367,35,4,1.111338698,182.0327146,1820.327146,1.820327146,10.92196288
FM2411,I1N,61,1,5,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3280,BR15_3280,,,hybrid,1208.3,239.6206751,0.198312236,,,0.97529498,245.6904629,2456.904629,2.456904629,14.74142777
FM2411,I1N,543,2,39,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3280,BR15_3280,,,hybrid,439.1,105.6073388,0.240508629,,,0.47486306,222.395355,2223.95355,2.22395355,13.3437213
FM2411,I1N,664,3,48,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3280,BR15_3280,,,hybrid,578.5,125.5529273,0.217031854,,,0.46858179,267.9423956,2679.423956,2.679423956,16.07654374
FM2411,I1N,218,1,16,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3294,BR15_3294,,,hybrid,1112.6,248.5895567,0.223431203,,,0.91158678,272.6998265,2726.998265,2.726998265,16.36198959
FM2411,I1N,489,2,35,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3294,BR15_3294,,,hybrid,184,48.42,0.263152174,,,0.29050706,166.6740905,1666.740905,1.666740905,10.00044543
FM2411,I1N,611,3,44,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3294,BR15_3294,,,hybrid,492.6,112.4440478,0.228266439,,,0.44654234,251.8104953,2518.104953,2.518104953,15.10862972
FM2411,I1N,89,1,10,7,3/25/2025 0:00,2/20/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-3434,BR15_3434,,,hybrid,1585.4,270.4,0.170556326,34,,1.670505319,161.8671889,1618.671889,1.618671889,9.712031332
FM2411,I1N,347,2,4,25,3/25/2025 0:00,2/20/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-3434,BR15_3434,,,hybrid,1889.97,323.07,0.170939221,46,,1.645212766,196.3697381,1963.697381,1.963697381,11.78218429
FM2411,I1N,641,3,11,46,3/25/2025 0:00,2/20/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-3434,BR15_3434,,,hybrid,1032.5,218.1,0.211234867,29,,1.196409574,182.2954318,1822.954318,1.822954318,10.93772591
FM2411,I1N,122,1,9,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3571,BR15_3571,,,hybrid,413.1,94.27299245,0.228208648,,,0.66098701,142.6245766,1426.245766,1.426245766,8.557474597
FM2411,I1N,535,2,39,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3571,BR15_3571,,,hybrid,1455.7,310.8505218,0.213540236,,,0.90679002,342.8032014,3428.032014,3.428032014,20.56819208
FM2411,I1N,854,3,61,14,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3571,BR15_3571,,,hybrid,829.2,178.7977066,0.215626757,,,0.72641379,246.1375445,2461.375445,2.461375445,14.76825267
FM2411,I1N,283,1,21,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3597,BR15_3597,,,hybrid,880.6,199.6347543,0.226703105,,,0.90565772,220.430688,2204.30688,2.20430688,13.22584128
FM2411,I1N,342,2,25,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3597,BR15_3597,,,hybrid,1052.5,228.3559079,0.216965233,,,1.00103498,228.1198084,2281.198084,2.281198084,13.68718851
FM2411,I1N,728,3,52,14,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3597,BR15_3597,,,hybrid,988.8,225.67712,0.228233333,,,0.74749526,301.9111051,3019.111051,3.019111051,18.11466631
FM2411,I1N,45,1,4,3,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-0361,BR15_361,,,hybrid,324.4,78.0962963,0.240740741,,,0.48535661,160.9049814,1609.049814,1.609049814,9.654298883
FM2411,I1N,572,2,41,12,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-0361,BR15_361,,,hybrid,978.9,218.4853392,0.223194748,,,0.6794962,321.5401928,3215.401928,3.215401928,19.29241157
FM2411,I1N,590,3,43,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-0361,BR15_361,,,hybrid,265.2,61.86,0.233257919,,,0.30101357,205.5056853,2055.056853,2.055056853,12.33034112
FM2411,I1N,34,1,3,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3726,BR15_3726,,,hybrid,195.3,59.24092167,0.303332932,,,0.39750884,149.0304509,1490.304509,1.490304509,8.941827055
FM2411,I1N,310,2,23,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3726,BR15_3726,,,hybrid,95.8,24.84,0.259290188,,,0.14907251,166.6303197,1666.303197,1.666303197,9.997819182
FM2411,I1N,822,3,59,10,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3726,BR15_3726,,,hybrid,339.9,83.91728307,0.246888153,,,0.43482803,192.9895896,1929.895896,1.929895896,11.57937538
FM2411,I1N,51,1,4,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-0378,BR15_378,,,hybrid,74.8,20.95,0.280080214,,,0.41099296,50.97410914,509.7410914,0.509741091,3.058446549
FM2411,I1N,713,3,51,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-0378,BR15_378,,,hybrid,993.4,237.6647317,0.23924374,,,0.70040035,339.3269745,3393.269745,3.393269745,20.35961847
FM2411,I1N,246,1,18,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3810,BR15_3810,,,hybrid,887,228.4226846,0.257522756,,,1.02846504,222.1005826,2221.005826,2.221005826,13.32603496
FM2411,I1N,545,2,39,13,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3810,BR15_3810,,,hybrid,750.7,159.0725839,0.211899006,,,0.77283549,205.8298124,2058.298124,2.058298124,12.34978875
FM2411,I1N,733,3,53,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-3810,BR15_3810,,,hybrid,689.5,160.2190751,0.232369942,,,0.55194193,290.2824852,2902.824852,2.902824852,17.41694911
FM2411,I1N,114,1,13,9,3/25/2025 0:00,2/20/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-3811,BR15_3811,,,hybrid,1708.67,335.87,0.196568091,35,,1.93125,173.9132686,1739.132686,1.739132686,10.43479612
FM2411,I1N,815,3,12,59,3/25/2025 0:00,2/20/2025 0:00,Interspecific U.,Breeding,CIAT-BR-15-3811,BR15_3811,,,hybrid,935.7,167.5,0.179010367,25,,1.348005319,124.2576699,1242.576699,1.242576699,7.455460195
FM2411,I1N,117,1,9,5,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-0395,BR15_395,,,hybrid,846.8,186.6889233,0.22046401,,,0.7817888,238.797132,2387.97132,2.38797132,14.32782792
FM2411,I1N,441,2,32,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-0395,BR15_395,,,hybrid,457.6,109.4969102,0.239285206,,,0.47389064,231.059449,2310.59449,2.31059449,13.86356694
FM2411,I1N,874,3,63,6,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-0395,BR15_395,,,hybrid,1478.3,355.2784943,0.24032909,,,0.79231958,448.4030222,4484.030222,4.484030222,26.90418133
FM2411,I1N,86,1,7,2,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-4368,BR15_4368,,,hybrid,411.6,89.70609747,0.217944843,,,0.44039039,203.6967643,2036.967643,2.036967643,12.22180586
FM2411,I1N,305,2,22,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-4368,BR15_4368,,,hybrid,441.5,101.76,0.230486976,,,0.51841042,196.2923508,1962.923508,1.962923508,11.77754105
FM2411,I1N,613,3,44,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-4368,BR15_4368,,,hybrid,739.4,135.7300692,0.183567851,,,0.5259386,258.0720813,2580.720813,2.580720813,15.48432488
FM2411,I1N,172,1,13,4,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-4442,BR15_4442,,,hybrid,1158.3,247.9356587,0.214051333,,,1.04117433,238.1307833,2381.307833,2.381307833,14.287847
FM2411,I1N,540,2,39,8,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-4442,BR15_4442,,,hybrid,940.2,186.1195448,0.197957397,,,0.7223881,257.64481,2576.4481,2.5764481,15.4586886
FM2411,I1N,869,3,63,1,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-4442,BR15_4442,,,hybrid,1244.8,269.1504558,0.216219839,,,0.74334453,362.080361,3620.80361,3.62080361,21.72482166
FM2411,I1N,165,1,12,11,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-4483,BR15_4483,,,hybrid,710.3,168.8290805,0.237687006,,,0.77153636,218.8219367,2188.219367,2.188219367,13.1293162
FM2411,I1N,544,2,39,12,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-4483,BR15_4483,,,hybrid,515.9,110.137351,0.213485852,,,0.61517625,179.0338151,1790.338151,1.790338151,10.74202891
FM2411,I1N,623,3,45,7,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-4483,BR15_4483,,,hybrid,929,206.8211679,0.222627737,,,0.69969537,295.5874467,2955.874467,2.955874467,17.7352468
FM2411,I1N,289,1,21,9,5/8/2026 0:00,3/18/2026 0:00,Interspecific U.,Breeding,CIAT-BR-15-0503,BR15_503,,,hybrid,975.4,229.3195334,0.235103069,,,0.75281363,304.6166066,3046.166066,3.046166066,18.2769964
