subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,sample_weight_g,undigested_dm_g,dm_incubated,digested_feed_mg,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_8h_percentage,ch4_24h_percentage,gas_ml_g_dm_incubated_24h,part_fact,ch4_ml_g_dm_incubaed_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm,information_remarks_1,information_remarks_2,gas_remarks_1,gas_remarks_2,digest_remarks_1,digest_remarks_2,delete
3,338,Genetic bank,F25-1675,CIAT-15086,Fabales,Fabaceae,Centrosema,acutifolium,Centrosema acutifolium,Herbaceous_legumes,24,49,1,3,23,0.5,0.225,475.4798713,250.4798713,38.86123367,79.76371003,5.440572714,11.90316398,14,15.8,167.7541256,3.140273581,25.03400185,280.3552873,47.52143922,52.67938485,OT-008,,,,,,no
3,342,Genetic bank,F25-1677,CIAT-17519,Fabales,Fabaceae,Mimosa,somnians,Mimosa somnians,Herbaceous_legumes,24,49,1,1,27,0.5001,0.24,472.569495,232.569495,26.86123367,56.26371003,2.820429536,5.584262313,10.5,9.4,119.0591238,4.133561311,11.81680657,-258.0504557,24.01115552,49.21381881,OT-008,,,,,,no
3,343,Genetic bank,F25-1677,CIAT-17519,Fabales,Fabaceae,Mimosa,somnians,Mimosa somnians,Herbaceous_legumes,24,49,1,2,28,0.5002,0.219,472.66399,253.66399,28.36123367,56.26371003,2.722678433,5.289706257,9.6,9.2,119.0353215,4.508483175,11.19126138,-8867.426644,20.85320134,53.66687443,OT-008,,,,,,no
3,344,Genetic bank,F25-1677,CIAT-17519,Fabales,Fabaceae,Mimosa,somnians,Mimosa somnians,Herbaceous_legumes,24,49,1,3,29,0.5006,0.208,473.04197,265.04197,26.86123367,55.76371003,2.605539666,5.235665014,9.7,9.1,117.8832187,4.75294721,11.06807714,494.9522885,19.75409787,56.02927157,OT-008,,,,,,no
3,345,Genetic bank,F25-1678,CIAT-17896,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,49,1,1,30,0.5003,0.289,473.8197311,184.8197311,19.86123367,45.26371003,2.025845835,5.455180142,10.2,13.5,95.52939031,4.083176809,11.5131975,-124.4406953,29.51622162,39.00633911,OT-008,,,,,,no
3,346,Genetic bank,F25-1678,CIAT-17896,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,49,1,2,31,0.5004,0.287,473.9144382,186.9144382,19.36123367,43.76371003,1.955484601,5.274221385,10.1,13.6,92.34517141,4.270991606,11.12905824,-126.212007,28.21730326,39.4405452,OT-008,,,,,,no
3,347,Genetic bank,F25-1678,CIAT-17896,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,49,1,3,32,0.5006,0.293,474.1038524,181.1038524,17.86123367,42.76371003,1.893290769,5.280027553,10.6,13.6,90.1990351,4.234989254,11.13685857,-110.7142648,29.15469485,38.19919444,OT-008,,,,,,no
3,348,Genetic bank,F25-1679,CIAT-18123,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,1,33,0.5003,0.327,473.3194173,146.3194173,24.36123367,56.26371003,2.874625573,7.723801979,11.8,15.2,118.8704878,2.600600231,16.31837127,-259.2027754,52.78726586,30.9134618,OT-008,,,,,,no
3,349,Genetic bank,F25-1679,CIAT-18123,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,2,34,0.5001,0.274,473.130203,199.130203,23.86123367,56.26371003,2.720180639,7.612954568,11.4,15.1,118.9180265,3.539229868,16.0906121,329.8094069,38.23103905,42.08782313,OT-008,,,,,,no
3,350,Genetic bank,F25-1679,CIAT-18123,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,3,35,0.5002,0.316,473.2248101,157.2248101,22.86123367,50.26371003,2.811931742,6.922303195,12.3,15,106.2152891,3.127998512,14.62793803,-367.0809054,44.02805886,33.22412663,OT-008,,,,,,no
3,351,Genetic bank,F25-1680,CIAT-18126,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,1,36,0.5004,0.288,464.3569865,176.3569865,27.36123367,64.26371003,3.338070508,8.947246914,12.2,15.2,138.3929001,2.744270233,19.26803553,-343.5228876,50.73372535,37.97875161,OT-008,,,,,,no
3,352,Genetic bank,F25-1680,CIAT-18126,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,2,37,0.5001,0.187,464.078595,277.078595,27.36123367,64.76371003,3.173903106,8.971286941,11.6,15.5,139.5533229,4.278300222,19.33139567,119.9411759,32.37813062,59.70510124,OT-008,,,,,,no
3,353,Genetic bank,F25-1680,CIAT-18126,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,3,38,0.5003,0.238,464.2641893,226.2641893,26.36123367,64.26371003,3.163348041,8.88662197,12,15.1,138.4205621,3.52087032,19.14130397,371.7927015,39.275424,48.73608487,OT-008,,,,,,no
3,354,Genetic bank,F25-1681,CIAT-18127,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,1,39,0.5001,0.3,471.0324448,171.0324448,29.36123367,62.76371003,3.640792975,8.617761952,12.4,14.9,133.2471058,2.72502127,18.29547422,-200.0056176,50.38670857,36.31011976,OT-008,,,,,,no
3,355,Genetic bank,F25-1681,CIAT-18127,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,2,40,0.5002,0.249,471.1266324,222.1266324,29.86123367,59.76371003,3.583348041,8.128524446,12,15.2,126.8527523,3.716747711,17.25337497,1020.687652,36.59410111,47.14796769,OT-008,,,,,,no
3,356,Genetic bank,F25-1681,CIAT-18127,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,3,41,0.5004,0.281,471.3150077,190.3150077,28.86123367,63.76371003,3.578792975,8.849066905,12.4,15.1,135.2889447,2.984691569,18.7752708,-369.7358609,46.4969474,40.37957727,OT-008,,,,,,no
3,357,Genetic bank,F25-1682,CIAT-18668,Fabales,Fabaceae,Cratylia,argentea,Cratylia argentea,Shrub_Trees,24,49,1,1,42,0.5002,0.202,470.7220706,268.7220706,30.86123367,69.76371003,4.444017649,11.48536587,14.4,18.1,148.2057341,3.851889048,24.39946326,339.2320919,42.74068685,57.0872044,OT-008,,,,,,no
3,358,Genetic bank,F25-1682,CIAT-18668,Fabales,Fabaceae,Cratylia,argentea,Cratylia argentea,Shrub_Trees,24,49,1,2,43,0.5003,0.226,470.8161774,244.8161774,29.36123367,68.76371003,4.433546285,11.64419946,15.1,18.3,146.0521395,3.560252599,24.73194426,1175.693896,47.5630311,51.99825094,OT-008,,,,,,no
3,359,Genetic bank,F25-1682,CIAT-18668,Fabales,Fabaceae,Cratylia,argentea,Cratylia argentea,Shrub_Trees,24,49,1,3,44,0.5002,0.211,470.7220706,259.7220706,30.86123367,69.26371003,3.518180639,10.58423629,11.4,18.4,147.1435362,3.749756842,22.48510735,425.8058173,40.75216351,55.17524816,OT-008,,,,,,no
3,360,Genetic bank,F25-1683,CIAT-19228,Fabales,Fabaceae,Eriosema,psoraleoides,Eriosema psoraleoides,Herbaceous_legumes,24,49,1,1,45,0.5006,0.325,468.9966032,143.9966032,24.86123367,52.26371003,2.983348041,6.984109588,12,14.6,111.437289,2.755192908,14.89159951,-213.1558912,48.50190513,30.70312284,OT-008,,,,,,no
3,361,Genetic bank,F25-1683,CIAT-19228,Fabales,Fabaceae,Eriosema,psoraleoides,Eriosema psoraleoides,Herbaceous_legumes,24,49,1,2,46,0.5,0.29,468.4344818,178.4344818,24.86123367,52.26371003,2.90876434,6.772513506,11.7,14.1,111.5710138,3.414118166,14.45776041,3593.851822,37.95518353,38.0916625,OT-008,,,,,,no
3,362,Genetic bank,F25-1683,CIAT-19228,Fabales,Fabaceae,Eriosema,psoraleoides,Eriosema psoraleoides,Herbaceous_legumes,24,49,1,3,47,0.5002,0.277,468.6218556,191.6218556,24.86123367,51.76371003,2.834180639,6.600527328,11.4,14,110.4594449,3.701857064,14.08497544,439.9991957,34.44558715,40.89050763,OT-008,,,,,,no
3,363,Genetic bank,F25-1684,CIAT-19537,Fabales,Fabaceae,Crotalaria,verrucosa,Crotalaria verrucosa,Herbaceous_legumes,24,49,1,1,48,0.5004,0.199,467.877292,268.877292,46.86123367,92.76371003,6.373127779,13.39620666,13.6,15.3,198.26504,2.898518094,28.63188039,1489.299792,49.82275209,57.4674806,OT-008,,,,,,no
3,364,Genetic bank,F25-1684,CIAT-19537,Fabales,Fabaceae,Crotalaria,verrucosa,Crotalaria verrucosa,Herbaceous_legumes,24,49,1,2,49,0.5003,0.145,467.7837913,322.7837913,47.36123367,92.76371003,6.583211481,13.71140027,13.9,15.7,198.3046693,3.479634344,29.31140523,217.8023646,42.47858981,69.00277378,OT-008,,,,,,no
3,365,Genetic bank,F25-1684,CIAT-19537,Fabales,Fabaceae,Crotalaria,verrucosa,Crotalaria verrucosa,Herbaceous_legumes,24,49,1,3,50,0.5003,0.158,467.7837913,309.7837913,47.86123367,92.76371003,6.556989013,13.6066778,13.7,15.7,198.3046693,3.339493334,29.08753585,272.3873989,43.92314312,66.22371212,OT-008,,,,,,no
3,368,Genetic bank,F25-1685,CIAT-20208,Fabales,Fabaceae,Aeschynomene,sensitiva,Aeschynomene sensitiva,Herbaceous_legumes,24,49,1,1,53,0.5005,0.181,477.7579917,296.7579917,53.36123367,95.26371003,6.936960377,13.89277145,13,16.6,199.3974181,3.115121085,29.07909798,133.6492207,46.81515524,62.11471014,OT-008,,,,,,no
3,369,Genetic bank,F25-1685,CIAT-20208,Fabales,Fabaceae,Aeschynomene,sensitiva,Aeschynomene sensitiva,Herbaceous_legumes,24,49,1,2,54,0.5005,0.185,477.7579917,292.7579917,52.36123367,96.26371003,7.068766546,14.26877267,13.5,16.4,201.490528,3.041208277,29.86610986,142.7598013,48.73913974,61.27746616,OT-008,,,,,,no
3,370,Genetic bank,F25-1685,CIAT-20208,Fabales,Fabaceae,Aeschynomene,sensitiva,Aeschynomene sensitiva,Herbaceous_legumes,24,49,1,3,55,0.5,0.171,477.280711,306.280711,49.86123367,94.26371003,6.631544078,13.78034277,13.3,16.1,197.5016125,3.249190075,28.87261616,121.2366264,44.99252573,64.1720279,OT-008,,,,,,no
3,371,Genetic bank,F25-1686,CIAT-20345,Fabales,Fabaceae,Pachyrhizus,erosus,Pachyrhizus erosus,Herbaceous_legumes,24,49,1,1,56,0.5003,0.182,468.8687175,286.8687175,40.36123367,84.26371003,5.368044078,11.73390315,13.3,14.5,179.7170655,3.404415939,25.02598854,-8011.360744,40.90339041,61.18316424,OT-008,,,,,,no
3,372,Genetic bank,F25-1686,CIAT-20345,Fabales,Fabaceae,Pachyrhizus,erosus,Pachyrhizus erosus,Herbaceous_legumes,24,49,1,2,57,0.5001,0.152,468.6812825,316.6812825,39.36123367,83.26371003,5.431850247,11.79770932,13.8,14.5,177.6552919,3.803353014,25.17213671,414.490333,37.25420469,67.56857897,OT-008,,,,,,no
3,373,Genetic bank,F25-1686,CIAT-20345,Fabales,Fabaceae,Pachyrhizus,erosus,Pachyrhizus erosus,Herbaceous_legumes,24,49,1,3,58,0.5001,0.225,468.6812825,243.6812825,40.86123367,86.76371003,5.516266546,12.17212562,13.5,14.5,185.1230533,2.808562271,25.9710086,-273.3047222,49.9510077,51.99296229,OT-008,,,,,,no
3,374,Genetic bank,F25-1687,CIAT-20927,Fabales,Fabaceae,Mimosa,albida,Mimosa albida,Herbaceous_legumes,24,49,1,1,59,0.5003,0.314,468.6576433,154.6576433,25.36123367,45.76371003,2.96726434,5.884818458,11.7,14.3,97.6484875,3.379482197,12.5567534,-157.1235481,38.0506151,33.00013251,OT-008,,,,,,no
3,375,Genetic bank,F25-1687,CIAT-20927,Fabales,Fabaceae,Mimosa,albida,Mimosa albida,Herbaceous_legumes,24,49,1,2,60,0.5002,0.284,468.563968,184.563968,23.36123367,43.76371003,2.873431742,5.729778431,12.3,14,93.39964875,4.217283404,12.22838038,-763.0829421,31.04494606,39.38927886,OT-008,,,,,,no
3,376,Genetic bank,F25-1687,CIAT-20927,Fabales,Fabaceae,Mimosa,albida,Mimosa albida,Herbaceous_legumes,24,49,1,3,61,0.5003,0.329,468.6576433,139.6576433,23.86123367,43.76371003,2.863348041,5.689499683,12,14.2,93.38098002,3.191174679,12.13999124,-108.4676037,40.73890657,29.7995019,OT-008,,,,,,no
3,377,Genetic bank,F25-1688,CIAT-21849,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,49,1,1,62,0.5005,0.276,474.979563,198.979563,29.36123367,58.26371003,3.20037447,7.188916207,10.9,13.8,122.6657199,3.415154355,15.13521163,12846.72439,36.12891745,41.89223674,OT-008,,,,,,no
3,378,Genetic bank,F25-1688,CIAT-21849,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,49,1,2,63,0.5001,0.332,474.599959,142.599959,26.86123367,56.76371003,3.035319405,7.072153713,11.3,13.5,119.6032763,2.512167702,14.9012944,-127.0566179,49.59436008,30.04634878,OT-008,,,,,,no
3,379,Genetic bank,F25-1688,CIAT-21849,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,49,1,3,64,0.5003,0.294,474.789761,180.789761,28.86123367,58.26371003,3.174735704,7.291082394,11,14,122.7147567,3.102956556,15.35644404,-415.424467,40.32906705,38.0778559,OT-008,,,,,,no
3,380,Genetic bank,F25-1689,CIAT-22072,Fabales,Fabaceae,Bauhinia,sp.,Bauhinia sp.,Shrub_Trees,24,49,1,1,65,0.5001,0.173,468.1532137,295.1532137,38.36123367,78.26371003,5.025321611,12.1279624,13.1,17.8,167.1754198,3.771265298,25.90596849,318.0771386,41.0903959,63.04628593,OT-008,,,,,,no
3,381,Genetic bank,F25-1689,CIAT-22072,Fabales,Fabaceae,Bauhinia,sp.,Bauhinia sp.,Shrub_Trees,24,49,1,2,66,0.5001,0.198,468.1532137,270.1532137,42.36123367,84.26371003,6.100017649,13.64246339,14.4,18,179.9917368,3.206044614,29.14102262,1039.109304,50.49898613,57.70615384,OT-008,,,,,,no
3,382,Genetic bank,F25-1689,CIAT-22072,Fabales,Fabaceae,Bauhinia,sp.,Bauhinia sp.,Shrub_Trees,24,49,1,3,67,0.5002,0.225,468.2468256,243.2468256,42.86123367,85.26371003,6.129156415,13.80400464,14.3,18.1,182.0913786,2.852876394,29.4801884,-998.2080445,56.74896106,51.94841958,OT-008,,,,,,no
3,386,Genetic bank,F25-1691,CIAT-22692,Fabales,Fabaceae,Lablab,purpureus,Lablab purpureus,Herbaceous_legumes,24,49,1,1,71,0.5004,0.233,461.7037102,228.7037102,49.36123367,99.76371003,7.157378883,15.72579986,14.5,17,216.077341,2.292453941,34.06037143,-441.0998818,68.76058044,49.53473519,OT-008,,,,,,no
3,387,Genetic bank,F25-1691,CIAT-22692,Fabales,Fabaceae,Lablab,purpureus,Lablab purpureus,Herbaceous_legumes,24,49,1,2,72,0.5,0.167,461.3346425,294.3346425,48.86123367,96.26371003,7.084878883,15.28550729,14.5,17.3,208.6635192,3.057586731,33.13323103,506.2949868,51.93240987,63.80068076,OT-008,,,,,,no
3,388,Genetic bank,F25-1691,CIAT-22692,Fabales,Fabaceae,Lablab,purpureus,Lablab purpureus,Herbaceous_legumes,24,49,1,3,73,0.5003,0.178,461.6114433,283.6114433,49.86123367,98.26371003,6.980572714,15.30579865,14,17.2,212.8710444,2.886227715,33.15732066,792.6676279,53.96749324,61.4394308,OT-008,,,,,,no
3,395,Genetic bank,F25-1694,CIAT-23985,Fabales,Fabaceae,Desmodium,velutinum,Desmodium velutinum,Shrub_Trees,24,49,1,1,80,0.5003,0.252,476.1129137,224.1129137,37.36123367,68.76371003,5.716268752,10.99188478,15.3,16.8,144.4273156,3.25917426,23.08671843,-174.5665116,49.04619104,47.07137892,OT-008,,,,,,no
3,396,Genetic bank,F25-1694,CIAT-23985,Fabales,Fabaceae,Desmodium,velutinum,Desmodium velutinum,Shrub_Trees,24,49,1,2,81,0.5004,0.181,476.2080792,295.2080792,38.36123367,70.26371003,5.830907518,11.28623097,15.2,17.1,147.5483367,4.201430284,23.70020894,1398.361359,38.23144341,61.99140504,OT-008,,,,,,no
3,397,Genetic bank,F25-1694,CIAT-23985,Fabales,Fabaceae,Desmodium,velutinum,Desmodium velutinum,Shrub_Trees,24,49,1,3,82,0.5001,0.311,475.9225827,164.9225827,39.36123367,70.26371003,5.904185051,11.25031346,15,17.3,147.636848,2.347194344,23.63895698,-92.18371329,68.21572445,34.65323746,OT-008,,,,,,no
3,398,Genetic bank,F25-1695,CIAT-32265,Fabales,Fabaceae,Chamaecrista,diphylla,Chamaecrista diphylla,Herbaceous_legumes,24,49,1,1,83,0.5002,0.23,479.22076,249.22076,40.36123367,78.76371003,4.237929536,11.1119728,10.5,17.9,164.3578839,3.164157198,23.18758645,440.414294,44.58686669,52.00541813,OT-008,,,,,,no
3,399,Genetic bank,F25-1695,CIAT-32265,Fabales,Fabaceae,Chamaecrista,diphylla,Chamaecrista diphylla,Herbaceous_legumes,24,49,1,2,84,0.5003,0.297,479.3165658,182.3165658,41.86123367,81.26371003,3.934955965,11.06680419,9.4,18.1,169.5407917,2.243517626,23.08871626,-265.2749073,60.70103468,38.03677545,OT-008,,,,,,no
3,400,Genetic bank,F25-1695,CIAT-32265,Fabales,Fabaceae,Chamaecrista,diphylla,Chamaecrista diphylla,Herbaceous_legumes,24,49,1,3,85,0.5003,0.219,479.3165658,260.3165658,41.86123367,81.76371003,3.851233498,11.07358172,9.2,18.1,170.5839436,3.18376656,23.10285625,305.2107711,42.53890521,54.30994553,OT-008,,,,,,no
3,401,Genetic bank,F25-1696,CIAT-33070,Fabales,Fabaceae,Desmodium,oblongum,Desmodium oblongum,Shrub_Trees,24,49,1,1,86,0.5005,0.319,480.4579921,161.4579921,35.36123367,66.26371003,4.455515443,9.121789372,12.6,15.1,137.9178016,2.436597529,18.98561273,-155.4146033,56.49636325,33.60501745,OT-008,,,,,,no
3,402,Genetic bank,F25-1696,CIAT-33070,Fabales,Fabaceae,Desmodium,oblongum,Desmodium oblongum,Shrub_Trees,24,49,1,2,87,0.5005,0.256,480.4579921,224.4579921,37.86123367,69.26371003,4.921960377,9.506721925,13,14.6,144.1618438,3.240629069,19.78679111,2207.404439,42.35412531,46.71750617,OT-008,,,,,,no
3,403,Genetic bank,F25-1696,CIAT-33070,Fabales,Fabaceae,Desmodium,oblongum,Desmodium oblongum,Shrub_Trees,24,49,1,3,88,0.5001,0.309,480.0740097,171.0740097,38.86123367,69.26371003,4.702209274,9.049763393,12.1,14.3,144.2771502,2.469893825,18.85076719,-185.0618347,52.89969767,35.63492425,OT-008,,,,,,no
3,404,Genetic bank,F25-1697,CIAT-33079,Fabales,Fabaceae,Desmodium,oblongum,Desmodium oblongum,Shrub_Trees,24,49,1,1,89,0.5002,0.21,478.4717753,268.4717753,44.86123367,77.76371003,6.549740116,12.47218586,14.6,18,162.5251771,3.452404409,26.06671178,1257.392805,46.45622746,56.1102638,OT-008,,,,,,no
3,405,Genetic bank,F25-1697,CIAT-33079,Fabales,Fabaceae,Desmodium,oblongum,Desmodium oblongum,Shrub_Trees,24,49,1,2,90,0.5005,0.202,478.7587436,276.7587436,47.36123367,78.26371003,6.914740116,12.50808834,14.6,18.1,163.4721268,3.536233377,26.12607812,692.9311271,45.1949166,57.80755909,OT-008,,,,,,no
3,406,Genetic bank,F25-1697,CIAT-33079,Fabales,Fabaceae,Desmodium,oblongum,Desmodium oblongum,Shrub_Trees,24,49,1,3,91,0.5,0.217,478.2804631,261.2804631,45.36123367,77.26371003,6.849546285,12.65579698,15.1,18.2,161.5447755,3.381671202,26.46103689,4470.192861,48.43759395,54.6291315,OT-008,,,,,,no
3,410,Genetic bank,F25-1699,CIAT-33195,Fabales,Fabaceae,Dalea,carthagenensis,Dalea carthagenensis,Herbaceous_legumes,24,49,1,1,95,0.5002,0.271,478.748889,207.748889,39.36123367,82.26371003,5.03823791,12.71778118,12.8,17.9,171.8306024,2.525401407,26.56461763,-203.9082314,61.21708393,43.39412452,OT-008,,,,,,no
3,411,Genetic bank,F25-1699,CIAT-33195,Fabales,Fabaceae,Dalea,carthagenensis,Dalea carthagenensis,Herbaceous_legumes,24,49,1,2,96,0.5004,0.243,478.940312,235.940312,39.86123367,85.26371003,5.341405312,13.46844858,13.4,17.9,178.0257537,2.767183271,28.12135091,-392.8184227,57.08413481,49.26298875,OT-008,,,,,,no
3,412,Genetic bank,F25-1699,CIAT-33195,Fabales,Fabaceae,Dalea,carthagenensis,Dalea carthagenensis,Herbaceous_legumes,24,49,1,3,97,0.5001,0.236,478.6531776,242.6531776,39.36123367,87.26371003,5.274405312,13.94475353,13.4,18.1,182.3109385,2.780688301,29.13331445,-508.7129573,57.46783814,50.69498939,OT-008,,,,,,no
3,413,Genetic bank,F25-1700,CIAT-43055,Fabales,Fabaceae,Desmodium,discolor,Desmodium discolor,Herbaceous_legumes,24,49,1,1,98,0.5,0.24,474.1141841,234.1141841,45.86123367,80.26371003,6.787462584,12.53267613,14.8,16.7,169.29194,2.916812393,26.43387723,-350.2547067,53.53232304,49.37928288,OT-008,,,,,,no
3,414,Genetic bank,F25-1700,CIAT-43055,Fabales,Fabaceae,Desmodium,discolor,Desmodium discolor,Herbaceous_legumes,24,49,1,2,99,0.5005,0.15,474.5882983,324.5882983,46.86123367,81.76371003,7.122907518,12.81201116,15.2,16.3,172.2834514,3.969833294,26.99605365,235.4170583,39.47157439,68.39365814,OT-008,,,,,,no
3,415,Genetic bank,F25-1700,CIAT-43055,Fabales,Fabaceae,Desmodium,discolor,Desmodium discolor,Herbaceous_legumes,24,49,1,3,100,0.5002,0.189,474.3038298,285.3038298,46.36123367,81.76371003,7.139629986,12.87483115,15.4,16.2,172.3867801,3.489369914,27.14469154,841.4877924,45.12673792,60.15212442,OT-008,,,,,,no
3,429,Genetic bank,F25-1670,CIAT-13158,Fabales,Fabaceae,Desmodium,strigillosum,Desmodium strigillosum,Herbaceous_legumes,24,50,2,1,114,0.5006,0.236,468.1474321,232.1474321,30.84497973,60.64119764,3.948157406,8.328201438,12.8,14.7,129.534402,3.82821318,17.78969801,-14511.53949,35.87462228,49.58853048,OT-008,,,,,,no
3,430,Genetic bank,F25-1670,CIAT-13158,Fabales,Fabaceae,Desmodium,strigillosum,Desmodium strigillosum,Herbaceous_legumes,24,50,2,2,115,0.5006,0.241,468.1474321,227.1474321,31.34497973,60.64119764,4.168882304,8.504722555,13.3,14.8,129.534402,3.745760983,18.16676109,-1525.811284,37.44142066,48.52049088,OT-008,,,,,,no
3,431,Genetic bank,F25-1670,CIAT-13158,Fabales,Fabaceae,Desmodium,strigillosum,Desmodium strigillosum,Herbaceous_legumes,24,50,2,3,116,0.5001,0.245,467.6798457,222.6798457,33.34497973,62.64119764,4.168122466,8.445370281,12.5,14.6,133.9403402,3.554846556,18.05801631,-860.9777497,37.9260649,47.61373571,OT-008,,,,,,no
3,432,Genetic bank,F25-1671,CIAT-13329,Fabales,Fabaceae,Desmodium,cajanifolium,Desmodium cajanifolium,Shrub_Trees,24,50,2,1,117,0.5003,0.178,471.1427819,293.1427819,36.34497973,78.64119764,4.724847365,10.98468762,13,14.8,166.9158494,3.727598138,23.31498653,160.4140075,37.47214086,62.21952095,OT-008,,,,,,no
3,433,Genetic bank,F25-1671,CIAT-13329,Fabales,Fabaceae,Desmodium,cajanifolium,Desmodium cajanifolium,Shrub_Trees,24,50,2,2,118,0.5002,0.193,471.0486098,278.0486098,45.84497973,86.14119764,6.005692345,11.76805151,13.1,14.3,182.8711429,3.227823822,24.98266901,220.2606474,42.32371999,59.02758315,OT-008,,,,,,no
3,434,Genetic bank,F25-1671,CIAT-13329,Fabales,Fabaceae,Desmodium,cajanifolium,Desmodium cajanifolium,Shrub_Trees,24,50,2,3,119,0.5005,0.195,471.331126,276.331126,46.34497973,88.14119764,5.885812426,11.82087537,12.7,14.2,187.0048312,3.135096112,25.07976817,229.1949263,42.77793653,58.6278119,OT-008,,,,,,no
3,438,Genetic bank,F25-1673,CIAT-13547,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,24,50,2,1,123,0.5002,0.307,474.2275635,167.2275635,25.84497973,52.14119764,3.334002385,7.225842636,12.9,14.8,109.9497407,3.20720603,15.23707855,-235.5092596,43.20963893,35.26314714,OT-008,,,,,,no
3,439,Genetic bank,F25-1673,CIAT-13547,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,24,50,2,2,124,0.5001,0.317,474.1327559,157.1327559,23.34497973,48.14119764,3.081537325,6.701785139,13.2,14.6,101.5352705,3.263997648,14.13482839,-164.5133921,42.65046522,33.14108842,OT-008,,,,,,no
3,440,Genetic bank,F25-1673,CIAT-13547,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,24,50,2,3,125,0.5001,0.296,474.1327559,178.1327559,25.84497973,51.64119764,3.178932507,7.022568975,12.3,14.9,108.9171693,3.449431152,14.81139805,-355.8069767,39.42323208,37.57022768,OT-008,,,,,,no
3,441,Genetic bank,F25-1674,CIAT-13953,Fabales,Fabaceae,Desmodium,velutinum,Desmodium velutinum,Shrub_Trees,24,50,2,1,126,0.5004,0.188,465.0484912,277.0484912,38.84497973,72.64119764,5.477142142,11.15490675,14.1,16.8,156.2013403,3.813930665,23.98654541,592.8002064,40.26337303,59.57410817,OT-008,,,,,,no
3,442,Genetic bank,F25-1674,CIAT-13953,Fabales,Fabaceae,Desmodium,velutinum,Desmodium velutinum,Shrub_Trees,24,50,2,2,127,0.5004,0.188,465.0484912,277.0484912,38.34497973,72.14119764,5.560022061,11.33917532,14.5,17.1,155.1261836,3.840364456,24.38278059,602.5927085,40.9284861,59.57410817,OT-008,,,,,,no
3,443,Genetic bank,F25-1674,CIAT-13953,Fabales,Fabaceae,Desmodium,velutinum,Desmodium velutinum,Shrub_Trees,24,50,2,3,128,0.5003,0.19,464.9555559,274.9555559,40.34497973,74.64119764,5.648297162,11.47865421,14,17,160.5340482,3.683697001,24.68763748,684.2314279,41.74730774,59.1358792,OT-008,,,,,,no
3,444,Genetic bank,F25-1675,CIAT-15086,Fabales,Fabaceae,Centrosema,acutifolium,Centrosema acutifolium,Herbaceous_legumes,24,50,2,1,129,0.5004,0.21,475.8602552,265.8602552,43.34497973,83.64119764,5.851572264,12.13778226,13.5,15.6,175.7684041,3.178580206,25.50703095,210.4645261,45.65474538,55.86939701,OT-008,,,,,,no
3,445,Genetic bank,F25-1675,CIAT-15086,Fabales,Fabaceae,Centrosema,acutifolium,Centrosema acutifolium,Herbaceous_legumes,24,50,2,2,130,0.5002,0.213,475.6700632,262.6700632,41.34497973,80.64119764,5.705607203,11.75722476,13.8,15.4,169.5317908,3.257268876,24.7171846,215.4742422,44.76042917,55.22106257,OT-008,,,,,,no
3,446,Genetic bank,F25-1675,CIAT-15086,Fabales,Fabaceae,Centrosema,acutifolium,Centrosema acutifolium,Herbaceous_legumes,24,50,2,3,131,0.5,0.232,475.4798713,243.4798713,42.84497973,83.14119764,5.784072264,12.02998604,13.5,15.5,174.8574496,2.928510512,25.30072621,339.2797295,49.40854444,51.20718794,OT-008,,,,,,no
