id_lab,id,subset,no,requisitioner,tax_name,functional_group,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm,n_replicates_nutrition
F25-2568,Sabana-Quemada,3,151.0,Benchmark,,Grass,0.19,0.0,0.0,0.01,1.95,1.14,2
F25-2574,CIAT-326,4,123.0,Genetic_bank,Desmodium scorpiurus,Herbaceous_legumes,0.01,0.31,0.31,0.03,0.78,0.82,2
F25-2575,CIAT-415,4,127.0,Genetic_bank,Vigna radiata,Herbaceous_legumes,0.09,1.38,1.38,0.0,0.15,0.69,2
F25-2576,CIAT-416,4,129.0,Genetic_bank,Vigna radiata,Herbaceous_legumes,0.04,0.02,0.02,0.0,0.9,1.31,2
F25-2577,CIAT-517,4,131.0,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,0.07,0.01,0.01,0.0,0.29,0.37,2
F25-2578,CIAT-563,4,133.0,Genetic_bank,Macroptilium bracteatum,Herbaceous_legumes,0.08,0.12,0.12,0.0,0.42,0.59,2
F25-2579,CIAT-789,4,135.0,Genetic_bank,Zornia latifolia,Herbaceous_legumes,0.15,0.11,0.11,0.0,0.03,2.32,2
F25-2580,CIAT-2085,4,137.0,Genetic_bank,Stylosanthes seabrana,Herbaceous_legumes,0.03,0.1,0.1,0.0,1.24,0.97,2
F25-2581,CIAT-2690,4,139.0,Genetic_bank,Stylosanthes angustifolia,Herbaceous_legumes,0.13,0.24,0.24,0.0,0.28,0.56,2
F25-2582,CIAT-4069,4,141.0,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,0.08,0.56,0.56,0.0,1.66,1.69,2
F25-2583,CIAT-4141,4,143.0,Genetic_bank,Vigna radiata,Herbaceous_legumes,0.09,0.14,0.14,0.44,0.12,0.97,2
F25-2584,CIAT-4532,4,145.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,0.04,0.14,0.14,0.0,0.33,0.42,2
F25-2585,CIAT-4537,4,147.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,0.04,0.0,0.0,0.0,0.21,2.37,2
F25-2586,CIAT-7289,4,149.0,Genetic_bank,Chamaecrista mimosoides,Herbaceous_legumes,0.06,0.16,0.16,0.0,0.73,0.87,2
F25-2587,CIAT-7826,4,151.0,Genetic_bank,Tephrosia purpurea,Herbaceous_legumes,0.02,0.09,0.09,0.0,0.01,0.79,2
F25-2588,CIAT-8014,4,153.0,Genetic_bank,Crotalaria retusa,Herbaceous_legumes,0.01,0.03,0.03,0.0,1.41,2.38,2
F25-2589,CIAT-8849,4,155.0,Genetic_bank,Zornia brasiliensis,Herbaceous_legumes,0.02,0.03,0.03,0.0,1.11,0.43,2
F25-2590,CIAT-9326,4,157.0,Genetic_bank,Crotalaria retusa,Herbaceous_legumes,0.09,0.04,0.04,0.0,0.8,0.68,2
F25-2591,CIAT-9337,4,159.0,Genetic_bank,Crotalaria retusa,Herbaceous_legumes,0.05,0.05,0.05,0.0,0.08,0.54,2
F25-2592,CIAT-9350,4,161.0,Genetic_bank,Crotalaria pumila,Herbaceous_legumes,0.17,0.02,0.02,0.0,0.21,0.11,2
F25-2593,CIAT-9352,4,163.0,Genetic_bank,Crotalaria pumila,Herbaceous_legumes,0.12,0.1,0.1,0.13,0.19,1.4,2
F25-2594,CIAT-9472,4,165.0,Genetic_bank,Zornia brasiliensis,Herbaceous_legumes,0.06,0.11,0.11,0.0,1.2,2.18,2
F25-2595,CIAT-9531,4,167.0,Genetic_bank,Indigofera spicata,Herbaceous_legumes,0.17,0.31,0.31,0.0,0.39,0.89,2
F25-2596,CIAT-10026,4,169.0,Genetic_bank,Stylosanthes seabrana,Herbaceous_legumes,0.01,0.09,0.09,0.0,0.74,1.32,2
F25-2597,CIAT-12411,4,171.0,Genetic_bank,Stylosanthes sympodialis,Herbaceous_legumes,0.04,0.25,0.25,0.0,1.33,1.8,2
F25-2598,CIAT-13494,4,173.0,Genetic_bank,Desmodium tortuosum,Shrub_Trees,0.06,0.02,0.02,0.0,0.16,0.64,2
F25-2599,CIAT-13562,4,175.0,Genetic_bank,Desmodium tortuosum,Shrub_Trees,0.07,0.3,0.3,0.0,0.25,1.95,2
F25-2600,CIAT-13593,4,177.0,Genetic_bank,Desmodium scorpiurus,Herbaceous_legumes,0.01,0.15,0.15,0.0,0.31,0.82,2
F25-2601,CIAT-13608,4,179.0,Genetic_bank,Desmodium incanum,Herbaceous_legumes,0.39,0.3,0.3,0.0,0.14,1.42,2
F25-2602,CIAT-18277,4,181.0,Genetic_bank,Indigofera jamaicensis,Herbaceous_legumes,0.23,0.78,0.78,0.0,0.34,1.92,2
F25-2603,CIAT-18952,4,183.0,Genetic_bank,Indigofera atriceps,Herbaceous_legumes,0.08,0.49,0.49,0.03,1.06,1.17,2
F25-2604,CIAT-18953,4,187.0,Genetic_bank,Indigofera atriceps,Herbaceous_legumes,0.02,2.32,2.32,0.0,0.21,0.21,2
F25-2605,CIAT-18954,4,189.0,Genetic_bank,Indigofera atriceps,Herbaceous_legumes,0.03,1.97,1.97,0.0,1.04,2.3,2
F25-2606,CIAT-19198,4,191.0,Genetic_bank,Tephrosia villosa,Herbaceous_legumes,0.0,1.24,1.24,0.0,0.02,0.11,2
F25-2607,CIAT-19460,4,193.0,Genetic_bank,Sesbania cannabina,Shrub_Trees,0.03,3.43,3.43,0.0,0.28,0.6,2
F25-2608,CIAT-20044,4,195.0,Genetic_bank,Tephrosia purpurea,Herbaceous_legumes,0.08,0.58,0.58,0.0,0.77,4.09,2
F25-2609,CIAT-22423,4,197.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,0.15,0.92,0.92,0.0,0.68,1.67,2
F25-2610,CIAT-22480,4,199.0,Genetic_bank,Sesbania cannabina,Shrub_Trees,0.11,5.25,5.25,0.0,0.35,0.7,2
F25-2611,CIAT-23116,4,201.0,Genetic_bank,Desmodium tortuosum,Shrub_Trees,0.02,0.14,0.14,0.0,0.03,1.33,2
F25-2612,CIAT-23416,4,203.0,Genetic_bank,Codariocalyx motorius,Shrub_Trees,0.04,0.12,0.12,0.0,0.3,0.01,2
F25-2613,CIAT-23806,4,205.0,Genetic_bank,Desmodium angustifolium,Herbaceous_legumes,0.02,0.15,0.15,0.15,0.89,0.23,2
F25-2614,CIAT-24104,4,207.0,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,0.08,0.05,0.05,0.0,0.64,0.11,2
F25-2615,CIAT-24565,4,209.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,0.05,0.02,0.02,0.0,0.3,0.52,2
F25-2616,CIAT-33561,4,211.0,Genetic_bank,Desmodium wigginsii,Herbaceous_legumes,0.06,0.1,0.1,0.0,0.37,1.29,2
F25-2617,CIAT-34038,4,213.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,0.05,0.05,0.05,0.0,0.39,1.12,2
F25-2618,CIAT-34040,4,215.0,Genetic_bank,Vigna aconitifolia,Herbaceous_legumes,0.09,0.09,0.09,0.0,0.29,0.04,2
F25-2619,CIAT-34042,4,217.0,Genetic_bank,Vigna aconitifolia,Herbaceous_legumes,0.01,0.02,0.02,0.0,0.06,1.03,2
F25-2620,CIAT-34044,4,219.0,Genetic_bank,Vigna aconitifolia,Herbaceous_legumes,0.04,0.13,0.13,0.0,0.61,1.37,2
F25-2621,CIAT-34148,4,221.0,Genetic_bank,Vigna radiata,Herbaceous_legumes,0.07,0.0,0.0,0.0,0.9,0.94,2
F25-2622,CIAT-34159,4,223.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,0.11,0.24,0.24,0.0,0.18,0.71,2
F25-2623,CIAT-34347,4,225.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,0.04,0.11,0.11,0.06,2.77,0.77,2
F25-2624,CIAT-6294-Marandu-Exc,3,203.0,Benchmark,Urochloa interespecific,Grass,0.14,0.07,0.07,0.03,0.15,0.27,2
F25-2625,CIAT-36087-MulatoII-Exc,3,205.0,Benchmark,Urochloa interespecific,Grass,0.08,0.21,0.21,0.11,0.24,0.64,2
F25-2626,CIAT-606-Basilisk-Exc,3,207.0,Benchmark,Urochloa interespecific,Grass,0.01,0.03,0.03,0.06,0.65,1.18,2
F25-2627,BR-02-1752-Cayman-Exc,3,209.0,Benchmark,Urochloa interespecific,Grass,0.05,0.03,0.03,0.0,0.19,0.13,2
F25-2628,BR-06-423-Cayman-Exc,3,211.0,Benchmark,Urochloa interespecific,Grass,0.14,0.01,0.01,0.06,0.52,0.22,2
F25-2629,CIAT-20692,3,213.0,Genetic_bank,Clitoria ternatea ,Herbaceous_legumes,0.04,0.05,0.05,0.24,0.68,0.19,2
F25-2630,CIAT-20692,3,215.0,Genetic_bank,Clitoria ternatea ,Herbaceous_legumes,0.01,0.11,0.11,0.45,0.37,0.3,2
F25-2633,CIAT-712,3,221.0,Genetic_bank,Clitoria ternatea ,Herbaceous_legumes,0.03,0.03,0.03,0.07,0.24,0.11,2
F25-2634,CIAT-712,3,223.0,Genetic_bank,Clitoria ternatea ,Herbaceous_legumes,0.07,0.03,0.03,0.04,1.13,2.11,2
F25-2635,CIAT-9432,3,225.0,Genetic_bank,Clitoria ternatea ,Herbaceous_legumes,0.07,0.07,0.07,0.04,0.52,1.73,2
F25-2636,CIAT-9432,3,227.0,Genetic_bank,Clitoria ternatea ,Herbaceous_legumes,0.16,0.21,0.21,0.19,1.11,0.43,2
F25-2637,CIAT-17462,3,229.0,Breeding,Leucaena leucocephala ,Shrub_Trees,0.02,0.09,0.09,0.03,0.65,1.47,2
F25-2638,,3,231.0,Breeding,Tithonia diversifolia,Shrub_Trees,0.02,0.02,0.02,0.03,0.04,0.09,2
F25-2639,,3,233.0,Breeding,Gliricidia sepium ,Shrub_Trees,0.06,0.01,0.01,0.01,0.66,2.0,2
F25-2640,Cayman-Br-02-1752,4,61.0,Isabel Molina,Urochloa interespecific,Grass,0.01,0.04,0.04,0.02,0.04,0.41,2
F25-2641,,4,63.0,Mauricio Sotelo,Gliricidia sepium ,Shrub_Trees,0.05,0.03,0.03,0.08,0.75,0.87,2
F26-0013,CIAT-590,4,,Genetic_bank,Macroptilium bracteatum,Herbaceous_legumes,0.19,0.19,0.19,0.18,0.34,0.52,2
F26-0014,CIAT-778,4,,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,0.01,0.02,0.02,0.0,0.72,0.74,2
F26-0015,CIAT-827,4,,Genetic_bank,Indigofera jamaicensis,Herbaceous_legumes,0.04,0.21,0.21,0.0,0.8,0.73,2
F26-0016,CIAT-997,4,,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,0.03,0.01,0.01,0.0,0.03,0.41,2
F26-0017,CIAT-1405,4,,Genetic_bank,Stylosanthes capitata,Herbaceous_legumes,0.11,1.24,1.24,0.0,1.07,0.95,2
F26-0018,CIAT-1812,4,,Genetic_bank,Stylosanthes viscosa,Herbaceous_legumes,0.05,1.13,1.13,0.0,0.7,1.19,2
F26-0019,CIAT-3694,4,,Genetic_bank,Desmodium sandwicense,Herbaceous_legumes,0.1,2.84,2.84,0.0,0.84,1.71,2
F26-0020,CIAT-4080,4,,Genetic_bank,Macroptilium bracteatum,Herbaceous_legumes,0.02,2.05,2.05,0.0,0.5,0.23,2
F26-0021,CIAT-7162,4,,Genetic_bank,Indigofera jamaicensis,Herbaceous_legumes,0.12,1.92,1.92,0.0,0.61,0.42,2
F26-0022,CIAT-8820,4,,Genetic_bank,Tephrosia cinerea,Herbaceous_legumes,0.05,1.4,1.4,0.16,0.07,0.06,2
F26-0023,CIAT-14080,4,,Genetic_bank,Zornia brasiliensis,Herbaceous_legumes,0.06,0.11,0.11,0.0,1.35,1.44,2
F26-0024,CIAT-18950,4,,Genetic_bank,Indigofera spicata,Herbaceous_legumes,0.01,1.06,1.06,0.0,1.14,0.97,2
F26-0025,CIAT-19193,4,,Genetic_bank,Tephrosia villosa,Herbaceous_legumes,0.01,0.05,0.05,0.0,0.37,0.13,2
F26-0026,CIAT-19641,4,,Genetic_bank,Tephrosia purpurea,Herbaceous_legumes,0.02,0.09,0.09,0.0,0.76,0.23,2
F26-0027,CIAT-23503,4,,Genetic_bank,Desmodium macrodesmum,Herbaceous_legumes,0.04,1.34,1.34,0.0,0.34,0.76,2
F26-0028,CIAT-24333,4,,Genetic_bank,Macroptilium bracteatum,Herbaceous_legumes,0.07,0.14,0.14,0.0,0.53,0.47,2
F26-0029,CIAT-33235,4,,Genetic_bank,Desmodium scorpiurus,Herbaceous_legumes,0.11,0.38,0.38,0.0,1.44,1.88,2
F26-0030,CIAT-33605,4,,Genetic_bank,Desmodium sandwicense x intortum,Herbaceous_legumes,0.06,0.73,0.73,0.0,0.26,1.09,2
F26-0031,CIAT-34144,4,,Genetic_bank,Vigna radiata,Herbaceous_legumes,0.08,0.39,0.39,0.0,0.07,0.16,2
F26-0032,CIAT-7934,4,,Genetic_bank,Sesbania sesban,Shrub_Trees,0.19,2.92,2.92,0.16,0.39,0.57,2
F26-0033,CIAT-7937,4,,Genetic_bank,Mimosa nuda,Shrub_Trees,0.03,2.12,2.12,0.0,0.27,0.4,2
F26-0034,CIAT-8056,4,,Genetic_bank,Mimosa diplotricha,Shrub_Trees,0.03,2.93,2.93,0.0,3.88,0.71,2
F26-0035,CIAT-17514,4,,Genetic_bank,Mimosa pudica,Shrub_Trees,0.08,1.74,1.74,0.0,0.85,0.41,2
F26-0036,CIAT-17725,4,,Genetic_bank,Mimosa polycarpa,Shrub_Trees,0.09,2.52,2.52,0.0,0.6,1.09,2
F26-0037,CIAT-18947,4,,Genetic_bank,Sesbania sesban,Shrub_Trees,0.06,0.68,0.68,0.0,0.05,1.52,2
F26-0038,CIAT-19165,4,,Genetic_bank,Sesbania keniensis,Shrub_Trees,0.06,2.68,2.68,0.0,0.38,0.07,2
F26-0039,CIAT-21899,4,,Genetic_bank,Sesbania sesban,Shrub_Trees,0.06,0.04,0.04,0.0,0.55,0.2,2
F26-0040,CIAT-23414,4,,Genetic_bank,Codariocalyx motorius,Shrub_Trees,0.23,0.14,0.14,0.46,1.55,2.07,2
F26-0041,CIAT-23767,4,,Genetic_bank,Desmodium nicaraguense,Shrub_Trees,0.06,0.07,0.07,0.0,0.9,1.68,2
F26-0042,CIAT-33127,4,,Genetic_bank,Codariocalyx motorius,Shrub_Trees,0.1,0.32,0.32,0.01,2.05,3.05,2
