id_lab,id,subset,no,requisitioner,tax_name,functional_group,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm,n_replicates_nutrition
F25-2191,CIAT-BH-22-0517,4,117.0,Genetic_bank,Urochloa humidicola,Grass,96.87,10.26,89.74,8.21,34.31,69.46,2
F25-2192,CIAT-BH-22-0519,4,119.0,Genetic_bank,Urochloa humidicola,Grass,97.66,11.14,88.86,9.36,31.68,64.58,2
F25-2193,CIAT-BH-22-0521,4,121.0,Genetic_bank,Urochloa humidicola,Grass,96.53,10.99,89.01,9.03,31.72,66.88,2
F25-2566,Paja-Sabana-Madura,3,147.0,Benchmark,,Grass,92.41,7.33,92.67,7.21,46.15,77.96,2
F25-2567,Humidicola-679,3,149.0,Benchmark,Urochloa humidicola,Grass,92.25,6.07,93.93,6.02,43.86,81.88,2
F25-2568,Sabana-Quemada,3,151.0,Benchmark,,Grass,93.62,11.39,88.61,2.29,49.66,77.83,2
F25-2574,CIAT-326,4,123.0,Genetic_bank,Desmodium scorpiurus,Herbaceous_legumes,91.68,13.17,86.83,28.62,38.94,55.66,2
F25-2575,CIAT-415,4,127.0,Genetic_bank,Vigna radiata,Herbaceous_legumes,91.94,20.27,79.73,26.96,25.27,42.2,2
F25-2576,CIAT-416,4,129.0,Genetic_bank,Vigna radiata,Herbaceous_legumes,91.43,10.76,89.24,26.84,23.98,45.46,2
F25-2577,CIAT-517,4,131.0,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,91.08,13.69,86.31,23.68,26.53,45.61,2
F25-2578,CIAT-563,4,133.0,Genetic_bank,Macroptilium bracteatum,Herbaceous_legumes,93.0,12.89,87.11,21.86,30.29,51.44,2
F25-2579,CIAT-789,4,135.0,Genetic_bank,Zornia latifolia,Herbaceous_legumes,88.85,8.44,91.56,14.79,24.85,51.08,2
F25-2580,CIAT-2085,4,137.0,Genetic_bank,Stylosanthes seabrana,Herbaceous_legumes,91.97,9.33,90.67,18.71,37.92,57.18,2
F25-2581,CIAT-2690,4,139.0,Genetic_bank,Stylosanthes angustifolia,Herbaceous_legumes,91.01,9.45,90.55,17.54,38.39,60.09,2
F25-2582,CIAT-4069,4,141.0,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,92.3,14.76,85.24,20.83,33.57,51.71,2
F25-2583,CIAT-4141,4,143.0,Genetic_bank,Vigna radiata,Herbaceous_legumes,90.94,11.82,88.18,19.48,27.99,49.14,2
F25-2584,CIAT-4532,4,145.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,92.06,11.97,88.03,18.94,24.33,48.32,2
F25-2585,CIAT-4537,4,147.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,92.22,12.06,87.94,25.08,28.02,49.63,2
F25-2586,CIAT-7289,4,149.0,Genetic_bank,Chamaecrista mimosoides,Herbaceous_legumes,91.41,5.75,94.25,18.56,36.54,57.45,2
F25-2587,CIAT-7826,4,151.0,Genetic_bank,Tephrosia purpurea,Herbaceous_legumes,90.76,8.32,91.68,21.7,29.57,53.57,2
F25-2588,CIAT-8014,4,153.0,Genetic_bank,Crotalaria retusa,Herbaceous_legumes,91.31,8.93,91.07,21.18,30.02,54.88,2
F25-2589,CIAT-8849,4,155.0,Genetic_bank,Zornia brasiliensis,Herbaceous_legumes,90.26,9.62,90.38,17.57,26.44,51.96,2
F25-2590,CIAT-9326,4,157.0,Genetic_bank,Crotalaria retusa,Herbaceous_legumes,92.01,7.75,92.25,18.84,32.62,49.99,2
F25-2591,CIAT-9337,4,159.0,Genetic_bank,Crotalaria retusa,Herbaceous_legumes,92.17,8.75,91.25,22.46,26.1,47.12,2
F25-2592,CIAT-9350,4,161.0,Genetic_bank,Crotalaria pumila,Herbaceous_legumes,91.19,7.58,92.42,21.99,29.77,49.72,2
F25-2593,CIAT-9352,4,163.0,Genetic_bank,Crotalaria pumila,Herbaceous_legumes,93.41,9.4,90.6,22.82,31.07,56.45,2
F25-2594,CIAT-9472,4,165.0,Genetic_bank,Zornia brasiliensis,Herbaceous_legumes,92.1,10.15,89.85,18.21,25.07,49.47,2
F25-2595,CIAT-9531,4,167.0,Genetic_bank,Indigofera spicata,Herbaceous_legumes,91.6,16.19,83.81,20.55,25.44,42.67,2
F25-2596,CIAT-10026,4,169.0,Genetic_bank,Stylosanthes seabrana,Herbaceous_legumes,92.75,9.97,90.03,16.29,34.49,57.25,2
F25-2597,CIAT-12411,4,171.0,Genetic_bank,Stylosanthes sympodialis,Herbaceous_legumes,91.72,11.78,88.22,17.94,34.3,61.11,2
F25-2598,CIAT-13494,4,173.0,Genetic_bank,Desmodium tortuosum,Shrub_Trees,91.67,10.88,89.12,21.08,23.41,50.72,2
F25-2599,CIAT-13562,4,175.0,Genetic_bank,Desmodium tortuosum,Shrub_Trees,91.81,14.8,85.2,18.56,27.49,50.32,2
F25-2600,CIAT-13593,4,177.0,Genetic_bank,Desmodium scorpiurus,Herbaceous_legumes,90.71,10.48,89.52,16.65,42.65,58.29,2
F25-2601,CIAT-13608,4,179.0,Genetic_bank,Desmodium incanum,Herbaceous_legumes,92.61,9.98,90.02,17.58,44.72,59.52,2
F25-2602,CIAT-18277,4,181.0,Genetic_bank,Indigofera jamaicensis,Herbaceous_legumes,89.83,10.33,89.67,21.94,32.43,49.96,2
F25-2603,CIAT-18952,4,183.0,Genetic_bank,Indigofera atriceps,Herbaceous_legumes,90.34,18.09,81.91,16.66,40.99,48.15,2
F25-2604,CIAT-18953,4,187.0,Genetic_bank,Indigofera atriceps,Herbaceous_legumes,89.54,11.97,88.03,13.47,44.71,52.72,2
F25-2605,CIAT-18954,4,189.0,Genetic_bank,Indigofera atriceps,Herbaceous_legumes,92.94,20.28,79.72,17.61,44.83,51.54,2
F25-2606,CIAT-19198,4,191.0,Genetic_bank,Tephrosia villosa,Herbaceous_legumes,90.54,11.32,88.68,27.0,33.59,51.73,2
F25-2607,CIAT-19460,4,193.0,Genetic_bank,Sesbania cannabina,Shrub_Trees,91.03,10.43,89.57,21.7,33.7,53.52,2
F25-2608,CIAT-20044,4,195.0,Genetic_bank,Tephrosia purpurea,Herbaceous_legumes,92.18,11.53,88.47,27.96,24.72,47.1,2
F25-2609,CIAT-22423,4,197.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,90.61,12.05,87.95,27.74,27.28,48.09,2
F25-2610,CIAT-22480,4,199.0,Genetic_bank,Sesbania cannabina,Shrub_Trees,92.48,11.68,88.32,26.98,27.5,45.51,2
F25-2611,CIAT-23116,4,201.0,Genetic_bank,Desmodium tortuosum,Shrub_Trees,92.57,10.87,89.13,18.23,36.92,59.77,2
F25-2612,CIAT-23416,4,203.0,Genetic_bank,Codariocalyx motorius,Shrub_Trees,92.81,12.27,87.73,18.14,41.12,56.8,2
F25-2613,CIAT-23806,4,205.0,Genetic_bank,Desmodium angustifolium,Herbaceous_legumes,92.77,9.93,90.07,13.5,36.09,58.82,2
F25-2614,CIAT-24104,4,207.0,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,92.3,13.07,86.93,26.64,25.99,45.24,2
F25-2615,CIAT-24565,4,209.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,90.07,11.42,88.58,23.16,31.0,49.61,2
F25-2616,CIAT-33561,4,211.0,Genetic_bank,Desmodium wigginsii,Herbaceous_legumes,91.88,9.91,90.09,16.29,36.11,54.68,2
F25-2617,CIAT-34038,4,213.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,91.79,12.24,87.76,20.57,24.32,46.96,2
F25-2618,CIAT-34040,4,215.0,Genetic_bank,Vigna aconitifolia,Herbaceous_legumes,90.66,12.81,87.19,25.56,22.65,41.97,2
F25-2619,CIAT-34042,4,217.0,Genetic_bank,Vigna aconitifolia,Herbaceous_legumes,91.07,12.37,87.63,24.71,23.37,48.96,2
F25-2620,CIAT-34044,4,219.0,Genetic_bank,Vigna aconitifolia,Herbaceous_legumes,91.57,10.44,89.56,22.36,20.67,54.27,2
F25-2621,CIAT-34148,4,221.0,Genetic_bank,Vigna radiata,Herbaceous_legumes,89.54,10.26,89.74,23.29,27.82,44.75,2
F25-2622,CIAT-34159,4,223.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,90.48,11.99,88.01,22.86,22.34,48.64,2
F25-2623,CIAT-34347,4,225.0,Genetic_bank,Vigna unguiculata,Herbaceous_legumes,89.49,12.0,88.0,32.46,25.27,42.68,2
F25-2624,CIAT-6294-Marandu-Exc,3,203.0,Benchmark,Urochloa interespecifico,Grass,96.18,10.3,89.7,12.8,30.47,63.4,2
F25-2625,CIAT-36087-MulatoII-Exc,3,205.0,Benchmark,Urochloa interespecifico,Grass,97.01,10.33,89.67,12.48,29.37,62.99,2
F25-2626,CIAT-606-Basilisk-Exc,3,207.0,Benchmark,Urochloa interespecifico,Grass,96.88,9.46,90.54,11.82,30.3,65.32,2
F25-2627,BR-02-1752-Cayman-Exc,3,209.0,Benchmark,Urochloa interespecifico,Grass,96.64,17.21,82.79,10.93,29.65,59.76,2
F25-2628,BR-06-423-Cayman-Exc,3,211.0,Benchmark,Urochloa interespecifico,Grass,96.67,10.43,89.57,13.87,29.45,61.6,2
F25-2629,CIAT-20692,3,213.0,Breeding,Clitoria ternatea ,Herbaceous_legumes,95.52,8.7,91.3,27.05,30.2,52.99,2
F25-2630,CIAT-20692,3,215.0,Breeding,Clitoria ternatea ,Herbaceous_legumes,93.89,7.34,92.66,23.76,29.03,49.64,2
F25-2631,CIAT-17768,3,217.0,Breeding,Clitoria ternatea ,Herbaceous_legumes,92.81,7.68,92.32,24.62,32.85,55.01,2
F25-2632,CIAT-17768,3,219.0,Breeding,Clitoria ternatea ,Herbaceous_legumes,93.47,7.77,92.23,26.04,28.53,47.71,2
F25-2633,CIAT-712,3,221.0,Breeding,Clitoria ternatea ,Herbaceous_legumes,95.11,8.42,91.58,26.15,32.33,52.46,2
F25-2634,CIAT-712,3,223.0,Breeding,Clitoria ternatea ,Herbaceous_legumes,91.26,7.15,92.85,20.06,33.7,50.39,2
F25-2635,CIAT-9432,3,225.0,Breeding,Clitoria ternatea ,Herbaceous_legumes,96.33,8.44,91.56,24.28,35.28,58.05,2
F25-2636,CIAT-9432,3,227.0,Breeding,Clitoria ternatea ,Herbaceous_legumes,94.47,7.01,92.99,19.5,34.98,50.18,2
F25-2637,CIAT-17462,3,229.0,Breeding,Leucaena leucocephala ,Shrub_Trees,92.63,6.88,93.12,29.87,39.13,57.51,2
F25-2638,,3,231.0,Breeding,Tithonia diversifolia,Shrub_Trees,92.21,17.71,82.29,16.53,28.36,42.24,2
F25-2639,,3,233.0,Breeding,Gliricidia sepium ,Shrub_Trees,88.95,10.81,89.19,22.53,19.57,40.76,2
F25-2640,Cayman-Br-02-1752,4,61.0,Isabel Molina,Urochloa interespecifico,Grass,97.0,9.65,90.35,8.05,26.24,62.13,2
F25-2641,,4,63.0,Mauricio Sotelo,Gliricidia sepium ,Shrub_Trees,93.5,9.41,90.59,22.38,21.94,47.2,2
F26-0013,CIAT-590,4,,Genetic_bank,Macroptilium bracteatum,Herbaceous_legumes,92.6,10.54,89.46,18.47,36.08,55.46,2
F26-0014,CIAT-778,4,,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,92.58,12.36,87.64,22.84,35.74,52.82,2
F26-0015,CIAT-827,4,,Genetic_bank,Indigofera jamaicensis,Herbaceous_legumes,94.76,11.79,88.21,21.62,27.76,47.6,2
F26-0016,CIAT-997,4,,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,93.56,12.3,87.7,21.44,32.78,50.82,2
F26-0017,CIAT-1405,4,,Genetic_bank,Stylosanthes capitata,Herbaceous_legumes,94.63,14.28,85.72,16.07,43.38,60.85,2
F26-0018,CIAT-1812,4,,Genetic_bank,Stylosanthes viscosa,Herbaceous_legumes,95.46,10.54,89.46,11.39,44.1,56.28,2
F26-0019,CIAT-3694,4,,Genetic_bank,Desmodium sandwicense,Herbaceous_legumes,94.45,12.93,87.07,17.42,46.56,61.01,2
F26-0020,CIAT-4080,4,,Genetic_bank,Macroptilium bracteatum,Herbaceous_legumes,94.69,16.19,83.81,21.55,30.67,51.26,2
F26-0021,CIAT-7162,4,,Genetic_bank,Indigofera jamaicensis,Herbaceous_legumes,94.02,15.84,84.16,23.42,32.33,45.22,2
F26-0022,CIAT-8820,4,,Genetic_bank,Tephrosia cinerea,Herbaceous_legumes,95.08,9.53,90.47,24.27,33.64,51.89,2
F26-0023,CIAT-14080,4,,Genetic_bank,Zornia brasiliensis,Herbaceous_legumes,94.73,18.46,81.54,17.23,27.72,46.65,2
F26-0024,CIAT-18950,4,,Genetic_bank,Indigofera spicata,Herbaceous_legumes,93.52,15.89,84.11,21.86,32.78,41.87,2
F26-0025,CIAT-19193,4,,Genetic_bank,Tephrosia villosa,Herbaceous_legumes,94.33,7.16,92.84,21.66,35.28,58.06,2
F26-0026,CIAT-19641,4,,Genetic_bank,Tephrosia purpurea,Herbaceous_legumes,96.05,8.34,91.66,20.32,40.91,61.49,2
F26-0027,CIAT-23503,4,,Genetic_bank,Desmodium macrodesmum,Herbaceous_legumes,93.33,13.22,86.78,20.34,40.31,55.64,2
F26-0028,CIAT-24333,4,,Genetic_bank,Macroptilium bracteatum,Herbaceous_legumes,94.41,9.69,90.31,15.85,35.23,55.05,2
F26-0029,CIAT-33235,4,,Genetic_bank,Desmodium scorpiurus,Herbaceous_legumes,93.33,15.45,84.55,20.05,43.51,56.61,2
F26-0030,CIAT-33605,4,,Genetic_bank,Desmodium sandwicense x intortum,Herbaceous_legumes,95.55,10.57,89.43,19.32,46.46,59.61,2
F26-0031,CIAT-34144,4,,Genetic_bank,Vigna radiata,Herbaceous_legumes,90.9,11.68,88.32,24.93,21.59,48.93,2
F26-0032,CIAT-7934,4,,Genetic_bank,Sesbania sesban,Shrub_Trees,96.47,12.96,87.04,26.82,19.26,48.67,2
F26-0033,CIAT-7937,4,,Genetic_bank,Mimosa nuda,Shrub_Trees,96.2,8.19,91.81,14.65,42.43,62.26,2
F26-0034,CIAT-8056,4,,Genetic_bank,Mimosa diplotricha,Shrub_Trees,95.29,9.92,90.08,18.62,39.26,54.43,2
F26-0035,CIAT-17514,4,,Genetic_bank,Mimosa pudica,Shrub_Trees,96.44,10.03,89.97,19.83,41.15,59.39,2
F26-0036,CIAT-17725,4,,Genetic_bank,Mimosa polycarpa,Shrub_Trees,95.67,8.0,92.0,21.38,35.15,61.08,2
F26-0037,CIAT-18947,4,,Genetic_bank,Sesbania sesban,Shrub_Trees,95.48,9.73,90.27,28.79,20.47,46.0,2
F26-0038,CIAT-19165,4,,Genetic_bank,Sesbania keniensis,Shrub_Trees,96.44,10.4,89.6,25.52,30.4,50.4,2
F26-0039,CIAT-21899,4,,Genetic_bank,Sesbania sesban,Shrub_Trees,95.84,7.99,92.01,18.32,41.37,63.03,2
F26-0040,CIAT-23414,4,,Genetic_bank,Codariocalyx motorius,Shrub_Trees,96.31,9.34,90.66,16.19,43.82,62.85,2
F26-0041,CIAT-23767,4,,Genetic_bank,Desmodium nicaraguense,Shrub_Trees,95.0,10.1,89.9,19.05,26.9,54.72,2
F26-0042,CIAT-33127,4,,Genetic_bank,Codariocalyx motorius,Shrub_Trees,95.6,9.53,90.47,13.66,45.27,64.59,2
