subset,id,no,requisitioner,id_lab,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,gas_ml_g_dm_incubated_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm
2,CIAT-PM-21-0819,1623,Breding ,F25-2086,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,141,38.45,79.36,5.3,12.11,13.78,16.67,157.27,25.76,46.72,51.88
2,CIAT-PM-21-0876,1673,Breding ,F25-2102,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,191,32.4,72.72,4.35,10.86,13.43,16.14,143.47,1.2,97.08,34.17
2,CIAT-PM-21-2580,1602,Breding ,F25-2079,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,120,39.92,83.49,5.48,12.84,13.72,16.9,166.82,38.97,42.58,60.3
2,CIAT-PM-21-3535,1596,Breding ,F25-2077,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,114,34.17,73.66,4.82,11.43,14.12,16.73,143.47,32.59,41.28,53.93
2,CIAT-PM-21-3641,1676,Breding ,F25-2103,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,194,32.45,72.03,4.35,10.81,13.41,16.31,139.18,6.26,93.13,35.27
2,CIAT-PM-21-3662,1652,Breding ,F25-2095,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,170,32.6,74.74,4.51,11.43,13.86,16.44,145.2,18.82,64.31,44.73
2,CIAT-PM-21-4448,1655,Breding ,F25-2096,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,173,30.53,74.98,4.3,11.61,14.09,16.46,142.59,12.73,91.21,37.11
2,CIAT-PM-21-4852,1664,Breding ,F25-2099,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,182,29.94,70.51,4.13,10.72,13.82,16.23,140.31,8.08,106.21,33.03
2,CIAT-PM-21-4926,1649,Breding ,F25-2094,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,167,25.52,64.32,3.65,10.11,14.36,16.64,127.87,7.71,73.16,34.14
2,CIAT-PM-21-6106,1599,Breding ,F25-2078,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,117,35.74,74.98,5.19,12.01,14.51,17.39,148.35,38.06,40.45,58.82
2,CIAT-PM-21-6598,1617,Breding ,F25-2084,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,135,38.84,79.75,5.23,12.12,13.47,16.84,154.46,24.81,46.34,50.76
2,CIAT-PM-21-6629,1635,Breding ,F25-2090,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,153,32.16,72.28,4.39,10.96,13.68,16.34,139.03,24.41,47.95,44.82
2,CIAT-PM-21-6640,1629,Breding ,F25-2088,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,147,32.89,72.58,4.51,11.27,13.7,17.04,141.63,23.66,44.24,49.86
2,CIAT-PM-21-6641,1638,Breding ,F25-2091,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,156,43.51,81.33,6.26,12.84,14.36,17.41,157.42,23.05,48.44,51.47
2,CIAT-PM-21-6647,1620,Breding ,F25-2085,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,19,49,1,1,138,39.38,80.2,5.57,12.41,14.16,16.74,156.84,25.22,48.25,50.51
2,Hohenheimer-Heustandard,95,LMF,F25-0017,Forage,Forage,Hohenheimer, Heustandard,Hohenheimer Heustandard,Forage,14,34,1,1,100,22.24,45.33,3.21,7.11,14.44,16.88,158.2,-14.24,89.42,45.33
2,Homenheim-Concentrate,98,LMF,F25-0018,Concentrate,Concentrate,Homenheim, Concentrate,Homenheim Concentrate,Concentrate,14,34,1,1,103,29.19,55.12,4.38,8.99,15.0,17.87,195.02,,69.04,54.42
2,ILRI-15551,716,LMF,F25-2076,	Fabales,Fabaceae,Leucaena,diversifolia,Leucaena diversifolia,Shrub_Trees,16,40,1,1,89,25.43,56.63,2.54,6.61,10.02,13.09,119.32,-1.86,33.56,43.35
2,Muestra-#-02,1358,LMF-invivo,F25-2131,Poales,Poaceae,Cynodon,nlenfuensis,Cynodon nlemfuensis,Grass,18,46,1,1,208,21.02,53.01,2.95,7.85,14.0,15.34,116.25,-12.43,167.32,12.55
2,Sample-8,101,LMF,F25-0008,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,14,34,1,1,106,20.67,55.67,3.0,8.61,14.53,16.28,115.14,,92.44,29.63
3,ABC-10440,675,Genetic bank,F24-3549,Fabales,Fabaceae,Stylosanthes,humilis,Stylosanthes humilis,Herbaceous_legumes,25,52,1,1,144,38.18,81.25,4.69,11.22,12.24,13.73,179.98,113.94,45.94,54.2
3,ABC-10613,678,Genetic bank,F24-3550,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,25,52,1,1,147,37.35,79.09,4.58,10.97,12.26,13.87,170.29,-1263.13,63.05,39.5
3,ABC-10627,681,Genetic bank,F24-3551,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,25,52,1,1,150,35.52,76.43,4.43,10.4,12.49,13.61,163.6,685.51,46.84,47.71
3,ABC-10634,684,Genetic bank,F24-3552,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,25,52,1,1,153,39.63,88.53,4.97,12.0,12.53,13.56,190.25,-378.49,52.78,50.55
3,ABC-10639,687,Genetic bank,F24-3553,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,25,52,1,1,156,40.85,88.31,5.23,12.6,12.8,14.27,189.43,-1213.7,52.7,51.87
3,ABC-10725,690,Genetic bank,F24-3554,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,25,52,1,1,159,35.63,74.59,4.6,10.54,12.91,14.14,161.39,-859.3,51.65,45.73
3,ABC-11199,695,Genetic bank,F24-3555,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,25,52,1,1,164,39.13,85.59,5.04,12.47,12.89,14.57,186.35,193.26,62.33,45.07
3,ABC-11215,698,Genetic bank,F24-3556,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,25,52,1,1,167,38.18,85.81,4.99,12.13,13.08,14.14,184.7,147.73,45.54,58.15
3,ABC-11220,701,Genetic bank,F24-3557,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,25,52,1,1,170,41.02,91.47,5.26,13.11,12.84,14.34,199.06,49.36,56.23,52.76
3,ABC-11232,704,Genetic bank,F24-3558,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,25,52,1,1,173,40.57,91.03,5.07,13.03,12.5,14.31,199.47,1973.3,59.02,49.49
3,ABC-11313,707,Genetic bank,F24-3559,Fabales,Fabaceae,Stylosanthes,guianensis,Stylosanthes guianensis,Herbaceous_legumes,25,52,1,1,176,31.63,75.47,3.87,10.19,12.26,13.51,163.71,154.91,55.16,41.97
3,ABC-11417,710,Genetic bank,F24-3560,Fabales,Fabaceae,Stylosanthes,guianensis,Stylosanthes guianensis,Herbaceous_legumes,25,52,1,1,179,30.79,68.81,3.73,8.4,12.13,12.21,150.35,142.24,43.95,43.31
3,ABC-11624,713,Genetic bank,F24-3561,Fabales,Fabaceae,Stylosanthes,humilis,Stylosanthes humilis,Herbaceous_legumes,25,52,1,1,182,37.52,82.64,4.55,10.96,12.16,13.26,179.53,359.97,51.7,49.47
3,ABC-11690,716,Genetic bank,F24-3562,Fabales,Fabaceae,Stylosanthes,humilis,Stylosanthes humilis,Herbaceous_legumes,25,52,1,1,185,38.29,80.64,4.68,10.9,12.24,13.52,177.81,459.02,61.77,41.84
3,ABC-11762,719,Genetic bank,F24-3563,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,25,52,1,1,188,40.9,85.53,5.39,12.47,13.2,14.58,188.52,-919.63,64.94,44.09
3,ABC-11778,722,Genetic bank,F24-3564,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,25,52,1,1,191,42.52,87.86,5.39,12.49,12.7,14.19,190.81,-288.66,53.43,52.53
3,ABC-11784,725,Genetic bank,F24-3565,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,25,52,1,1,194,37.68,81.25,4.97,11.74,13.21,14.46,175.99,-90.51,64.6,41.61
3,ABC-11820,728,Genetic bank,F24-3566,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,25,52,1,1,197,40.46,84.09,5.08,11.74,12.56,13.96,183.11,26.01,56.11,47.55
3,ABC-12042,731,Genetic bank,F24-3567,Fabales,Fabaceae,Stylosanthes,humilis,Stylosanthes humilis,Herbaceous_legumes,25,52,1,1,200,38.82,80.64,4.7,10.73,12.24,13.31,176.43,159.72,62.22,40.48
3,ABC-12115,1025,Genetic bank,F24-3568,Fabales,Fabaceae,Stylosanthes,humilis,Stylosanthes humilis,Herbaceous_legumes,26,55,1,1,170,44.94,92.77,5.64,12.95,12.54,13.96,200.52,1426.18,54.71,53.26
3,ABC-12140,1028,Genetic bank,F24-3569,Fabales,Fabaceae,Stylosanthes,humilis,Stylosanthes humilis,Herbaceous_legumes,26,55,1,1,173,44.67,87.68,5.47,12.0,12.23,13.69,191.48,40.37,47.63,57.11
3,ABC-12184,1031,Genetic bank,F24-3570,Fabales,Fabaceae,Stylosanthes,humilis,Stylosanthes humilis,Herbaceous_legumes,26,55,1,1,176,44.72,93.74,5.77,13.29,12.9,14.17,202.54,151.33,50.4,57.46
3,ABC-12202,1034,Genetic bank,F24-3571,Fabales,Fabaceae,Stylosanthes,humilis,Stylosanthes humilis,Herbaceous_legumes,26,55,1,1,179,43.61,92.07,5.52,12.89,12.66,13.99,198.67,-1173.0,47.99,58.54
3,ABC-12311,1037,Genetic bank,F24-3572,Fabales,Fabaceae,Stylosanthes,guianensis,Stylosanthes guianensis,Herbaceous_legumes,26,55,1,1,182,41.11,88.85,5.18,12.39,12.59,13.95,193.53,601.72,51.55,53.64
3,ABC-12374,1043,Genetic bank,F24-3574,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,26,55,1,1,188,48.56,97.74,6.35,14.33,13.07,14.66,212.57,283.14,55.61,56.29
3,ABC-12381,1040,Genetic bank,F24-3573,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,26,55,1,1,185,47.83,95.29,6.27,13.92,13.11,14.61,206.54,704.06,60.47,50.87
3,ABC-12457,1046,Genetic bank,F24-3575,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,26,55,1,1,191,45.67,94.96,5.99,13.89,13.11,14.62,202.62,503.37,51.9,57.71
3,ABC-12462,1049,Genetic bank,F24-3576,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,26,55,1,1,194,45.56,93.02,5.86,13.55,12.86,14.57,200.94,187.53,49.34,59.72
3,ABC-12485,1052,Genetic bank,F24-3577,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,26,55,1,1,197,34.28,71.85,4.44,9.91,12.94,13.8,152.9,415.33,42.69,49.97
3,ABC-12615,1055,Genetic bank,F24-3578,Fabales,Fabaceae,Stylosanthes,guianensis,Stylosanthes guianensis,Herbaceous_legumes,26,55,1,1,200,35.94,81.4,4.57,11.13,12.72,13.68,181.31,243.32,46.77,53.45
3,ABC-12686,1058,Genetic bank,F24-3579,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,26,55,1,1,203,38.67,87.13,4.65,11.91,12.01,13.67,191.49,-549.45,52.82,50.07
3,ABC-12710,1061,Genetic bank,F24-3580,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,26,55,1,1,206,37.7,77.01,4.83,10.64,12.81,13.82,167.8,-33.47,47.85,48.73
3,ABC-12758,1064,Genetic bank,F24-3581,Fabales,Fabaceae,Stylosanthes,guianensis,Stylosanthes guianensis,Herbaceous_legumes,26,55,1,1,209,34.83,74.24,4.19,8.69,12.01,11.7,162.4,10.29,43.38,44.68
3,ABC-13149,12,Genetic bank,F25-0971,Fabales,Fabaceae,Desmodium,strigillosum,Desmodium strigillosum,Herbaceous_legumes,23,46,1,1,12,35.26,66.56,4.6,9.42,13.02,14.15,141.88,-996.84,43.24,46.64
3,ABC-13946,15,Genetic bank,F25-0974,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Herbaceous_legumes,23,46,1,1,15,17.1,24.75,2.0,3.07,11.72,12.43,52.73,-39.85,30.76,21.9
3,ABC-1467,3,Genetic bank,F24-3540,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,23,46,1,1,3,44.87,98.17,5.83,14.29,12.98,14.53,211.69,272.28,52.38,58.72
3,ABC-1475,6,Genetic bank,F24-3541,Fabales,Fabaceae,Stylosanthes,hamata,Stylosanthes hamata,Herbaceous_legumes,23,46,1,1,6,42.26,89.06,5.61,13.16,13.27,14.77,196.12,446.8,53.96,54.17
3,ABC-19867,18,Genetic bank,F25-0980,Fabales,Fabaceae,Uraria,lagopodioides,Uraria lagopodioides,Herbaceous_legumes,23,46,1,1,18,40.54,72.78,6.3,11.8,15.54,16.21,151.73,426.77,47.4,53.37
3,ABC-23326,9,Genetic bank,F25-0954,Fabales,Fabaceae,Desmodium,velutinum,Desmodium velutinum,Shrub_Trees,23,46,1,1,9,44.1,79.25,6.43,13.01,14.57,16.41,165.32,506.72,43.07,63.05
3,ABC-2783,672,Genetic bank,F24-3548,Fabales,Fabaceae,Stylosanthes,humilis,Stylosanthes humilis,Herbaceous_legumes,25,52,1,1,141,40.9,95.97,5.02,13.15,12.26,13.7,213.82,-36.79,64.91,48.42
3,BR-02-1752-Cayman-Exc,978,Benchmark,F25-2627,Poales,Poaceae,Urochloa, interespecifico,Urochloa interespecifico,Grass,26,55,1,1,123,43.5,88.85,5.95,13.11,13.69,14.75,183.76,205.73,50.34,54.0
3,BR-06-423-Cayman-Exc,981,Benchmark,F25-2628,Poales,Poaceae,Urochloa, interespecifico,Urochloa interespecifico,Grass,26,55,1,1,126,44.0,92.9,5.87,13.74,13.36,14.78,192.15,152.02,49.46,57.64
3,CIAT-13158,321,Genetic bank,F25-1670,Fabales,Fabaceae,Desmodium,strigillosum,Desmodium strigillosum,Herbaceous_legumes,24,49,1,1,6,30.04,61.85,3.77,8.28,12.54,13.4,132.2,-2258.69,36.32,48.82
3,CIAT-13329,324,Genetic bank,F25-1671,Fabales,Fabaceae,Desmodium,cajanifolium,Desmodium cajanifolium,Shrub_Trees,24,49,1,1,9,44.04,85.01,5.63,11.42,12.79,13.44,180.43,169.65,38.88,62.48
3,CIAT-13387,327,Genetic bank,F25-1672,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Shrub_Trees,24,49,1,1,12,18.56,30.06,2.12,3.84,11.47,12.77,64.89,-93.96,37.58,23.45
3,CIAT-13547,330,Genetic bank,F25-1673,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,24,49,1,1,15,22.37,49.01,2.68,6.63,11.87,13.5,103.34,-1199.5,43.63,33.02
3,CIAT-13953,333,Genetic bank,F25-1674,Fabales,Fabaceae,Desmodium,velutinum,Desmodium velutinum,Shrub_Trees,24,49,1,1,18,36.81,73.4,4.96,11.19,13.43,15.24,157.88,77.68,40.68,59.37
3,CIAT-15086,336,Genetic bank,F25-1675,Fabales,Fabaceae,Centrosema,acutifolium,Centrosema acutifolium,Herbaceous_legumes,24,49,1,1,21,40.2,81.01,5.31,11.69,13.18,14.43,170.3,269.2,45.6,54.01
3,CIAT-17403,339,Genetic bank,F25-1676,Fabales,Fabaceae,Flemingia,macrophylla,Flemingia macrophylla,Shrub_Trees,24,49,1,1,24,24.06,38.56,2.95,4.83,12.37,12.51,82.05,-30.51,43.13,24.99
3,CIAT-17462,1008,Breeding,F25-2637,Fabales,Leguminosae,Leucaena ,leucocephala ,Leucaena leucocephala ,Shrub_Trees,26,55,1,1,153,25.78,59.74,3.38,8.64,13.11,14.46,128.93,219.23,49.82,38.19
3,CIAT-17519,342,Genetic bank,F25-1677,Fabales,Fabaceae,Mimosa,somnians,Mimosa somnians,Herbaceous_legumes,24,49,1,1,27,26.87,51.35,2.57,5.02,9.57,9.77,108.62,-909.76,21.6,49.51
3,CIAT-17768,990,Breeding,F25-2631,Fabales,Fabaceae,Clitoria ,ternatea,Clitoria ternatea ,Herbaceous_legumes,26,55,1,1,135,51.56,87.79,7.55,13.73,14.69,15.66,188.39,339.4,59.64,51.33
3,CIAT-17896,345,Genetic bank,F25-1678,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,49,1,1,30,18.92,42.79,1.85,4.94,9.71,11.54,90.3,-105.37,27.97,37.42
3,CIAT-18123,348,Genetic bank,F25-1679,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,1,33,22.2,53.46,2.53,7.19,11.3,13.4,112.97,-21.33,40.83,38.27
3,CIAT-18126,351,Genetic bank,F25-1680,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,1,36,26.09,62.07,3.1,8.5,11.87,13.69,133.69,290.45,43.02,43.69
3,CIAT-18127,354,Genetic bank,F25-1681,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,49,1,1,39,28.92,62.74,3.47,8.51,11.99,13.57,133.15,-653.51,43.53,42.01
3,CIAT-18668,357,Genetic bank,F25-1682,Fabales,Fabaceae,Cratylia,argentea,Cratylia argentea,Shrub_Trees,24,49,1,1,42,29.98,69.68,4.27,11.61,14.24,16.66,147.99,-289.87,47.26,53.02
3,CIAT-19228,360,Genetic bank,F25-1683,Fabales,Fabaceae,Eriosema,psoraleoides,Eriosema psoraleoides,Herbaceous_legumes,24,49,1,1,45,24.87,52.35,2.99,6.96,12.02,13.3,111.66,-446.81,41.79,36.13
3,CIAT-19537,363,Genetic bank,F25-1684,Fabales,Fabaceae,Crotalaria,verrucosa,Crotalaria verrucosa,Herbaceous_legumes,24,49,1,1,48,47.54,94.01,6.37,13.62,13.38,14.49,200.96,34.01,47.07,62.52
3,CIAT-1992,33,Genetic bank,F25-1655,Fabales,Fabaceae,Stylosanthes,guianensis,Stylosanthes guianensis,Herbaceous_legumes,23,46,1,1,33,36.43,81.17,4.23,10.45,11.59,12.87,175.49,245.43,43.92,51.86
3,CIAT-20208,368,Genetic bank,F25-1685,Fabales,Fabaceae,Aeschynomene,sensitiva,Aeschynomene sensitiva,Herbaceous_legumes,24,49,1,1,53,49.2,94.07,6.39,13.57,12.97,14.42,197.0,149.33,46.88,61.03
3,CIAT-20345,371,Genetic bank,F25-1686,Fabales,Fabaceae,Pachyrhizus,erosus,Pachyrhizus erosus,Herbaceous_legumes,24,49,1,1,56,39.76,85.85,5.36,12.02,13.47,14.01,183.15,-702.07,40.32,64.42
3,CIAT-20692,984,Breeding,F25-2629,Fabales,Fabaceae,Clitoria ,ternatea,Clitoria ternatea ,Herbaceous_legumes,26,55,1,1,129,55.84,93.69,8.22,14.86,14.7,15.84,197.92,971.6,58.17,54.14
3,CIAT-20927,374,Genetic bank,F25-1687,Fabales,Fabaceae,Mimosa,albida,Mimosa albida,Herbaceous_legumes,24,49,1,1,59,23.54,43.51,2.71,5.5,11.49,12.64,92.85,-252.12,40.98,30.56
3,CIAT-21849,377,Genetic bank,F25-1688,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,49,1,1,62,27.15,56.96,2.93,7.05,10.79,12.38,119.99,1342.55,41.17,37.13
3,CIAT-22072,380,Genetic bank,F25-1689,Fabales,Fabaceae,Bauhinia,sp.,Bauhinia sp.,Shrub_Trees,24,49,1,1,65,40.81,83.85,5.7,13.35,13.92,15.91,179.06,2605.14,49.67,57.81
3,CIAT-22409,383,Genetic bank,F25-1690,Fabales,Fabaceae,Cratylia,argentea,Cratylia argentea,Shrub_Trees,24,49,1,1,68,27.98,67.29,4.08,11.08,14.56,16.5,146.32,1713.1,57.24,43.43
3,CIAT-22692,386,Genetic bank,F25-1691,Fabales,Fabaceae,Lablab,purpureus,Lablab purpureus,Herbaceous_legumes,24,49,1,1,71,46.81,98.4,6.61,15.39,14.09,15.64,213.15,-1368.91,56.38,59.54
3,CIAT-23715,389,Genetic bank,F25-1692,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Shrub_Trees,24,49,1,1,74,,,,,11.28,,,,,
3,CIAT-23746,392,Genetic bank,F25-1693,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,24,49,1,1,77,23.09,53.18,2.75,7.18,11.81,13.4,111.67,1.95,50.62,31.72
3,CIAT-23985,395,Genetic bank,F25-1694,Fabales,Fabaceae,Desmodium,velutinum,Desmodium velutinum,Shrub_Trees,24,49,1,1,80,37.26,67.68,5.48,10.69,14.68,15.78,142.17,-13125.72,45.87,50.91
3,CIAT-3001,36,Genetic bank,F25-1656,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,23,46,1,1,36,28.37,59.34,3.48,8.14,12.27,13.71,125.51,203.58,49.08,36.92
3,CIAT-32265,398,Genetic bank,F25-1695,Fabales,Fabaceae,Chamaecrista,diphylla,Chamaecrista diphylla,Herbaceous_legumes,24,49,1,1,83,39.98,81.01,3.86,11.06,9.59,13.65,169.05,1098.76,49.52,48.44
3,CIAT-3304,39,Genetic bank,F25-1657,Fabales,Fabaceae,Desmodium,cajanifolium,Desmodium cajanifolium,Shrub_Trees,23,46,1,1,39,52.65,94.45,6.93,13.47,13.16,14.26,198.96,107.77,47.42,60.77
3,CIAT-33070,401,Genetic bank,F25-1696,Fabales,Fabaceae,Desmodium,oblongum,Desmodium oblongum,Shrub_Trees,24,49,1,1,86,37.54,69.51,4.45,9.15,11.83,13.16,144.74,551.77,47.69,41.3
3,CIAT-33079,404,Genetic bank,F25-1697,Fabales,Fabaceae,Desmodium,oblongum,Desmodium oblongum,Shrub_Trees,24,49,1,1,89,44.54,77.35,6.35,12.22,14.23,15.79,161.67,820.49,47.0,55.27
3,CIAT-33131,407,Genetic bank,F25-1698,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,24,49,1,1,92,25.84,50.31,2.97,6.27,11.46,12.5,106.05,-164.44,39.36,34.63
3,CIAT-33195,410,Genetic bank,F25-1699,Fabales,Fabaceae,Dalea,carthagenensis,Dalea carthagenensis,Herbaceous_legumes,24,49,1,1,95,37.54,85.46,4.83,13.52,12.86,15.82,178.45,1025.83,57.8,50.65
3,CIAT-36087-MulatoII-Exc,972,Benchmark,F25-2625,Poales,Poaceae,Urochloa, interespecifico,Urochloa interespecifico,Grass,26,55,1,1,117,44.33,96.18,5.85,13.81,13.21,14.35,198.16,150.32,50.69,56.24
3,CIAT-36087-MulatoII-Opt,654,Benchmark,F25-2139,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,25,52,1,1,123,37.79,86.14,4.83,11.71,12.77,13.6,177.62,370.38,46.25,52.77
3,CIAT-43055,413,Genetic bank,F25-1700,Fabales,Fabaceae,Desmodium,discolor,Desmodium discolor,Herbaceous_legumes,24,49,1,1,98,44.76,81.29,6.72,12.69,14.99,15.61,171.35,19.57,45.85,59.08
3,CIAT-5713,42,Genetic bank,F25-1658,Fabales,Fabaceae,Centrosema,macrocarpum,Centrosema macrocarpum,Herbaceous_legumes,23,46,1,1,42,44.43,85.78,5.93,12.6,13.33,14.69,181.19,-30.97,61.23,45.58
3,CIAT-606-Basilisk-Exc,975,Benchmark,F25-2626,Poales,Poaceae,Urochloa, interespecifico,Urochloa interespecifico,Grass,26,55,1,1,120,44.0,100.46,5.94,14.6,13.5,14.53,207.26,130.61,52.09,57.88
3,CIAT-606-Basilisk-Opt,648,Benchmark,F25-2137,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico,Grass,25,52,1,1,117,35.35,87.64,4.59,12.07,13.0,13.8,181.01,162.07,46.81,53.35
3,CIAT-6133-Llanero-Opt,657,Benchmark,F25-2140,Poales,Poaceae,Brachiaria,humidicola,Brachiaria humidicola,Grass,25,52,1,1,126,35.24,85.09,4.82,11.92,13.67,14.0,174.64,488.13,54.66,45.88
3,CIAT-6294-Marandu-Exc,969,Benchmark,F25-2624,Poales,Poaceae,Urochloa, interespecifico,Urochloa interespecifico,Grass,26,55,1,1,114,45.39,99.02,6.26,14.82,13.81,14.97,205.73,151.51,53.9,57.28
3,CIAT-6294-Marandu-Opt,651,Benchmark,F25-2138,Poales,Poaceae,Brachiaria,interespecifico,Brachiaria interespecifico ,Grass,25,52,1,1,120,35.44,91.5,4.64,12.54,13.07,13.7,190.32,410.77,58.91,46.34
3,CIAT-6962-Mombaza-Ex,645,Benchmark,F25-2136,Poales,Poaceae,Megathyrsus ,maximus,Megathyrsus maximus,Grass,25,52,1,1,114,36.4,79.92,4.68,10.68,12.87,13.34,164.85,360.62,57.01,39.34
3,CIAT-6962-Mombaza-Opt,660,Benchmark,F25-2141,Poales,Poaceae,Megathyrsus ,maximus,Megathyrsus maximus ,Grass,25,52,1,1,129,38.9,82.47,4.96,11.68,12.74,14.16,169.07,-1644.82,54.15,44.76
3,CIAT-712,996,Breeding,F25-2633,Fabales,Fabaceae,Clitoria ,ternatea,Clitoria ternatea ,Herbaceous_legumes,26,55,1,1,141,50.36,87.45,7.29,13.67,14.48,15.63,188.0,525.33,55.88,53.09
3,CIAT-7381,45,Genetic bank,F25-1659,Fabales,Fabaceae,Galactia,glaucescens,Galactia glaucescens,Herbaceous_legumes,23,46,1,1,45,25.76,51.62,3.13,7.3,12.17,14.31,108.85,1564.03,47.88,32.91
3,CIAT-7799,48,Genetic bank,F25-1660,Fabales,Fabaceae,Dioclea,guianensis,Dioclea guianensis,Herbaceous_legumes,23,46,1,1,48,21.82,44.82,2.65,5.88,12.08,13.11,96.08,-194.18,49.7,26.12
3,CIAT-7803,53,Genetic bank,F25-1661,Fabales,Fabaceae,Dioclea,holtiana,Dioclea holtiana,Herbaceous_legumes,23,46,1,1,53,24.71,48.01,2.86,6.05,11.56,12.6,101.82,-623.7,52.06,30.9
3,CIAT-798,21,Genetic bank,F25-1651,Fabales,Fabaceae,Galactia,striata,Galactia striata,Herbaceous_legumes,23,46,1,1,21,41.6,93.23,5.25,13.41,12.62,14.39,201.26,223.6,50.8,57.23
3,CIAT-8182,56,Genetic bank,F25-1662,Fabales,Fabaceae,Eriosema,diffusum,Eriosema diffusum,Herbaceous_legumes,23,46,1,1,56,28.67,49.29,3.76,7.07,12.83,14.33,105.55,-127.83,69.86,22.98
