subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm
1,85,Breeding,F24-3599,ABC-PM-21-3545,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,5,96.98,14.7961285,85.2038715,8.40826817,30.17716395,65.69916439
1,86,Breeding,F24-3599,ABC-PM-21-3545,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,5,97.26,14.76523888,85.23476112,8.40826817,29.83234323,65.78253088
1,87,Breeding,F24-3600,ABC-PM-21-3670,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,5,96.96030397,14.55631048,85.44368952,8.834231116,29.30596547,64.35902183
1,88,Breeding,F24-3600,ABC-PM-21-3670,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,5,97.30026997,14.63866584,85.36133416,8.834231116,29.20532204,64.40928995
1,89,Breeding,F24-3601,ABC-PM-21-6628,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,5,95.12,13.98932353,86.01067647,9.980926223,29.70798149,64.85398573
1,90,Breeding,F24-3601,ABC-PM-21-6628,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,5,95.31093781,14.21753492,85.78246508,9.980926223,29.94649383,65.06653761
1,91,Breeding,F24-3602,ABC-BH-08-1149,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,94.37,13.30148434,86.69851566,7.526319867,28.67656881,67.49290661
1,92,Breeding,F24-3602,ABC-BH-08-1149,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,94.48110378,13.33058929,86.66941071,7.526319867,28.54455165,69.96591048
1,93,Breeding,F24-3603,ABC-BH-16-0550,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,94,11.45468069,88.54531931,6.425464292,29.83002246,68.75694556
1,94,Breeding,F24-3603,ABC-BH-16-0550,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,94.22,11.59281692,88.40718308,6.425464292,30.46014187,69.56262149
1,95,Breeding,F24-3604,ABC-BH-16-0562,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,95.00149955,11.10355157,88.89644843,5.939448687,30.66293364,69.91192737
1,96,Breeding,F24-3604,ABC-BH-16-0562,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,95.33093381,11.24123749,88.75876251,5.939448687,30.26929531,69.27315989
1,97,Breeding,F24-3605,ABC-BH-16-3249,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,95.69043096,11.94883981,88.05116019,6.64642741,28.50012439,69.32874104
1,98,Breeding,F24-3605,ABC-BH-16-3249,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,95.94081184,12.13546841,87.86453159,6.64642741,29.22073401,69.96192311
1,99,Breeding,F24-3606,ABC-BH-16-B-0733,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,96.21037896,12.44873592,87.55126408,8.098687385,29.23820931,68.74402079
1,100,Breeding,F24-3606,ABC-BH-16-B-0733,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,96.40035996,12.83289207,87.16710793,8.098687385,29.47274655,68.92521056
1,101,Breeding,F24-3607,ABC-BH-16-B-0741,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,96.47070586,14.13874375,85.86125625,7.498562822,28.1395684,65.64541008
1,102,Breeding,F24-3607,ABC-BH-16-B-0741,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,96.86,14.31743596,85.68256404,7.498562822,28.1368253,65.72102834
1,103,Breeding,F24-3608,ABC-BH-16-B-1194,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,96.64,11.92949811,88.07050189,5.470321142,29.62300868,67.75778221
1,104,Breeding,F24-3608,ABC-BH-16-B-1194,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,96.83,11.89848555,88.10151445,5.470321142,29.45338648,67.78949217
1,105,Breeding,F24-3609,ABC-BH-16-B-1618,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,97.01059788,13.96375923,86.03624077,8.125850845,28.5241981,66.90032155
1,106,Breeding,F24-3609,ABC-BH-16-B-1618,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,97.31080676,13.9932307,86.0067693,8.125850845,27.57074505,65.87027845
1,107,Breeding,F24-3610,ABC-BH-16-B-1707,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,96.83,10.45896788,89.54103212,5.966437759,26.78768698,68.86607208
1,108,Breeding,F24-3610,ABC-BH-16-B-1707,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,97.07058588,10.58062652,89.41937348,5.966437759,26.68993796,68.30443179
1,109,Breeding,F24-3611,ABC-CIAT-16888,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,96.74,11.63461614,88.36538386,6.11164643,30.34465841,69.3161333
1,110,Breeding,F24-3611,ABC-CIAT-16888,Poales,Poaceae,Urochloa,humidicola,Brachiaria humidicola,Grass,5,96.82031797,11.74710109,88.25289891,6.11164643,31.26936957,70.68017622
1,111,Genetic bank,F24-3426,ABC-989,Fabales,Fabaceae,Indigofera,hirsuta,Indigofera hirsuta,Herbaceous_legumes,5,92.36076392,13.75987875,86.24012125,25.3469484,47.64235849,53.47541692
1,112,Genetic bank,F24-3426,ABC-989,Fabales,Fabaceae,Indigofera,hirsuta,Indigofera hirsuta,Herbaceous_legumes,5,92.38,13.56354189,86.43645811,25.3469484,47.60862178,52.72672557
1,113,Genetic bank,F24-3427,ABC-1257,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,5,92.61073893,9.576765277,90.42323472,17.95515598,35.7671013,68.89257778
1,114,Genetic bank,F24-3427,ABC-1257,Fabales,Fabaceae,Stylosanthes,scabra,Stylosanthes scabra,Herbaceous_legumes,5,92.82143571,9.457130547,90.54286945,17.95515598,36.02531554,70.91743282
1,115,Genetic bank,F24-3428,ABC-3240,Fabales,Fabaceae,Desmodium,cinereum,Desmodium cinereum,Herbaceous_legumes,5,92.84,12.04222318,87.95777682,22.62704069,24.44668691,56.91475286
1,115,Genetic bank,F24-3428,ABC-3240,Fabales,Fabaceae,Desmodium,cinereum,Desmodium cinereum,Browse,5,92.84,12.04222318,87.95777682,22.62704069,24.44668691,56.91475286
1,116,Genetic bank,F24-3428,ABC-3240,Fabales,Fabaceae,Desmodium,cinereum,Desmodium cinereum,Herbaceous_legumes,5,92.88071193,11.97114867,88.02885133,22.62704069,25.36788142,55.7625911
1,116,Genetic bank,F24-3428,ABC-3240,Fabales,Fabaceae,Desmodium,cinereum,Desmodium cinereum,Browse,5,92.88071193,11.97114867,88.02885133,22.62704069,25.36788142,55.7625911
1,117,Genetic bank,F24-3429,ABC-3522,Fabales,Fabaceae,Desmodium,incanum,Desmodium incanum,Herbaceous_legumes,5,93.23203039,11.15161913,88.84838087,17.94095507,47.15664681,64.26385297
1,118,Genetic bank,F24-3429,ABC-3522,Fabales,Fabaceae,Desmodium,incanum,Desmodium incanum,Herbaceous_legumes,5,93.32066793,10.95039109,89.04960891,17.94095507,48.78372398,64.69925545
1,119,Genetic bank,F24-3430,ABC-4134,Fabales,Fabaceae,Macroptilium,lathyroides,Macroptilium lathyroides,Herbaceous_legumes,5,91.84326269,14.39921637,85.60078363,22.08537556,24.2709361,42.17983588
1,120,Genetic bank,F24-3430,ABC-4134,Fabales,Fabaceae,Macroptilium,lathyroides,Macroptilium lathyroides,Herbaceous_legumes,5,91.98240528,14.31366156,85.68633844,22.08537556,24.30255413,45.11245042
1,121,Genetic bank,F24-3431,ABC-4279,Fabales,Fabaceae,Vigna,umbellata,Vigna umbellata,Herbaceous_legumes,5,90.96,11.01583113,88.98416887,25.72120617,13.25207826,51.75391912
1,122,Genetic bank,F24-3431,ABC-4279,Fabales,Fabaceae,Vigna,umbellata,Vigna umbellata,Herbaceous_legumes,5,91.11088891,11.01843723,88.98156277,25.72120617,13.03636467,53.89603281
1,123,Genetic bank,F24-3432,ABC-5124,Fabales,Fabaceae,Centrosema,molle x acutifolium,Centrosema molle x acutifolium,Herbaceous_legumes,5,91.58,10.34068574,89.65931426,25.77536281,38.41636274,67.42623331
1,124,Genetic bank,F24-3432,ABC-5124,Fabales,Fabaceae,Centrosema,molle x acutifolium,Centrosema molle x acutifolium,Herbaceous_legumes,5,91.49,10.38364849,89.61635151,25.77536281,36.81256886,63.59004217
1,125,Genetic bank,F24-3433,ABC-5234,Fabales,Fabaceae,Centrosema,brasilianum,Centrosema brasilianum,Herbaceous_legumes,5,92.4830068,11.21919585,88.78080415,17.21944618,33.40776562,59.55180766
1,126,Genetic bank,F24-3433,ABC-5234,Fabales,Fabaceae,Centrosema,brasilianum,Centrosema brasilianum,Herbaceous_legumes,5,92.5814837,11.22030238,88.77969762,17.21944618,33.35190879,61.70422917
