subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,gas_ml_g_dm_incubated_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm
3,150,Genetic bank,F25-1659,CIAT-7381,Fabales,Fabaceae,Galactia,glaucescens,Galactia glaucescens,Herbaceous_legumes,23,47,2,1,150,24.54997748,50.06744708,3.166947095,7.377329578,12.9,14.7347828,105.9955147,9172.73252,49.06627201,31.83084474
3,151,Genetic bank,F25-1659,CIAT-7381,Fabales,Fabaceae,Galactia,glaucescens,Galactia glaucescens,Herbaceous_legumes,23,47,2,2,151,25.54997748,51.56744708,3.219297162,7.538197116,12.6,14.61813129,109.1056331,-376.8712254,58.14813849,27.42857312
3,152,Genetic bank,F25-1659,CIAT-7381,Fabales,Fabaceae,Galactia,glaucescens,Galactia glaucescens,Herbaceous_legumes,23,47,2,3,152,25.54997748,52.56744708,3.117097253,7.547962267,12.2,14.35862437,111.2436535,690.3588818,47.01510808,33.97430953
3,153,Genetic bank,F25-1660,CIAT-7799,Fabales,Fabaceae,Dioclea,guianensis,Dioclea guianensis,Herbaceous_legumes,23,47,2,1,153,20.54997748,43.06744708,2.568747185,5.788745337,12.5,13.44111558,92.15941892,-78.13045604,65.546826,18.89832776
3,154,Genetic bank,F25-1660,CIAT-7799,Fabales,Fabaceae,Dioclea,guianensis,Dioclea guianensis,Herbaceous_legumes,23,47,2,2,154,21.04997748,44.06744708,2.610197207,5.855660421,12.4,,,,,
3,155,Genetic bank,F25-1660,CIAT-7799,Fabales,Fabaceae,Dioclea,guianensis,Dioclea guianensis,Herbaceous_legumes,23,47,2,3,155,20.04997748,43.56744708,2.486197207,5.802160421,12.4,13.3176507,93.15483796,-88.11600588,60.00879118,20.67369745
3,158,Genetic bank,F25-1661,CIAT-7803,Fabales,Fabaceae,Dioclea,holtiana,Dioclea holtiana,Herbaceous_legumes,23,47,2,1,158,23.54997748,49.56744708,2.825997298,6.416408102,12,12.94480245,105.0860931,-57.65066454,74.88440118,18.1655818
3,159,Genetic bank,F25-1661,CIAT-7803,Fabales,Fabaceae,Dioclea,holtiana,Dioclea holtiana,Herbaceous_legumes,23,47,2,2,159,24.04997748,49.06744708,2.86194732,6.289340655,11.9,12.81774584,104.109266,-228.5568621,37.1475076,35.92289757
3,160,Genetic bank,F25-1661,CIAT-7803,Fabales,Fabaceae,Dioclea,holtiana,Dioclea holtiana,Herbaceous_legumes,23,47,2,3,160,26.04997748,44.06744708,3.230197207,5.82471283,12.4,13.21772241,93.46309642,-198.0666122,34.7752999,35.52433101
3,161,Genetic bank,F25-1662,CIAT-8182,Fabales,Fabaceae,Eriosema,diffusum,Eriosema diffusum,Herbaceous_legumes,23,47,2,1,161,27.04997748,46.06744708,3.516497072,6.502239799,13,14.1146085,98.66764116,-79.12679003,73.14501259,19.03964573
3,162,Genetic bank,F25-1662,CIAT-8182,Fabales,Fabaceae,Eriosema,diffusum,Eriosema diffusum,Herbaceous_legumes,23,47,2,2,162,26.54997748,48.56744708,3.504597027,7.049409633,13.2,14.51468022,104.0013741,-109.9480578,65.88940649,22.91030938
3,163,Genetic bank,F25-1662,CIAT-8182,Fabales,Fabaceae,Eriosema,diffusum,Eriosema diffusum,Herbaceous_legumes,23,47,2,3,163,34.04997748,54.06744708,4.766996847,8.009826922,14,14.8145092,115.7558331,-77.72253369,117.6499837,14.57599738
3,164,Genetic bank,F25-1663,CIAT-8434,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,47,2,1,164,34.04997748,67.56744708,4.766996847,10.26386186,14,15.19054264,144.4757121,214.3898298,45.88771842,47.8268378
3,165,Genetic bank,F25-1663,CIAT-8434,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,47,2,2,165,33.04997748,65.56744708,4.527846915,9.893229398,13.7,15.08862986,140.2272633,-697.5117607,61.22810176,34.55663676
3,166,Genetic bank,F25-1663,CIAT-8434,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,47,2,3,166,33.04997748,62.06744708,4.72614678,9.455994324,14.3,15.23503023,132.7153682,-933.9033207,57.0761178,35.42502055
3,167,Genetic bank,F25-1664,CIAT-8702,Fabales,Fabaceae,Calopogonium,caeruleum,Calopogonium caeruleum,Herbaceous_legumes,23,47,2,1,167,34.54997748,66.56744708,5.044296712,10.55130148,14.6,15.85054249,143.0849304,-463.6149833,51.41200288,44.1137019
3,168,Genetic bank,F25-1664,CIAT-8702,Fabales,Fabaceae,Calopogonium,caeruleum,Calopogonium caeruleum,Herbaceous_legumes,23,47,2,2,168,32.54997748,64.06744708,4.752296712,10.20481895,14.6,15.92824347,137.7663324,-446.5297064,49.76885067,44.09134738
3,169,Genetic bank,F25-1664,CIAT-8702,Fabales,Fabaceae,Calopogonium,caeruleum,Calopogonium caeruleum,Herbaceous_legumes,23,47,2,3,169,34.04997748,66.06744708,5.107496622,10.58248392,15,16.01769766,142.0385903,2037.517654,45.39163703,50.12225475
3,170,Genetic bank,F25-1665,CIAT-8816,Fabales,Fabaceae,Crotalaria,micans,Crotalaria micans,Herbaceous_legumes,23,47,2,1,170,53.04997748,97.56744708,8.806296262,15.97360887,16.6,16.3718631,208.6958494,3176.356493,57.56043,59.35917914
3,171,Genetic bank,F25-1665,CIAT-8816,Fabales,Fabaceae,Crotalaria,micans,Crotalaria micans,Herbaceous_legumes,23,47,2,2,171,52.54997748,96.06744708,7.146796937,14.02255713,13.6,14.59657518,205.5284446,241.8102224,42.43899613,70.68997068
3,172,Genetic bank,F25-1665,CIAT-8816,Fabales,Fabaceae,Crotalaria,micans,Crotalaria micans,Herbaceous_legumes,23,47,2,3,172,53.54997748,98.06744708,7.336346915,14.32558964,13.7,14.60789494,209.7234251,213.5983295,42.18325696,72.62639212
3,173,Genetic bank,F25-1666,CIAT-8826,Fabales,Fabaceae,Zapoteca,formosa,Zapoteca formosa,Shrub_Trees,23,47,2,1,173,41.54997748,91.06744708,4.819797388,11.20755097,11.6,12.30686851,194.250088,-228.8882473,46.92975197,50.94018591
3,174,Genetic bank,F25-1666,CIAT-8826,Fabales,Fabaceae,Zapoteca,formosa,Zapoteca formosa,Shrub_Trees,23,47,2,2,174,43.54997748,94.56744708,5.00824741,11.43644858,11.5,12.0934306,201.7157118,814.8616773,37.89218765,64.3783089
3,175,Genetic bank,F25-1666,CIAT-8826,Fabales,Fabaceae,Zapoteca,formosa,Zapoteca formosa,Shrub_Trees,23,47,2,3,175,38.54997748,86.56744708,4.471797388,10.57001603,11.6,12.21015102,184.7622195,441.7743459,33.92889391,66.4912511
3,176,Genetic bank,F25-1667,CIAT-9578,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,47,2,1,176,,,,,12.8,,,,,
3,177,Genetic bank,F25-1667,CIAT-9578,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,47,2,2,177,,,,,12.7,,,,,
