subset,id,no,requisitioner,id_lab,tax_order,family,genus,species,tax_name,functional_group,set_ciat,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm
4,CIAT-21242,81,Genbank,F25-1765,Fabales,Fabaceae,Leucaena,diversifolia,Leucaena diversifolia,Shrub_Trees,28,93.21,6.88,93.12,23.28,45.76,63.44
4,CIAT-21512,83,Genbank,F25-1766,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,92.79,4.78,95.22,24.07,46.72,53.37
4,CIAT-21601,85,Genbank,F25-1767,Fabales,Fabaceae,Erythrina,fusca,Erythrina fusca,Shrub_Trees,28,93.24,7.04,92.96,23.41,54.97,68.49
4,CIAT-21809,87,Genbank,F25-1768,Fabales,Fabaceae,Acacia,farnesiana,Acacia farnesiana,Shrub_Trees,28,94.62,7.46,92.54,31.0,48.09,62.84
4,CIAT-21810,89,Genbank,F25-1769,Fabales,Fabaceae,Acacia,angustissima,Acacia angustissima,Shrub_Trees,28,94.79,5.39,94.61,31.66,38.92,52.37
4,CIAT-21888,91,Genbank,F25-1770,Fabales,Fabaceae,Leucaena,leucocephala,Leucaena leucocephala,Shrub_Trees,28,93.71,9.14,90.86,29.9,30.16,56.67
4,CIAT-21899,,Genbank,F26-0039,Fabales,Fabaceae,Sesbania,sesban,Sesbania sesban,Shrub_Trees,30,95.84,7.99,92.01,18.32,41.37,63.03
4,CIAT-22004,9,Genbank,F25-1732,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.3,6.81,93.19,17.58,49.2,63.61
4,CIAT-22310,93,Genbank,F25-1771,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,94.86,5.71,94.29,21.75,50.77,55.0
4,CIAT-22311,95,Genbank,F25-1772,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,93.88,6.95,93.05,21.51,49.18,54.93
4,CIAT-22316,97,Genbank,F25-1773,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,95.52,8.65,91.35,20.82,44.54,54.36
4,CIAT-22423,197,Genbank,F25-2609,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.61,12.05,87.95,27.74,27.28,48.09
4,CIAT-22480,199,Genbank,F25-2610,Fabales,Fabaceae,Sesbania,cannabina,Sesbania cannabina,Shrub_Trees,29,92.48,11.68,88.32,26.98,27.5,45.51
4,CIAT-23104,11,Genbank,F25-1733,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,92.63,7.0,93.0,19.39,57.01,67.22
4,CIAT-23106,13,Genbank,F25-1734,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.65,6.85,93.15,21.89,55.75,67.76
4,CIAT-23107,15,Genbank,F25-1735,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.99,6.92,93.08,21.24,51.07,67.22
4,CIAT-23108,17,Genbank,F25-1736,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.54,6.93,93.07,21.59,58.17,69.37
4,CIAT-23116,201,Genbank,F25-2611,Fabales,Fabaceae,Desmodium,tortuosum,Desmodium tortuosum,Shrub_Trees,29,92.57,10.87,89.13,18.23,36.92,59.77
4,CIAT-23239,99,Genbank,F25-1774,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,28,95.86,7.55,92.45,20.36,52.76,65.19
4,CIAT-23412,19,Genbank,F25-1737,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.19,7.27,92.73,21.15,50.98,62.14
4,CIAT-23413,21,Genbank,F25-1738,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,93.53,7.5,92.5,21.32,54.59,66.23
4,CIAT-23414,,Genbank,F26-0040,Fabales,Fabaceae,Codariocalyx,motorius,Codariocalyx motorius,Shrub_Trees,30,96.31,9.34,90.66,16.19,43.82,62.85
4,CIAT-23416,203,Genbank,F25-2612,Fabales,Fabaceae,Codariocalyx,motorius,Codariocalyx motorius,Shrub_Trees,29,92.81,12.27,87.73,18.14,41.12,56.8
4,CIAT-23419,23,Genbank,F25-1739,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,93.96,7.2,92.8,20.19,56.43,67.78
4,CIAT-23422,25,Genbank,F25-1740,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,91.86,7.06,92.94,21.67,54.63,66.57
4,CIAT-23503,,Genbank,F26-0027,Fabales,Fabaceae,Desmodium,macrodesmum,Desmodium macrodesmum,Herbaceous_legumes,30,93.33,13.22,86.78,20.34,40.31,55.64
4,CIAT-23715,227,Genbank,F25-1692,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Shrub_Trees,29,93.79,5.22,94.78,16.81,59.14,65.42
4,CIAT-23734,27,Genbank,F25-1741,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.71,7.86,92.14,21.44,47.22,62.02
4,CIAT-23767,,Genbank,F26-0041,Fabales,Fabaceae,Desmodium,nicaraguense,Desmodium nicaraguense,Shrub_Trees,30,95.0,10.1,89.9,19.05,26.9,54.72
4,CIAT-23806,205,Genbank,F25-2613,Fabales,Fabaceae,Desmodium,angustifolium,Desmodium angustifolium,Herbaceous_legumes,29,92.77,9.93,90.07,13.5,36.09,58.82
4,CIAT-23932,29,Genbank,F25-1742,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,95.12,7.29,92.71,18.84,49.89,63.09
4,CIAT-23933,31,Genbank,F25-1743,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,93.72,7.37,92.63,17.58,49.31,64.37
4,CIAT-23934,33,Genbank,F25-1744,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.17,8.2,91.8,22.61,43.74,58.5
4,CIAT-23936,35,Genbank,F25-1745,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.06,7.8,92.2,19.27,49.21,61.66
4,CIAT-24104,207,Genbank,F25-2614,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,29,92.3,13.07,86.93,26.64,25.99,45.24
4,CIAT-24333,,Genbank,F26-0028,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,30,94.41,9.69,90.31,15.85,35.23,55.05
4,CIAT-24565,209,Genbank,F25-2615,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.07,11.42,88.58,23.16,31.0,49.61
4,CIAT-2690,139,Genbank,F25-2581,Fabales,Fabaceae,Stylosanthes,angustifolia,Stylosanthes angustifolia,Herbaceous_legumes,28,91.01,9.45,90.55,17.54,38.39,60.09
4,CIAT-326,123,Genbank,F25-2574,Fabales,Fabaceae,Desmodium,scorpiurus,Desmodium scorpiurus,Herbaceous_legumes,28,91.68,13.17,86.83,28.62,38.94,55.66
4,CIAT-33116,101,Genbank,F25-1775,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,28,95.63,7.88,92.12,18.3,57.42,65.17
4,CIAT-33119,37,Genbank,F25-1746,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,95.29,7.4,92.6,17.3,40.98,59.48
4,CIAT-33127,,Genbank,F26-0042,Fabales,Fabaceae,Codariocalyx,motorius,Codariocalyx motorius,Shrub_Trees,30,95.6,9.53,90.47,13.66,45.27,64.59
4,CIAT-33235,,Genbank,F26-0029,Fabales,Fabaceae,Desmodium,scorpiurus,Desmodium scorpiurus,Herbaceous_legumes,30,93.33,15.45,84.55,20.05,43.51,56.61
4,CIAT-33383,39,Genbank,F25-1747,Fabales,Fabaceae,Dendrolobium,sp.,Dendrolobium sp.,Shrub_Trees,27,94.67,9.8,90.2,14.66,47.34,59.76
4,CIAT-33402,41,Genbank,F25-1748,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,94.63,6.91,93.09,20.08,45.18,60.09
4,CIAT-33508,43,Genbank,F25-1749,Fabales,Fabaceae,Dendrolobium,umbellatum,Dendrolobium umbellatum,Shrub_Trees,27,93.75,8.67,91.33,22.61,45.81,58.36
4,CIAT-33515,45,Genbank,F25-1750,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,93.41,11.11,88.89,20.96,51.47,63.32
4,CIAT-33561,211,Genbank,F25-2616,Fabales,Fabaceae,Desmodium,wigginsii,Desmodium wigginsii,Herbaceous_legumes,29,91.88,9.91,90.09,16.29,36.11,54.68
4,CIAT-33605,,Genbank,F26-0030,Fabales,Fabaceae,Desmodium,sandwicense x intortum,Desmodium sandwicense x intortum,Herbaceous_legumes,30,95.55,10.57,89.43,19.32,46.46,59.61
4,CIAT-34038,213,Genbank,F25-2617,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,91.79,12.24,87.76,20.57,24.32,46.96
4,CIAT-34040,215,Genbank,F25-2618,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,90.66,12.81,87.19,25.56,22.65,41.97
4,CIAT-34042,217,Genbank,F25-2619,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,91.07,12.37,87.63,24.71,23.37,48.96
4,CIAT-34044,219,Genbank,F25-2620,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,91.57,10.44,89.56,22.36,20.67,54.27
4,CIAT-34144,,Genbank,F26-0031,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,30,90.9,11.68,88.32,24.93,21.59,48.93
4,CIAT-34148,221,Genbank,F25-2621,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,29,89.54,10.26,89.74,23.29,27.82,44.75
4,CIAT-34159,223,Genbank,F25-2622,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,90.48,11.99,88.01,22.86,22.34,48.64
4,CIAT-34347,225,Genbank,F25-2623,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,89.49,12.0,88.0,32.46,25.27,42.68
4,CIAT-3694,,Genbank,F26-0019,Fabales,Fabaceae,Desmodium,sandwicense,Desmodium sandwicense,Herbaceous_legumes,30,94.45,12.93,87.07,17.42,46.56,61.01
4,CIAT-4069,141,Genbank,F25-2582,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,28,92.3,14.76,85.24,20.83,33.57,51.71
4,CIAT-4080,,Genbank,F26-0020,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,30,94.69,16.19,83.81,21.55,30.67,51.26
4,CIAT-4141,143,Genbank,F25-2583,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,90.94,11.82,88.18,19.48,27.99,49.14
4,CIAT-415,127,Genbank,F25-2575,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,91.94,20.27,79.73,26.96,25.27,42.2
4,CIAT-416,129,Genbank,F25-2576,Fabales,Fabaceae,Vigna,radiata,Vigna radiata,Herbaceous_legumes,28,91.43,10.76,89.24,26.84,23.98,45.46
4,CIAT-4532,145,Genbank,F25-2584,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,28,92.06,11.97,88.03,18.94,24.33,48.32
4,CIAT-4537,147,Genbank,F25-2585,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,28,92.22,12.06,87.94,25.08,28.02,49.63
4,CIAT-517,131,Genbank,F25-2577,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,28,91.08,13.69,86.31,23.68,26.53,45.61
4,CIAT-563,133,Genbank,F25-2578,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,28,93.0,12.89,87.11,21.86,30.29,51.44
4,CIAT-590,,Genbank,F26-0013,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,30,92.6,10.54,89.46,18.47,36.08,55.46
4,CIAT-7162,,Genbank,F26-0021,Fabales,Fabaceae,Indigofera,jamaicensis,Indigofera jamaicensis,Herbaceous_legumes,30,94.02,15.84,84.16,23.42,32.33,45.22
4,CIAT-7289,149,Genbank,F25-2586,Fabales,Fabaceae,Chamaecrista,mimosoides,Chamaecrista mimosoides,Herbaceous_legumes,28,91.41,5.75,94.25,18.56,36.54,57.45
4,CIAT-7353,47,Genbank,F25-1751,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,94.63,9.42,90.58,30.49,29.38,46.32
4,CIAT-778,,Genbank,F26-0014,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,30,92.58,12.36,87.64,22.84,35.74,52.82
4,CIAT-7826,151,Genbank,F25-2587,Fabales,Fabaceae,Tephrosia,purpurea,Tephrosia purpurea,Herbaceous_legumes,28,90.76,8.32,91.68,21.7,29.57,53.57
4,CIAT-789,135,Genbank,F25-2579,Fabales,Fabaceae,Zornia,latifolia,Zornia latifolia,Herbaceous_legumes,28,88.85,8.44,91.56,14.79,24.85,51.08
4,CIAT-7934,,Genbank,F26-0032,Fabales,Fabaceae,Sesbania,sesban,Sesbania sesban,Shrub_Trees,30,96.47,12.96,87.04,26.82,19.26,48.67
4,CIAT-7937,,Genbank,F26-0033,Fabales,Fabaceae,Mimosa,nuda,Mimosa nuda,Shrub_Trees,30,96.2,8.19,91.81,14.65,42.43,62.26
4,CIAT-7976,49,Genbank,F25-1752,Fabales,Fabaceae,Cassia,sp.,Cassia sp.,Shrub_Trees,27,93.42,12.05,87.95,25.59,39.54,50.12
4,CIAT-8014,153,Genbank,F25-2588,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,91.31,8.93,91.07,21.18,30.02,54.88
4,CIAT-8018,51,Genbank,F25-1753,Fabales,Fabaceae,Acacia,aroma,Acacia aroma,Shrub_Trees,27,93.8,18.11,81.89,23.54,58.53,70.33
4,CIAT-8056,,Genbank,F26-0034,Fabales,Fabaceae,Mimosa,diplotricha,Mimosa diplotricha,Shrub_Trees,30,95.29,9.92,90.08,18.62,39.26,54.43
4,CIAT-827,,Genbank,F26-0015,Fabales,Fabaceae,Indigofera,jamaicensis,Indigofera jamaicensis,Herbaceous_legumes,30,94.76,11.79,88.21,21.62,27.76,47.6
4,CIAT-8820,,Genbank,F26-0022,Fabales,Fabaceae,Tephrosia,cinerea,Tephrosia cinerea,Herbaceous_legumes,30,95.08,9.53,90.47,24.27,33.64,51.89
4,CIAT-8849,155,Genbank,F25-2589,Fabales,Fabaceae,Zornia,brasiliensis,Zornia brasiliensis,Herbaceous_legumes,28,90.26,9.62,90.38,17.57,26.44,51.96
4,CIAT-9326,157,Genbank,F25-2590,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,92.01,7.75,92.25,18.84,32.62,49.99
4,CIAT-9337,159,Genbank,F25-2591,Fabales,Fabaceae,Crotalaria,retusa,Crotalaria retusa,Herbaceous_legumes,28,92.17,8.75,91.25,22.46,26.1,47.12
4,CIAT-9350,161,Genbank,F25-2592,Fabales,Fabaceae,Crotalaria,pumila,Crotalaria pumila,Herbaceous_legumes,28,91.19,7.58,92.42,21.99,29.77,49.72
4,CIAT-9352,163,Genbank,F25-2593,Fabales,Fabaceae,Crotalaria,pumila,Crotalaria pumila,Herbaceous_legumes,28,93.41,9.4,90.6,22.82,31.07,56.45
4,CIAT-9472,165,Genbank,F25-2594,Fabales,Fabaceae,Zornia,brasiliensis,Zornia brasiliensis,Herbaceous_legumes,28,92.1,10.15,89.85,18.21,25.07,49.47
4,CIAT-9531,167,Genbank,F25-2595,Fabales,Fabaceae,Indigofera,spicata,Indigofera spicata,Herbaceous_legumes,28,91.6,16.19,83.81,20.55,25.44,42.67
4,CIAT-997,,Genbank,F26-0016,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,30,93.56,12.3,87.7,21.44,32.78,50.82
4,CIAT-9990,53,Genbank,F25-1754,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,27,92.97,12.38,87.62,31.75,28.64,48.76
4,CIAT-BH-22-0303,103,Genbank,F25-2184,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,94.84,9.51,90.49,8.02,33.13,68.08
4,CIAT-BH-22-0468,107,Genbank,F25-2186,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.02,10.67,89.33,9.59,33.18,67.84
4,CIAT-BH-22-0517,117,Genbank,F25-2191,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.87,10.26,89.74,8.21,34.31,69.46
4,CIAT-BH-22-0519,119,Genbank,F25-2192,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,97.66,11.14,88.86,9.36,31.68,64.58
4,CIAT-BH-22-0521,121,Genbank,F25-2193,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.53,10.99,89.01,9.03,31.72,66.88
4,CIAT-BH-22-0528,,Breeding,F25-2166,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,30,98.21,13.78,86.22,8.76,36.8,73.56
4,CIAT-BH-22-1594,105,Genbank,F25-2185,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,95.08,11.59,88.41,7.96,34.08,68.32
4,CIAT-BH-22-1710,111,Genbank,F25-2188,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,97.27,9.94,90.06,7.56,35.3,69.39
4,CIAT-BH-22-2365,113,Genbank,F25-2189,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,97.1,12.34,87.66,9.98,31.98,64.14
4,CIAT-BH-22-3572,115,Genbank,F25-2190,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,96.5,10.04,89.96,7.98,32.77,68.19
4,CIAT-BH-22-3830,109,Genbank,F25-2187,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,28,95.96,10.19,89.81,8.04,32.62,67.43
4,CIAT-BR-06-1348,,Breeding,F25-2104,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,30,93.09,14.48,85.52,12.22,25.64,59.76
4,Cayman-Br-02-1752,61,Isabel Molina,F25-2640,Poales,Poaceae,Urochloa,interespecifico,Urochloa interespecifico,Grass,27,97.0,9.65,90.35,8.05,26.24,62.13
4,Sample-8,65,Jacobo Arango/Alejandro Montoya,F25-0008,Poales,Poaceae,Cynodon, nlemfuensis ,Cynodon nlemfuensis ,Grass,27,93.58,11.4,88.6,2.62,7.56,76.1
4,nan,63,Mauricio Sotelo,F25-2641,Fabales,Fabaceae,Gliricidia  ,sepium,Gliricidia sepium ,Shrub_Trees,27,93.5,9.41,90.59,22.38,21.94,47.2
