no,center,id_lab,replication,id,genus,species,,family,order,functional_group,sampling_stage,dm ,ash/dm,om ,pc_dm,adf_dm,ndf_dm
No,CENTER,Internal ID lab (when possible),replication,Gene bank /Breeding program ID,Genus,Species,Tax Name,Family,Order,Functional Group,Sampling stage,"DM, %",Ash/DM,"OM, %","PC (%), DM","ADF, % DM","NDF, % DM"
593,ICARDA,328,2,20 (F3-9),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.46,5.9,94.1,18.97,0,0
594,ICARDA,328,3,20 (F3-9),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.59,5.77,94.23,19.17,0,0
595,ICARDA,329,1,32 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.26,6.13,93.87,20.72,0,0
596,ICARDA,329,2,32 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.11,5.94,94.06,20.16,0,0
597,ICARDA,329,3,32 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.23,6.04,93.96,20.7,0,0
598,ICARDA,330,1,27 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.06,6.78,93.22,21.11,0,0
599,ICARDA,330,2,27 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.94,6.46,93.54,20.74,0,0
600,ICARDA,330,3,27 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.05,6.55,93.45,21.59,0,0
601,ICARDA,331,1,26 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.91,6.09,93.91,20.36,0,0
602,ICARDA,331,2,26 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.93,6.02,93.98,20.05,0,0
603,ICARDA,331,3,26 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.98,6.18,93.82,19.79,0,0
604,ICARDA,332,1,29 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.35,5.84,94.16,20.13,0,0
605,ICARDA,332,2,29 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.38,5.72,94.28,19.99,0,0
606,ICARDA,332,3,29 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.55,5.8,94.2,18.99,0,0
607,ICARDA,333,1,31 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.62,5.56,94.44,19.53,0,0
608,ICARDA,333,2,31 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.6,5.48,94.52,19.48,0,0
609,ICARDA,333,3,31 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.65,5.49,94.51,19.5,0,0
610,ICARDA,334,1,30 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.81,6.58,93.42,19.95,0,0
611,ICARDA,334,2,30 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.73,6.53,93.47,19.26,0,0
612,ICARDA,334,3,30 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.76,6.43,93.57,19.5,0,0
613,ICARDA,335,1,28 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.97,5.72,94.28,20.8,0,0
614,ICARDA,335,2,28 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94,5.61,94.39,20.79,0,0
615,ICARDA,335,3,28 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.93,5.76,94.24,20.43,0,0
616,ICARDA,336,1,25 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.6,6.34,93.66,21.28,0,0
617,ICARDA,336,2,25 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.51,6.42,93.58,21.58,0,0
618,ICARDA,336,3,25 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.44,6.37,93.63,20.96,0,0
619,ICARDA,337,1,36 (F3-2),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,91.32,7.11,92.89,20.4,0,0
620,ICARDA,337,2,36 (F3-2),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.31,6.96,93.04,19.93,0,0
621,ICARDA,337,3,36 (F3-2),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.34,6.99,93.01,20.67,0,0
622,ICARDA,338,1,34 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.12,5.94,94.06,19.28,0,0
623,ICARDA,338,2,34 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.12,5.92,94.08,20.41,0,0
624,ICARDA,338,3,34 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.18,5.96,94.04,20.3,0,0
625,ICARDA,339,1,38 (F3-7),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.08,7.37,92.63,22.04,0,0
626,ICARDA,339,2,38 (F3-7),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.14,7.38,92.62,21.75,0,0
627,ICARDA,339,3,38 (F3-7),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.12,7.4,92.6,22.07,0,0
628,ICARDA,340,1,42 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.48,6.76,93.24,19.34,0,0
629,ICARDA,340,2,42 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.52,6.74,93.26,19.2,0,0
630,ICARDA,340,3,42 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.55,7.12,92.88,19.18,0,0
631,ICARDA,341,1,35 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.61,6.32,93.68,19.87,0,0
632,ICARDA,341,2,35 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.69,6.39,93.61,18.98,0,0
633,ICARDA,341,3,35 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.71,6.52,93.48,19.27,0,0
634,ICARDA,342,1,40 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.52,6.2,93.8,19.93,0,0
635,ICARDA,342,2,40 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.86,6.23,93.77,20.42,0,0
636,ICARDA,342,3,40 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,89.62,6.15,93.85,20.09,0,0
637,ICARDA,343,1,33 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,95.3,6.68,93.32,21.1,0,0
638,ICARDA,343,2,33 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,95.33,6.79,93.21,20.81,0,0
639,ICARDA,343,3,33 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,95.57,6.8,93.2,20.84,0,0
640,ICARDA,344,1,44 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94,6.53,93.47,19.58,0,0
641,ICARDA,344,2,44 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.05,6.35,93.65,19.33,0,0
642,ICARDA,344,3,44 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.07,6.52,93.48,19.17,0,0
643,ICARDA,345,1,41 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.12,6.51,93.49,20.93,0,0
644,ICARDA,345,2,41 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.1,6.45,93.55,20.45,0,0
645,ICARDA,345,3,41 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.14,6.47,93.53,20.76,0,0
646,ICARDA,346,1,43 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,95.39,6.81,93.19,20.69,0,0
647,ICARDA,346,2,43 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,95.4,6.82,93.18,20.53,0,0
648,ICARDA,346,3,43 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,95.4,6.77,93.23,20.74,0,0
649,ICARDA,347,1,45 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,95.02,6.63,93.37,20,0,0
650,ICARDA,347,2,45 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.9,6.63,93.37,20.05,0,0
651,ICARDA,347,3,45 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.9,6.68,93.32,20.06,0,0
652,ICARDA,348,1,48 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.96,6.86,93.14,20.11,0,0
653,ICARDA,348,2,48 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.01,7.12,92.88,20.09,0,0
654,ICARDA,348,3,48 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.97,7.04,92.96,20.15,0,0
655,ICARDA,349,1,39 (F3-12),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.09,6.03,93.97,18.12,0,0
656,ICARDA,349,2,39 (F3-12),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.12,6.1,93.9,18.2,0,0
657,ICARDA,349,3,39 (F3-12),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.15,5.93,94.07,18.59,0,0
658,ICARDA,350,1,46 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.86,6.83,93.17,18.46,0,0
659,ICARDA,350,2,46 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.98,6.77,93.23,19.89,0,0
660,ICARDA,350,3,46 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,95.01,6.71,93.29,19.27,0,0
661,ICARDA,351,1,47 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.92,5.91,94.09,19.49,0,0
662,ICARDA,351,2,47 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.93,5.79,94.21,19.22,0,0
663,ICARDA,351,3,47 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,95.04,5.92,94.08,18.76,0,0
664,ICARDA,352,1,37 (F3-4),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,93.92,6.82,93.18,18.78,0,0
665,ICARDA,352,2,37 (F3-4),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.29,6.77,93.23,18.3,0,0
666,ICARDA,352,3,37 (F3-4),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,2nd cut,94.07,6.84,93.16,19.04,0,0
667,ICARDA,353,1,2 (F3-3),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.13,12.55,87.45,25.94,34.87325798,42.11565895
668,ICARDA,353,2,2 (F3-3),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.86,13.15,86.85,25.55,31.52567654,40.14489665
669,ICARDA,353,3,2 (F3-3),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.83,12.88,87.12,25.66,32.45717979,42.76634709
670,ICARDA,354,1,check 2 (1(385*2329)*IGC 2011-61),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.16,10.39,89.61,26.87,31.68741949,39.71661657
671,ICARDA,354,2,check 2 (1(385*2329)*IGC 2011-61),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.04,10.78,89.22,27.11,31.8250215,40.54170249
672,ICARDA,354,3,check 2 (1(385*2329)*IGC 2011-61),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.76,10.38,89.62,26.8,29.79732643,40.90125054
673,ICARDA,355,1,check 1 (F3-29),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.05,10.85,89.15,27.38,33.4431631,44.51400329
674,ICARDA,355,2,check 1 (F3-29),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.1,10.66,89.34,27.16,32.68528464,42.54564984
675,ICARDA,355,3,check 1 (F3-29),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.99,10.82,89.18,26.59,34.83170233,41.56360899
676,ICARDA,356,1,5 (F3-5),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,90.77,11.84,88.16,26.87,34.32852264,40.28864162
677,ICARDA,356,2,5 (F3-5),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.7,11.36,88.64,25.63,35.31483458,41.68623266
678,ICARDA,356,3,5 (F3-5),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.64,11.08,88.92,25.79,33.79965827,40.9867578
679,ICARDA,357,1,7 (F3-6),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.06,12.47,87.53,26.16,33.9995655,41.40777754
680,ICARDA,357,2,7 (F3-6),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.14,11.74,88.26,25.94,37.04101353,42.31264763
681,ICARDA,357,3,7 (F3-6),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.75,12.44,87.56,26.7,33.41689373,42.0599455
682,ICARDA,358,1,3 (F3-16),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.48,16.49,83.51,22.09,37.61894464,41.52249135
683,ICARDA,358,2,3 (F3-16),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.95,16.6,83.4,21.65,38.81852049,43.72538584
684,ICARDA,358,3,3 (F3-16),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.72,16.51,83.49,22.54,37.49466496,41.13316261
685,ICARDA,359,1,8 (F3-9),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,90.5,8.24,91.76,25.65,36.76243094,43.83425414
686,ICARDA,359,2,8 (F3-9),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.09,7.7,92.3,25.21,34.99835328,45.64716215
687,ICARDA,359,3,8 (F3-9),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.95,8.16,91.84,25.05,35.99784831,46.04626143
688,ICARDA,360,1,4 (F3-5),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.62,10.59,89.41,29.87,37.57287843,38.86849493
689,ICARDA,360,2,4 (F3-5),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.49,10.57,89.43,30.05,33.86312034,38.79338307
690,ICARDA,360,3,4 (F3-5),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.38,10.45,89.55,29.58,30.76423468,39.04524789
691,ICARDA,361,1,6 (F3-6),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.4,13.83,86.17,23.77,33.08351178,44.22912206
692,ICARDA,361,2,6 (F3-6),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.6,14.11,85.89,23.37,34.33045356,43.69330454
693,ICARDA,361,3,6 (F3-6),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.64,14.46,85.54,23.58,34.20546775,42.15079026
694,ICARDA,362,1,1 (F3-2),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.46,13.29,86.71,27.29,36.64669377,40.3274128
695,ICARDA,362,2,1 (F3-2),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.67,13.34,86.66,27.28,34.25856731,42.11593893
696,ICARDA,362,3,1 (F3-2),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.1,12.61,87.39,26.76,35.35287731,42.83387622
697,ICARDA,363,1,16 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.64,10.79,89.21,27.18,35.97797927,42.91882556
698,ICARDA,363,2,16 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.49,11.27,88.73,27.03,33.1387177,38.76094713
699,ICARDA,363,3,16 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.59,10.78,89.22,26.91,30.20844584,38.33027325
700,ICARDA,364,1,10 (F3-10),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,94.26,14.47,85.53,24.71,33.59855718,40.95056227
701,ICARDA,364,2,10 (F3-10),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,94.12,14.5,85.5,24.89,34.88100297,42.10582235
702,ICARDA,364,3,10 (F3-10),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,90.27,13.51,86.49,24.9,34.9728592,41.13215908
706,ICARDA,366,1,14 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93,14.48,85.52,25.47,#DIV/0!,39.38709677
707,ICARDA,366,2,14 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.95,14.82,85.18,25.34,#DIV/0!,38.75201721
708,ICARDA,366,3,14 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,89.55,15.28,84.72,25.89,#DIV/0!,43.04857621
709,ICARDA,367,1,11 (F3-11),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.67,13.73,86.27,25.97,35.24073876,42.37215757
710,ICARDA,367,2,11 (F3-11),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.8,14.06,85.94,25.3,36.39658849,42.99573561
711,ICARDA,367,3,11 (F3-11),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.96,13.19,86.81,25.42,35.38739889,41.43252448
712,ICARDA,368,1,13 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.82,13.11,86.89,26.71,36.059039,39.39883646
713,ICARDA,368,2,13 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.8,12.54,87.46,26.27,36.31465517,39.51508621
714,ICARDA,368,3,13 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,94.43,12.88,87.12,25.7,37.31864873,38.102298
715,ICARDA,369,1,15 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.78,11.1,88.9,27.52,34.79198103,40.6876482
716,ICARDA,369,2,15 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.95,11.28,88.72,27.34,31.5062534,43.39314845
717,ICARDA,369,3,15 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,88.42,11.75,88.25,28.14,32.75277087,45.13684687
718,ICARDA,370,1,12 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.37,13.92,86.08,28.23,33.16011692,39.70986251
719,ICARDA,370,2,12 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.34,13.81,86.19,28.37,33.0734243,38.50985488
720,ICARDA,370,3,12 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.54,13.54,86.46,27.66,33.93127296,39.86384266
721,ICARDA,371,1,17 (F3-2),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.54,11.77,88.23,26.87,32.99113897,49.57856062
722,ICARDA,371,2,17 (F3-2),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.51,11.83,88.17,27.16,31.59658415,52.88076965
723,ICARDA,371,3,17 (F3-2),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.63,11.75,88.25,27.38,36.07902407,47.73831372
724,ICARDA,372,1,22 (F3-10),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.19,11.79,88.21,24.71,34.62414579,49.45221824
725,ICARDA,372,2,22 (F3-10),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.03,11.86,88.14,25.02,35.95566663,47.84309464
726,ICARDA,372,3,22 (F3-10),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.23,11.82,88.18,24.86,36.57161444,45.58169793
727,ICARDA,373,1,19 (F3-8),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,90.97,10.37,89.63,27.88,35.48422557,45.57546444
728,ICARDA,373,2,19 (F3-8),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.07,10.62,89.38,28.41,35.79663995,44.64697485
729,ICARDA,373,3,19 (F3-8),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.19,10.65,89.35,28.48,33.86336221,46.13444457
730,ICARDA,374,1,23 (F3-13),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.41,10.18,89.82,27.53,35.1930861,40.99113883
731,ICARDA,374,2,23 (F3-13),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,90.58,10.25,89.75,26.87,35.9682049,41.02450872
732,ICARDA,374,3,23 (F3-13),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.74,10.55,89.45,27.58,36.59254415,40.12426422
733,ICARDA,375,1,18 (F3-5),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.11,13.54,86.46,26.44,34.13167222,45.68789604
734,ICARDA,375,2,18 (F3-5),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.13,12.96,87.04,26.24,32.6854934,43.46612262
735,ICARDA,375,3,18 (F3-5),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,93.22,13,87,26.06,33.71594079,44.07852392
736,ICARDA,376,1,24 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,90.37,10.9,89.1,30.5,37.40179263,42.74648667
737,ICARDA,376,2,24 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.32,11.51,88.49,28.33,34.65121317,43.46837088
738,ICARDA,376,3,24 (F3-14),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.43,11.72,88.28,28.19,34.49096614,42.01016986
739,ICARDA,377,1,21 (F3-9),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.59,11.53,88.47,29.11,35.16759472,40.60486953
740,ICARDA,377,2,21 (F3-9),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.56,11.65,88.35,28.02,36.38051551,41.40454347
741,ICARDA,377,3,21 (F3-9),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.56,11.55,88.45,27.86,37.8440367,39.87549148
742,ICARDA,378,1,20 (F3-9),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.15,9.5,90.5,22.43,30.678242,47.68312534
743,ICARDA,378,2,20 (F3-9),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.99,10.11,89.89,23.48,35.78649853,47.48342211
744,ICARDA,378,3,20 (F3-9),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.06,10,90,21.09,31.7727569,48.19682816
745,ICARDA,379,1,32 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.17,11.78,88.22,27.28,34.96799392,44.1032874
746,ICARDA,379,2,32 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.13,11.68,88.32,26.87,36.30739173,41.37631608
747,ICARDA,379,3,32 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.13,11.82,88.18,26.92,36.16628677,40.52968631
748,ICARDA,380,1,27 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.65,9.92,90.08,26.7,34.8300054,46.55153805
749,ICARDA,380,2,27 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.61,9.67,90.33,26.84,37.54454163,49.18475327
750,ICARDA,380,3,27 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.17,9.53,90.47,26.74,36.95345557,49.64739069
751,ICARDA,381,1,26 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,90.55,11.94,88.06,26.32,37.38266151,50.16013252
752,ICARDA,381,2,26 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,88.24,12.05,87.95,24.77,38.68993654,49.52402539
753,ICARDA,381,3,26 (F3-15),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,87.41,12.01,87.99,25.51,39.62933303,49.9256378
754,ICARDA,382,1,29 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,92.19,10.13,89.87,27.1,36.35969194,41.45785877
755,ICARDA,382,2,29 (F3-1),lathyrus,sativus,Lathyrus sativus,Fabaceae,Fabales,Legume,1st cut,91.18,9.99,90.01,26.32,36.89405571,42.57512612
