icarda_id,functional_group,tanoxomic_name,gb_id,genus,run,replication,dm,ndf,om,gas_g_dm_incubated,ch4_g_dm_incubated,ch4_ndf,ch4_g_digested,tddm,ch4_g_kg_dm
ICARDA ID,Functional group,Latin name,GB ID,Genus,Run,Replication,DM,NDF,OM,Gas /g DM Incubated,CH4/gDM incubated,CH4/NDF,Ch4 /g digested,True digestebility,CH4 (g/kg DM) 
250400140,Legume,Vicia sativa subsp. cordata,111330,Vicia,66,180.1365584,26.77959109,6.693011427,38.14891032,70.1975256,1.827994104,14.86313637,,,1.014568354
250400140,Legume,Vicia sativa subsp. cordata,111330,Vicia,66,166.720764,25.5030341,6.373962099,36.25331094,70.34677229,2.012018274,14.15462515,,,1.116704952
,,,,,66,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
,,,,,66,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
,,,,,66,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
,,,,,66,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
262002602,CH,HH Hey,2602,HH Hey,66,236.8608589,34.23570887,#VALUE!,43.14635319,79.34786219,0.629373774,19.00141074,,,0.349313333
262002602,CH,HH Hey,2602,HH Hey,66,238.1538959,35.19861063,#VALUE!,45.5300756,77.30848273,0.606557225,19.53583787,,,0.336649754
262002601,CC,HH Concentrate,2601,HH Concentrate,66,276.9101702,45.49686343,#VALUE!,54.08769242,84.11685062,0.581408077,25.25154635,,,0.322691542
262002601,CC,HH Concentrate,2601,HH Concentrate,66,246.5173426,40.85893828,#VALUE!,47.71648226,85.62856343,0.662249381,22.67741764,,,0.367559864
,,,,,66,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
,,,,,66,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
,,,,,66,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
,,,,,66,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
250400112,Legume,Vicia assyriaca,64098,Vicia,67,142.5290248,22.11501595,5.717109093,32.33893231,68.3851147,2.258237353,12.27421647,,,1.253360801
250400112,Legume,Vicia assyriaca,64098,Vicia,67,192.1136769,29.46391083,7.616923852,43.67213348,67.46615857,1.655837496,16.35298026,,,0.919018458
250400112,Legume,Vicia assyriaca,64098,Vicia,67,171.7950102,26.65753176,6.891426963,37.67796916,70.75097824,1.955747589,14.79539133,,,1.085473748
250400113,Legume,Vicia peregrina,64155,Vicia,67,225.3795749,33.7571863,9.401885864,46.21775508,73.0394331,1.525370842,18.73582243,,,0.846607208
250400113,Legume,Vicia peregrina,64155,Vicia,67,215.563683,32.55400653,9.066782138,44.71982208,72.79547417,1.591386424,18.06803684,,,0.883246998
250400113,Legume,Vicia peregrina,64155,Vicia,67,212.9265917,32.21964055,8.973656165,43.38916918,74.25733462,1.639235357,17.88245794,,,0.909803984
250400114,Legume,Vicia sativa subsp. cordata,64176,Vicia,67,176.6289302,26.18528345,6.944325923,31.95331776,81.94855898,2.169252231,14.53328535,,,1.203972518
250400114,Legume,Vicia sativa subsp. cordata,64176,Vicia,67,181.28881,28.24483211,7.490517342,35.89252666,78.69279412,2.037217816,15.67637049,,,1.130691134
250400114,Legume,Vicia sativa subsp. cordata,64176,Vicia,67,179.5505887,26.48415671,7.023586982,32.75894832,80.84556455,2.1085915,14.69916518,,,1.170304763
250400115,Legume,Vicia monantha subsp. monantha,64211,Vicia,67,217.3999926,33.90463802,7.905013197,42.98579857,78.8740448,1.703608921,18.81766069,,,0.945532425
250400115,Legume,Vicia monantha subsp. monantha,64211,Vicia,67,176.4657301,27.58937521,6.43258232,36.5881599,75.40520015,1.999737315,15.31258057,,,1.109888808
250400115,Legume,Vicia monantha subsp. monantha,64211,Vicia,67,180.7113872,28.47950569,6.640120097,39.00974864,73.00612459,1.8797417,15.80661838,,,1.043289165
250400116,Legume,Vicia sativa subsp. cordata,64215,Vicia,67,175.6546426,27.3626513,5.891835899,34.68020501,78.89991218,2.086213252,15.18674487,,,1.157884449
250400116,Legume,Vicia sativa subsp. cordata,64215,Vicia,67,177.4653762,25.99396063,5.597123932,32.48956317,80.00711027,2.110645172,14.42709787,,,1.171444587
250400116,Legume,Vicia sativa subsp. cordata,64215,Vicia,67,173.8483822,26.08476157,5.616675554,32.50311584,80.2531108,2.15304032,14.47749397,,,1.194974627
250400117,Legume,Vicia galilaea,64289,Vicia,67,175.4073313,26.83431268,6.288255152,33.51070282,80.07684238,2.149333788,14.8935078,,,1.192917438
250400117,Legume,Vicia galilaea,64289,Vicia,67,199.409674,32.2815163,7.564733021,39.64496848,81.42651524,1.906098454,17.91680005,,,1.057917619
250400117,Legume,Vicia galilaea,64289,Vicia,67,204.9051781,32.74261627,7.672785509,39.56510132,82.75630587,1.913550414,18.17271851,,,1.062053586
250400118,Legume,Vicia sativa subsp. cordata,64345,Vicia,67,204.8337626,32.49195239,7.71197773,38.9314625,83.45936755,1.941098853,18.03359572,,,1.077343446
250400118,Legume,Vicia sativa subsp. cordata,64345,Vicia,67,188.1528837,29.79098994,7.070903228,35.60084001,83.68058151,2.117532818,16.53451483,,,1.175267349
250400118,Legume,Vicia sativa subsp. cordata,64345,Vicia,67,194.4648772,30.71517896,7.290259855,37.00876623,82.99433374,2.04285726,17.04745573,,,1.133821123
250400119,Legume,Vicia sativa subsp. nigra,64351,Vicia,67,186.9599167,29.23316643,6.745204677,37.61623105,77.71423562,1.94726491,16.22491313,,,1.080765715
250400119,Legume,Vicia sativa subsp. nigra,64351,Vicia,67,196.5268949,31.09517893,7.174841866,39.1078226,79.51140427,1.895686298,17.25836228,,,1.052138693
250400119,Legume,Vicia sativa subsp. nigra,64351,Vicia,67,197.1912331,30.9167301,7.133666926,37.98550699,81.39085811,1.9274426,17.1593201,,,1.06976399
250400120,Legume,Vicia monantha subsp. triflora,64368,Vicia,67,205.2222018,32.0316631,7.837099269,41.83204445,76.57207178,1.774178701,17.7781272,,,0.984699874
250400120,Legume,Vicia monantha subsp. triflora,64368,Vicia,67,199.7481838,30.26388448,7.404581716,39.22455316,77.15546015,1.819339226,16.79697948,,,1.009764747
250400120,Legume,Vicia monantha subsp. triflora,64368,Vicia,67,207.9639541,31.27539892,7.652066182,40.31353938,77.58038466,1.750456994,17.3583875,,,0.971533916
250400121,Legume,Vicia sativa subsp. nigra,64572,Vicia,67,192.7790956,28.68003674,8.62157717,35.42760508,80.95392469,1.962286786,15.91791658,,,1.089103116
250400121,Legume,Vicia sativa subsp. nigra,64572,Vicia,67,210.0237499,30.70003176,9.228812897,38.74933126,79.22725569,1.779665595,17.03904877,,,0.987745195
250400121,Legume,Vicia sativa subsp. nigra,64572,Vicia,67,203.5957328,30.77773733,9.252172161,39.9372819,77.06517785,1.79565555,17.0821767,,,0.996619897
250400122,Legume,Vicia sativa subsp. cordata,64576,Vicia,67,203.3876601,30.93373994,6.198758968,49.94248165,61.93873215,1.416210229,17.16876085,,,0.786021179
250400122,Legume,Vicia sativa subsp. cordata,64576,Vicia,67,202.0228172,30.39624388,6.091051057,49.44933007,61.46947559,1.439596671,16.87044124,,,0.799001059
250400122,Legume,Vicia sativa subsp. cordata,64576,Vicia,67,198.4160676,30.16616996,6.044946939,45.02219036,67.00289283,1.58420655,16.74274623,,,0.879262044
250400123,Legume,Vicia johannis var. johannis,64612,Vicia,67,198.3408009,29.76070868,5.334353955,45.24309951,65.77955313,1.556462711,16.51770821,,,0.863863733
250400123,Legume,Vicia johannis var. johannis,64612,Vicia,67,198.119126,29.90003092,5.35932628,40.32983933,74.13873056,1.73929549,16.59503446,,,0.965339089
250400123,Legume,Vicia johannis var. johannis,64612,Vicia,67,198.5017786,30.02939964,5.382514524,44.73995556,67.11986918,1.560050808,16.66683634,,,0.865855189
250400124,Legume,Vicia sativa subsp. cordata,64635,Vicia,67,182.6620725,26.37128091,5.714222398,35.02878794,75.28459436,1.931072372,14.63651715,,,1.071778576
250400124,Legume,Vicia sativa subsp. cordata,64635,Vicia,67,173.1661886,25.36309801,5.495765763,34.6227236,73.25564073,1.993041402,14.0769582,,,1.10617246
250400124,Legume,Vicia sativa subsp. cordata,64635,Vicia,67,174.6080958,25.83254545,5.597487293,34.26648099,75.38721428,2.017299537,14.33750965,,,1.119636144
250400125,Legume,Vicia peregrina,64642,Vicia,67,189.4286486,28.79172896,7.341475337,36.46465138,78.95791644,1.949199881,15.9799077,,,1.081839657
250400125,Legume,Vicia peregrina,64642,Vicia,67,180.8483944,26.33430851,6.714868588,36.76912338,71.62071349,1.874124879,14.61599683,,,1.040171732
250400125,Legume,Vicia peregrina,64642,Vicia,67,186.9665984,28.41751587,7.246056398,36.98979419,76.82528786,1.946830589,15.77221296,,,1.080524659
250400126,Legume,Vicia monantha subsp. monantha,64654,Vicia,67,197.0776259,28.8732026,9.237976273,36.81080333,78.43676309,1.869725418,16.02512698,,,1.037729955
250400126,Legume,Vicia monantha subsp. monantha,64654,Vicia,67,208.8420135,30.78619337,9.850037344,40.74931903,75.5502033,1.716328849,17.08686995,,,0.952592206
250400126,Legume,Vicia monantha subsp. monantha,64654,Vicia,67,205.2257562,29.78128515,9.52851713,38.16695417,78.0289803,1.789346269,16.52912851,,,0.993118137
250400127,Legume,Vicia peregrina,64670,Vicia,67,185.5293075,27.47857706,6.26372154,37.59448823,73.09203652,1.849183715,15.25108568,,,1.026328954
250400127,Legume,Vicia peregrina,64670,Vicia,67,184.3653944,26.86768991,6.124470261,35.74373392,75.16755236,1.881551419,14.91203274,,,1.04429359
250400127,Legume,Vicia peregrina,64670,Vicia,67,176.2852345,25.89898394,5.903654443,35.40953987,73.1412609,1.920136103,14.37438417,,,1.065708757
250400128,Legume,Vicia sativa subsp. cordata,64672,Vicia,67,151.7300296,22.66778569,4.278766417,37.03966895,61.19867249,1.876294826,12.58101323,,,1.04137609
250400128,Legume,Vicia sativa subsp. cordata,64672,Vicia,67,146.5798696,21.88581717,4.131162205,34.58457977,63.28200983,2.01999452,12.14700718,,,1.121131906
250400128,Legume,Vicia sativa subsp. cordata,64672,Vicia,67,147.3127689,21.44734299,4.048395912,29.65901108,72.31307522,2.285360068,11.90364642,,,1.268414377
250400129,Legume,Vicia montbretii,72535,Vicia,67,173.4886075,25.69256154,6.586198907,33.77852512,76.06182169,2.023796972,14.25981616,,,1.123242333
250400129,Legume,Vicia montbretii,72535,Vicia,67,188.9422062,29.11220074,7.462811538,39.25819644,74.1557264,1.819316253,16.15777508,,,1.009751996
250400129,Legume,Vicia montbretii,72535,Vicia,67,191.2369359,29.78599777,7.635537066,38.71084967,76.94483079,1.884790629,16.53174409,,,1.046091408
250400130,Legume,Vicia monantha subsp. triflora,107493,Vicia,67,218.2157491,33.20744922,9.514263548,40.9122305,81.16753552,1.740063189,18.43070884,,,0.965765175
250400130,Legume,Vicia monantha subsp. triflora,107493,Vicia,67,205.6854125,31.06825802,8.901364054,39.52837393,78.59735915,1.794333478,17.24342072,,,0.995886124
250400130,Legume,Vicia monantha subsp. triflora,107493,Vicia,67,223.5227289,34.5077615,9.886815911,44.16517766,78.13341488,1.643339388,19.15240465,,,0.912081792
250400131,Legume,Vicia sativa subsp. nigra,107504,Vicia,67,211.674264,32.29936709,7.89045873,40.97394921,78.82903093,1.752010602,17.92670755,,,0.972396196
250400131,Legume,Vicia sativa subsp. nigra,107504,Vicia,67,215.5492623,32.89996094,8.037178662,41.32416711,79.61433523,1.732119083,18.26004752,,,0.961356058
250400131,Legume,Vicia sativa subsp. nigra,107504,Vicia,67,207.2070638,31.89932501,7.792731877,40.43236979,78.89551163,1.802346969,17.70467727,,,1.00033375
250400132,Legume,Vicia monantha subsp. monantha,107577,Vicia,67,229.4477376,36.10781891,9.670603884,44.44824395,81.2356478,1.675491613,20.0404642,,,0.929926833
250400132,Legume,Vicia monantha subsp. monantha,107577,Vicia,67,232.1598437,35.98618173,9.638026316,45.33720476,79.37450473,1.621169389,19.97295346,,,0.899777059
250400132,Legume,Vicia monantha subsp. monantha,107577,Vicia,67,244.0060968,37.30578106,9.991449003,45.52839442,81.93959295,1.556291868,20.70535392,,,0.863768912
250400133,Legume,Vicia lutea subsp. lutea,107765,Vicia,67,193.1819217,29.15910654,10.00641113,35.38786991,82.39859197,2.033142686,16.18380861,,,1.128429366
250400133,Legume,Vicia lutea subsp. lutea,107765,Vicia,67,199.4552072,30.07169465,10.31958026,37.9152666,79.31289252,1.885678486,16.6903108,,,1.046584184
250400133,Legume,Vicia lutea subsp. lutea,107765,Vicia,67,196.9480517,29.69240463,10.18942086,36.37860808,81.62050777,1.979742061,16.47979828,,,1.098791096
250400134,Legume,Vicia monantha,107828,Vicia,67,237.40693,37.32537297,10.99496199,45.15586395,82.65897207,1.658447842,20.71622777,,,0.920467245
250400134,Legume,Vicia monantha,107828,Vicia,67,227.7401714,35.36993616,10.41894756,42.0664423,84.08112078,1.744071165,19.63092651,,,0.967989671
250400134,Legume,Vicia monantha,107828,Vicia,67,232.343478,36.54247581,10.76434341,44.81881969,81.53377545,1.639984526,20.2817063,,,0.910219786
250400135,Legume,Vicia monantha subsp. triflora,108274,Vicia,67,227.0142738,35.92487571,10.48851787,45.40167872,79.12675637,1.636463533,19.93892756,,,0.908265573
250400135,Legume,Vicia monantha subsp. triflora,108274,Vicia,67,223.7748307,34.0696736,9.946878683,44.29451651,76.91623317,1.614096046,18.90925829,,,0.895851231
250400135,Legume,Vicia monantha subsp. triflora,108274,Vicia,67,210.1841546,32.52986226,9.49732003,41.4796325,78.42369929,1.750051698,18.05463636,,,0.97130897
250400136,Legume,Vicia monantha subsp. monantha,108275,Vicia,67,235.9283434,35.8858412,10.13594498,44.80840601,80.087297,1.612666031,19.91726273,,,0.895057548
250400136,Legume,Vicia monantha subsp. monantha,108275,Vicia,67,220.7052255,33.32596146,9.41290772,42.21740337,78.93891809,1.694838879,18.49648519,,,0.9406649
250400136,Legume,Vicia monantha subsp. monantha,108275,Vicia,67,218.055331,33.83118765,9.555608704,42.7127484,79.20630004,1.717175813,18.77689446,,,0.953062285
250400137,Legume,Vicia sativa subsp. nigra,108283,Vicia,67,231.3568464,37.31798477,9.530625542,44.94375504,83.03263655,1.668895382,20.71212719,,,0.92626581
250400137,Legume,Vicia sativa subsp. nigra,108283,Vicia,67,230.3643236,36.6869771,9.369472739,45.01462073,81.50013597,1.66759683,20.36190701,,,0.925545092
250400137,Legume,Vicia sativa subsp. nigra,108283,Vicia,67,221.6509797,35.80204584,9.143470489,44.34923157,80.72754492,1.710265861,19.87075485,,,0.949227142
250400138,Legume,Vicia narbonensis,108431,Vicia,67,237.375995,37.9278682,9.8286952,48.14298508,78.78171272,1.539123231,21.05062304,,,0.854240022
250400138,Legume,Vicia narbonensis,108431,Vicia,67,242.0261417,38.62233375,10.00866024,49.61430267,77.84516092,1.489526054,21.43606344,,,0.82671273
250400138,Legume,Vicia narbonensis,108431,Vicia,67,234.9388616,37.33266456,9.67445307,46.22269332,80.76696073,1.596182044,20.72027472,,,0.88590865
250400139,Legume,Vicia sativa subsp. macrocarpa,111313,Vicia,67,234.4220176,37.24981616,9.158320968,46.73425167,79.70560099,1.618420507,20.67429243,,,0.898251382
250400139,Legume,Vicia sativa subsp. macrocarpa,111313,Vicia,67,218.4906695,33.19567256,8.161560389,41.42821442,80.12817599,1.721853798,18.42417259,,,0.955658648
250400139,Legume,Vicia sativa subsp. macrocarpa,111313,Vicia,67,202.1904312,31.26938693,7.687959606,38.86937351,80.44736538,1.900609164,17.35505074,,,1.054870968
250400140,Legume,Vicia sativa subsp. cordata,111330,Vicia,67,187.2266793,29.4508092,7.360627794,38.25458277,76.98635579,1.956477025,16.34570863,,,1.085878598
250400140,Legume,Vicia sativa subsp. cordata,111330,Vicia,67,194.6812223,30.45612279,7.611885378,39.89587982,76.33901777,1.834582958,16.90367507,,,1.018225282
250400140,Legume,Vicia sativa subsp. cordata,111330,Vicia,67,192.9333082,29.55370128,7.386343566,39.71745638,74.40985392,1.850754622,16.40281552,,,1.027200835
,,,,,67,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
,,,,,67,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
,,,,,67,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
,,,,,67,,,#N/A,,#N/A,#N/A,#VALUE!,,,#N/A
262002602,CH,HH Hey,2602,HH Hey,67,247.6106058,35.00175165,#VALUE!,45.1713092,77.4866885,0.582414932,19.42657773,,,0.323250364
262002602,CH,HH Hey,2602,HH Hey,67,265.9012951,40.40239162,#VALUE!,51.19611751,78.91690539,0.575756095,22.42402635,,,0.319554594
262002601,CC,HH Concentrate,2601,HH Concentrate,67,275.4572931,45.65451213,#VALUE!,54.29839781,84.08077212,0.577147623,25.3390441,,,0.320326916
262002601,CC,HH Concentrate,2601,HH Concentrate,67,273.0136408,46.25958705,#VALUE!,54.2604745,85.25466739,0.601447307,25.67487115,,,0.333813661
250400141,Legume,Vicia sativa subsp. cordata,114483,Vicia,68,194.4123019,32.43211286,9.098061815,42.65202448,76.03885926,1.857576133,18.00038375,,,1.030986892
250400141,Legume,Vicia sativa subsp. cordata,114483,Vicia,68,190.8360864,29.29763575,8.218758433,38.65672295,75.78923798,1.848683206,16.26069472,,,1.026051164
250400141,Legume,Vicia sativa subsp. cordata,114483,Vicia,68,177.1418659,27.65710037,7.758545051,36.62881808,75.50639583,2.041304732,15.3501692,,,1.132959443
250400142,Legume,Vicia lutea,115592,Vicia,68,186.1546701,28.98939157,7.301725907,39.85855519,72.73066329,1.822452212,16.08961387,,,1.011492508
250400142,Legume,Vicia lutea,115592,Vicia,68,183.6936362,28.58882928,7.200833964,39.59018859,72.21190476,1.847562283,15.86729487,,,1.025429032
250400142,Legume,Vicia lutea,115592,Vicia,68,176.8822205,27.76740862,6.993937988,37.32295653,74.39766622,1.922124159,15.41139219,,,1.066812163
250400143,Legume,Vicia monantha subsp. monantha,117765,Vicia,68,203.2268627,31.08688789,8.85532707,39.48214065,78.73658161,1.798371911,17.25376062,,,0.998127525
250400143,Legume,Vicia monantha subsp. monantha,117765,Vicia,68,200.3190002,32.13302176,9.153325944,41.14373643,78.09942546,1.787326521,17.83438301,,,0.991997142
250400143,Legume,Vicia monantha subsp. monantha,117765,Vicia,68,191.6839067,30.20999506,8.605537743,38.77838869,77.90420408,1.883499675,16.76706992,,,1.045374906
250400144,Legume,Vicia lutea subsp. lutea,126987,Vicia,68,234.8265487,38.24112586,10.9691751,48.41612107,78.98428254,1.558863966,21.22448646,,,0.865196471
250400144,Legume,Vicia lutea subsp. lutea,126987,Vicia,68,234.418518,38.16241405,10.94659722,49.10715347,77.71253546,1.560321115,21.18080005,,,0.866005214
250400144,Legume,Vicia lutea subsp. lutea,126987,Vicia,68,227.4733914,37.06485507,10.6317708,47.80306935,77.53655901,1.600855372,20.57163582,,,0.888502428
250400145,Legume,Vicia sativa subsp. macrocarpa,127050,Vicia,68,212.4407566,34.79707579,8.648078798,45.81300117,75.95458691,1.654927941,19.31297909,,,0.918513639
250400145,Legume,Vicia sativa subsp. macrocarpa,127050,Vicia,68,220.5725021,36.16324077,8.987610271,47.29977407,76.45541966,1.600278229,20.07122429,,,0.888182104
250400145,Legume,Vicia sativa subsp. macrocarpa,127050,Vicia,68,223.5671409,36.40896752,9.048680469,49.19355244,74.01166558,1.537520901,20.20760689,,,0.853350701
250400146,Legume,Vicia hyrcanica,131319,Vicia,68,232.1562404,36.27199052,12.7767137,44.57263348,81.37726604,1.628153704,20.13158228,,,0.903653474
250400146,Legume,Vicia hyrcanica,131319,Vicia,68,239.0716001,37.29516961,13.13712586,45.12454186,82.64941442,1.6099375,20.69946438,,,0.893543166
250400146,Legume,Vicia hyrcanica,131319,Vicia,68,188.1480295,29.91393921,10.53710678,36.6797398,81.55439318,2.035038506,16.60275381,,,1.129481579
250400147,Legume,Vicia sativa subsp. nigra,131480,Vicia,68,162.6545807,26.20246109,7.97359407,32.03803102,81.78549135,2.390619184,14.54281923,,,1.326835008
250400147,Legume,Vicia sativa subsp. nigra,131480,Vicia,68,184.6024222,29.3103293,8.91934033,36.99417941,79.22957008,2.018826431,16.26773986,,,1.120483597
250400147,Legume,Vicia sativa subsp. nigra,131480,Vicia,68,183.7959971,29.49748345,8.976292659,36.23119372,81.41460554,2.080696492,16.37161365,,,1.154822551
250400148,Legume,Vicia peregrina,136966,Vicia,68,184.9955516,29.27794282,8.461543573,37.776885,77.50226843,1.966429207,16.2497648,,,1.091402231
250400148,Legume,Vicia peregrina,136966,Vicia,68,190.9288059,29.02474061,8.388366248,36.88421769,78.69149035,1.928405657,16.10923319,,,1.070298503
250400148,Legume,Vicia peregrina,136966,Vicia,68,194.3731817,29.93399913,8.651148736,38.20679328,78.34732142,1.904372117,16.61388741,,,1.056959473
250400149,Legume,Vicia sativa subsp. cordata,137008,Vicia,68,170.3216221,26.33431541,6.838675125,35.66595318,73.83600621,2.00649702,14.61600066,,,1.11364056
250400149,Legume,Vicia sativa subsp. cordata,137008,Vicia,68,162.0673083,24.5995795,6.388187041,32.51443166,75.6574181,2.155538422,13.65319222,,,1.196361117
250400149,Legume,Vicia sativa subsp. cordata,137008,Vicia,68,167.1808386,25.91843454,6.730676336,35.65308106,72.69619839,2.011432355,14.38517958,,,1.116379757
250400150,Legume,Vicia villosa subsp. villosa,137315,Vicia,68,176.832818,27.12253888,5.962188415,35.1566128,77.1477589,2.031296299,15.05347833,,,1.127404589
250400150,Legume,Vicia villosa subsp. villosa,137315,Vicia,68,168.6707274,25.63759843,5.635762677,34.98902361,73.27326053,2.056128935,14.22931068,,,1.141187132
250400150,Legume,Vicia villosa subsp. villosa,137315,Vicia,68,165.8623778,25.14495095,5.527466876,32.16856467,78.16621975,2.19730359,13.95588281,,,1.219541508
250400151,Legume,Vicia villosa subsp. villosa,137630,Vicia,68,154.7348492,23.60241248,4.64642687,32.6269415,72.34025438,2.185456864,13.09974727,,,1.21296637
250400151,Legume,Vicia villosa subsp. villosa,137630,Vicia,68,171.2812062,26.71739606,5.259649922,34.91460779,76.52211425,2.108424353,14.82861705,,,1.170211994
250400151,Legume,Vicia villosa subsp. villosa,137630,Vicia,68,186.0449104,28.8861352,5.68659305,38.11909103,75.77865689,1.912015254,16.0323048,,,1.061201546
250400152,Legume,Vicia sativa subsp. sativa var. platysperma,137792,Vicia,68,205.0579345,32.70780486,6.874380469,42.23820994,77.43653178,1.77406417,18.15339758,,,0.984636308
250400152,Legume,Vicia sativa subsp. sativa var. platysperma,137792,Vicia,68,176.7222546,27.63878824,5.808997177,36.12057941,76.51811985,2.017239676,15.34000566,,,1.119602921
250400152,Legume,Vicia sativa subsp. sativa var. platysperma,137792,Vicia,68,209.2421556,33.76123962,7.095786687,42.47269612,79.48927831,1.776221138,18.73807209,,,0.985833462
250400153,Legume,Vicia narbonensis var. affinis,140519,Vicia,68,239.3062142,37.52082856,7.348381904,48.90154285,76.72728992,1.478252578,20.824709,,,0.820455756
250400153,Legume,Vicia narbonensis var. affinis,140519,Vicia,68,215.5665034,33.14798476,6.491968881,42.88523579,77.29463102,1.643956102,18.39770504,,,0.912424079
250400153,Legume,Vicia narbonensis var. affinis,140519,Vicia,68,199.379556,31.4599952,6.161379381,43.17796813,72.86122196,1.683199332,17.46084163,,,0.93420475
250400154,Legume,Vicia pannonica,140584,Vicia,68,182.7614662,28.84181814,5.286186386,39.01264908,73.92940192,1.866582511,16.00770806,,,1.035985587
250400154,Legume,Vicia pannonica,140584,Vicia,68,193.7908784,28.81355813,5.281006834,40.53496509,71.08321931,1.690884587,15.99202327,,,0.9384702
250400154,Legume,Vicia pannonica,140584,Vicia,68,183.6981031,27.19399591,4.984170216,37.11023545,73.27896355,1.842198849,15.09313821,,,1.022452233
250400155,Legume,Vicia hyrcanica,140962,Vicia,68,220.709834,31.70565064,7.216199352,38.77168904,81.77526289,1.717891383,17.59718464,,,0.953459439
250400155,Legume,Vicia hyrcanica,140962,Vicia,68,224.6991674,33.75915637,7.68357682,41.20473109,81.93029168,1.684916452,18.73691585,,,0.935157782
250400155,Legume,Vicia hyrcanica,140962,Vicia,68,228.0377251,33.89024887,7.713413447,41.94720587,80.79262532,1.628762328,18.80967446,,,0.903991272
250400156,Legume,Vicia monantha,141415,Vicia,68,215.5130478,32.01882694,7.453473942,41.60466922,76.95969598,1.670784087,17.77100291,,,0.927314074
250400156,Legume,Vicia monantha,141415,Vicia,68,210.1281889,31.72027471,7.383975729,41.35207188,76.70782448,1.708330097,17.60530126,,,0.94815276
250400156,Legume,Vicia monantha,141415,Vicia,68,208.1991286,30.78999936,7.167422414,39.91201858,77.14468086,1.723348275,17.08898234,,,0.956488108
250400157,Legume,Vicia lunata,141437,Vicia,68,188.5884457,29.60981738,7.110301856,37.33814419,79.30179184,1.958448713,16.43396093,,,1.086972919
250400157,Legume,Vicia lunata,141437,Vicia,68,196.4863293,31.17979138,7.487304823,39.97595271,77.99636847,1.865383874,17.30532366,,,1.035320323
250400157,Legume,Vicia lunata,141437,Vicia,68,198.5712666,31.19422693,7.49077128,40.05285527,77.88265461,1.833630729,17.31333564,,,1.017696778
250400158,Legume,Vicia pannonica subsp. pannonica,141438,Vicia,68,211.4774607,32.35141539,6.467313915,39.58491029,81.72663561,1.806087928,17.95559525,,,1.002410048
250400158,Legume,Vicia pannonica subsp. pannonica,141438,Vicia,68,197.3337273,29.73042759,5.943356906,38.66266573,76.89699358,1.823329829,16.50090168,,,1.0119796
250400158,Legume,Vicia pannonica subsp. pannonica,141438,Vicia,68,203.1401084,30.3001939,6.057257876,38.63051916,78.43589618,1.812042091,16.81713184,,,1.005714711
250400159,Legume,Vicia villosa,141465,Vicia,68,170.0778939,26.68980193,6.103439948,34.0904668,78.2911014,2.160732118,14.81330183,,,1.199243708
250400159,Legume,Vicia villosa,141465,Vicia,68,176.5581063,28.09268997,6.424253227,36.20930059,77.58418282,2.074037573,15.59192897,,,1.151126736
250400159,Legume,Vicia villosa,141465,Vicia,68,172.4370589,26.35943717,6.027891935,34.85981495,75.61553956,2.042893045,14.62994367,,,1.133840984
250400160,Legume,Vicia villosa,145703,Vicia,68,175.2587736,26.66239396,6.103998102,34.74657993,76.73386564,2.056852926,14.79808993,,,1.14158896
250400160,Legume,Vicia villosa,145703,Vicia,68,179.2561433,27.36811094,6.265562556,35.80069988,76.44574277,1.982549145,15.18977507,,,1.100349076
250400160,Legume,Vicia villosa,145703,Vicia,68,188.8740737,28.59063268,6.545442539,38.03340178,75.17243093,1.840322503,15.86829578,,,1.021410829
250400161,Legume,Vicia sativa,147125,Vicia,68,198.4298019,31.54342889,7.711802509,39.17195949,80.5255323,1.90878311,17.50714877,,,1.05940765
250400161,Legume,Vicia sativa,147125,Vicia,68,205.9081441,32.91537869,8.047219623,40.36034216,81.55376522,1.852992051,18.26860464,,,1.028442647
250400161,Legume,Vicia sativa,147125,Vicia,68,198.862711,31.95741522,7.813014739,39.126951,81.67622163,1.927638999,17.73691834,,,1.069872995
250400162,Legume,Vicia narbonensis,147888,Vicia,68,182.1242299,28.25984543,7.187774783,35.24460124,80.18205467,2.074902542,15.68470314,,,1.151606809
250400162,Legume,Vicia narbonensis,147888,Vicia,68,218.0763483,34.77909306,8.845918449,43.51200869,79.92987249,1.719923412,19.30299836,,,0.95458725
250400162,Legume,Vicia narbonensis,147888,Vicia,68,214.227052,33.65975497,8.561219436,42.46156173,79.27111864,1.724415571,18.68174636,,,0.957080476
250400163,Legume,Vicia sativa subsp. nigra,160259,Vicia,68,242.5840892,39.91810969,12.21535687,49.87457995,80.03698424,1.561831085,22.1552415,,,0.866843274
250400163,Legume,Vicia sativa subsp. nigra,160259,Vicia,68,212.3601621,35.84490635,10.96891427,45.78956077,78.2818305,1.732967621,19.89454318,,,0.961827012
